name,num_rows,num_cols,nnz,avg_nnz_per_row,min_nnz_per_row,max_nnz_per_row,std_dev_nnz_per_row,avg_nnz_density_per_row,min_nnz_density_per_row,max_nnz_density_per_row,std_dev_nnz_density_per_row,K,best_num_partitions,best_max_bucket_width,autotuning_time(s),exe_time_hyb(ms),exe_time_naive(ms),speed_to_naive
mhd1280b,1280,1280,22778,17.7953125,1,32,9.909921318,0.01390258789,0.00078125,0.025,0.00774212603,32,2,8,52.93087237,0.006912,0.008745,1.26519
ex22,839,839,22715,27.0738975,8,62,13.56393145,0.03226924612,0.009535160906,0.07389749702,0.01616678361,32,4,8,36.17561917,0.00685056,0.010097,1.47389
lock_700,700,700,22175,31.67857143,0,60,12.40614356,0.04525510204,0.0,0.08571428571,0.01772306222,64,2,8,52.71931638,0.0075776,0.011203,1.47844
bcsstm10,1086,1086,22092,20.34254144,6,27,5.618682217,0.01873162195,0.005524861878,0.02486187845,0.005173740531,32,2,8,55.97250593,0.00702464,0.008079,1.15009
bcsstk10,1086,1086,22070,20.32228361,6,27,5.618405751,0.01871296833,0.005524861878,0.02486187845,0.005173485959,32,2,8,28.67749331,0.00693248,0.008038,1.15947
kineticBatchReactor_1,2052,2052,20600,10.03898635,1,460,20.72286362,0.004892293545,0.0004873294347,0.22417154,0.01009886141,64,2,4,23.39134107,0.0097792,0.049879,5.10052
g7jac010,2880,2880,19635,6.817708333,2,36,6.353457525,0.002367259838,0.0006944444444,0.0125,0.002206061641,64,2,4,20.55403092,0.00913408,0.010557,1.15578
lhr01,1477,1477,18592,12.58767773,1,43,16.0175491,0.008522462915,0.0006770480704,0.02911306703,0.01084465071,64,2,4,11.06754867,0.00897024,0.010619,1.1838
eris1176,1176,1176,18552,15.7755102,2,99,23.67018875,0.01341454949,0.001700680272,0.08418367347,0.02012771153,128,2,8,49.3561366,0.00975872,0.01665,1.70617
rbsb480,480,480,17088,35.6,35,36,0.4898979486,0.07416666667,0.07291666667,0.075,0.001020620726,64,2,8,14.9867048,0.00720896,0.010271,1.42475
rbsa480,480,480,17088,35.6,35,36,0.4898979486,0.07416666667,0.07291666667,0.075,0.001020620726,128,2,8,27.44641208,0.00847872,0.011028,1.30067
steam2,600,600,13760,22.93333333,16,28,3.155242551,0.03822222222,0.02666666667,0.04666666667,0.005258737585,32,2,4,17.18583494,0.00616448,0.00727,1.17934
CAG_mat364,364,364,13585,37.32142857,2,82,18.93593833,0.1025313972,0.005494505495,0.2252747253,0.05202180861,32,2,4,12.07597923,0.00659456,0.010691,1.62118
rdb2048,2048,2048,12032,5.875,4,6,0.3423265984,0.002868652344,0.001953125,0.0029296875,0.0001671516594,64,2,8,28.03012617,0.00704512,0.007813,1.10899
rdb2048_noL,2048,2048,12032,5.875,4,6,0.3423265984,0.002868652344,0.001953125,0.0029296875,0.0001671516594,32,2,8,38.20886294,0.00620544,0.007045,1.13529
watt_2,1856,1856,11550,6.223060345,1,128,3.155425423,0.003352941996,0.0005387931034,0.06896551724,0.001700121456,32,2,4,23.79100923,0.00649216,0.012872,1.9827
rajat02,1960,1960,11187,5.707653061,1,541,17.06502398,0.002912067888,0.0005102040816,0.2760204082,0.008706644888,128,2,4,19.86655517,0.010199,0.052675,5.16472
can_838,838,838,10010,11.9451074,6,32,6.223317741,0.01425430477,0.007159904535,0.03818615752,0.007426393485,64,2,4,13.43966477,0.00661504,0.008673,1.3111
jagmesh4,1440,1440,9504,6.6,3,7,0.8086339647,0.004583333333,0.002083333333,0.004861111111,0.0005615513644,32,2,4,23.71843757,0.00617472,0.007096,1.1492
goddardRocketProblem_2,867,867,9058,10.44752018,2,284,18.88221129,0.01205019629,0.002306805075,0.3275663206,0.02177879042,32,2,4,11.39417012,0.00631808,0.022272,3.52512
mhda416,416,416,8562,20.58173077,1,33,6.322126353,0.04947531435,0.002403846154,0.07932692308,0.01519741912,32,2,4,87.82501551,0.00610304,0.007629,1.25003
goddardRocketProblem_1,831,831,8498,10.22623345,2,284,18.54332644,0.01230593677,0.002406738869,0.3417569194,0.02231447226,32,2,8,15.78751054,0.00630784,0.02006,3.18017
diag,2559,2559,8184,3.198124267,2,4,0.4024888361,0.001249755478,0.000781555295,0.00156311059,0.0001572836405,32,4,4,21.75175319,0.00648192,0.007301,1.12636
bcsstk07,420,420,7860,18.71428571,2,28,6.4656076,0.04455782313,0.004761904762,0.06666666667,0.01539430381,128,2,8,25.31657719,0.0070144,0.008581,1.22334
mahindas,1258,1258,7682,6.106518283,1,69,9.541630254,0.004854148079,0.0007949125596,0.05484896661,0.007584761728,128,2,2,8.070564961,0.00894976,0.012472,1.39356
jagmesh7,1138,1138,7450,6.546572935,4,7,0.8436840891,0.005752700294,0.003514938489,0.006151142355,0.0007413744193,128,2,8,27.63969673,0.00709632,0.008069,1.13707
west2021,2021,2021,7353,3.638297872,1,12,2.389424554,0.00180024635,0.0004948045522,0.005937654626,0.001182298147,32,2,2,7.667175417,0.00684032,0.007987,1.16764
can_634,634,634,7228,11.40063091,2,28,3.840724775,0.01798206769,0.003154574132,0.04416403785,0.006057925512,64,2,4,10.96580432,0.00631808,0.007987,1.26415
dwt_503,503,503,6027,11.98210736,4,25,4.986430686,0.02382128699,0.007952286282,0.04970178926,0.009913381086,128,2,4,44.53002815,0.00663552,0.008069,1.21603
netscience,1589,1589,5484,3.451227187,0,34,3.469318012,0.002171949142,0.0,0.0213971051,0.00218333418,128,2,2,8.079206222,0.00877568,0.010076,1.14817
jazz,198,198,5484,27.6969697,1,100,17.41035019,0.1398836853,0.005050505051,0.5050505051,0.08793106158,32,2,8,15.88164876,0.00613376,0.010998,1.79303
lshp_778,778,778,5272,6.776349614,4,7,0.6404176346,0.008709960944,0.005141388175,0.008997429306,0.0008231589133,128,2,4,21.21545104,0.00677888,0.007537,1.11184
freeFlyingRobot_1,798,798,5246,6.573934837,1,161,6.092348816,0.00823801358,0.001253132832,0.201754386,0.007634522325,64,2,2,7.254135116,0.00683008,0.019466,2.85004
spaceStation_3,467,467,5103,10.92719486,1,61,5.685837363,0.0233987042,0.002141327623,0.130620985,0.01217524061,64,2,2,7.410046647,0.00651264,0.010301,1.58169
NotreDame_yeast,2114,2114,4480,2.119205298,0,56,3.048485539,0.001002462298,0.0,0.02649006623,0.001442046139,32,2,1,6.079210487,0.00642048,0.010701,1.6667
ex1,216,216,4352,20.14814815,8,49,8.925945136,0.09327846365,0.03703703704,0.2268518519,0.04132382007,128,4,4,25.62367767,0.0064,0.009349,1.46078
bp_600,822,822,4172,5.075425791,1,302,12.03953966,0.00617448393,0.001216545012,0.3673965937,0.01464664193,64,4,2,15.49178585,0.006912,0.030208,4.37037
lshp_577,577,577,3889,6.740034662,4,7,0.6853318331,0.01168116926,0.006932409012,0.01213171577,0.001187750144,128,2,4,24.9789074,0.00653312,0.007219,1.10499
can_445,445,445,3809,8.559550562,4,13,1.257491627,0.01923494508,0.008988764045,0.02921348315,0.00282582388,128,2,4,11.04718393,0.00633856,0.007035,1.10987
bcsstk04,132,132,3648,27.63636364,15,46,10.75010411,0.2093663912,0.1136363636,0.3484848485,0.08144018262,32,2,2,8.549466377,0.00535552,0.008243,1.53916
west0989,989,989,3537,3.576339737,1,12,2.375618987,0.003616117024,0.001011122346,0.01213346815,0.002402041443,64,2,1,4.709797398,0.00642048,0.007352,1.14509
dwt_512,512,512,3502,6.83984375,1,15,3.467163823,0.01335906982,0.001953125,0.029296875,0.006771804342,64,2,4,16.47725906,0.00617472,0.00683,1.10612
G12,800,800,3200,4.0,4,4,0.0,0.005,0.005,0.005,8.67e-19,32,2,1,13.63964015,0.0056832,0.00642,1.12965
bcsstm23,3134,3134,3134,1.0,1,1,0.0,0.0003190810466,0.0003190810466,0.0003190810466,5.42e-20,32,2,1,4.918823335,0.00663552,0.007577,1.14188
dwt_361,361,361,2953,8.180055402,4,9,1.343184704,0.02265943325,0.01108033241,0.02493074792,0.003720733252,64,4,2,9.701203969,0.00579584,0.006646,1.14668
ck400,400,400,2860,7.15,2,10,2.987892234,0.017875,0.005,0.025,0.007469730584,128,4,2,13.27811762,0.00607232,0.006932,1.14157
Erdos991,492,492,2834,5.760162602,0,42,6.868050691,0.01170764756,0.0,0.08536585366,0.01395945262,64,2,1,6.705803742,0.00630784,0.009134,1.44804
lnsp_511,511,511,2796,5.471624266,1,11,3.436690072,0.01070767958,0.001956947162,0.02152641879,0.006725420885,32,2,2,8.051900147,0.0059392,0.007393,1.24478
Erdos981,485,485,2762,5.694845361,0,42,6.82095575,0.0117419492,0.0,0.08659793814,0.01406382629,128,2,2,7.904827153,0.00681984,0.009748,1.42936
mcca,180,180,2659,14.77222222,4,60,16.36012448,0.08206790123,0.02222222222,0.3333333333,0.09088958042,512,2,8,9.951843356,0.00766976,0.010752,1.40187
fs_680_1,680,680,2646,3.891176471,1,8,1.887243188,0.005722318339,0.001470588235,0.01176470588,0.00277535763,32,4,1,8.752950712,0.00580608,0.006523,1.12348
Erdos971,472,472,2628,5.56779661,0,41,6.686032511,0.01179617926,0.0,0.08686440678,0.01416532312,128,4,2,12.78791889,0.00666624,0.00938,1.40709
bcsstk05,153,153,2423,15.83660131,4,24,5.112406435,0.1035071981,0.02614379085,0.1568627451,0.03341442115,64,2,4,9.287834394,0.00543744,0.007547,1.38797
Chebyshev1,261,261,2319,8.885057471,3,261,31.39151798,0.03404236579,0.01149425287,1.0,0.1202740153,64,2,4,30.50602011,0.0057344,0.035133,6.12671
west0381,381,381,2157,5.661417323,1,25,4.706426844,0.01485936305,0.002624671916,0.0656167979,0.01235282636,64,2,2,7.594868281,0.00611328,0.007731,1.26462
lshp_265,265,265,1753,6.61509434,4,7,0.8120312817,0.02496262015,0.01509433962,0.02641509434,0.003064268987,32,2,4,12.63739404,0.00560128,0.007096,1.26685
tols90,90,90,1746,19.4,1,90,35.30212458,0.2155555556,0.01111111111,1.0,0.3922458287,256,16,4,83.6513684,0.00649216,0.014756,2.2729
CSphd,1882,1882,1740,0.9245483528,0,45,2.308935407,0.0004912584234,0.0,0.02391073326,0.00122685197,32,2,1,6.304661139,0.00582656,0.010844,1.86113
S10PI_n,682,682,1633,2.394428152,1,8,0.6686297396,0.003510891719,0.00146627566,0.01173020528,0.0009803955126,32,4,2,12.16644804,0.00594944,0.007055,1.18583
oscil_dcop_10,430,430,1544,3.590697674,1,13,1.448305177,0.008350459708,0.002325581395,0.03023255814,0.003368151574,32,2,1,6.305898682,0.00572416,0.006298,1.10025
rajat14,180,180,1503,8.35,1,163,15.31719259,0.04638888889,0.005555555556,0.9055555556,0.0850955144,64,4,2,11.26072181,0.00582656,0.018801,3.22678
nnc261,261,261,1500,5.747126437,1,16,2.515324941,0.02201964152,0.003831417625,0.06130268199,0.00963726031,64,2,4,11.57231231,0.005888,0.006687,1.1357
can_161,161,161,1377,8.552795031,6,17,1.220429723,0.0531229505,0.03726708075,0.1055900621,0.00758030884,64,8,2,31.43149741,0.00562176,0.006595,1.17312
can_144,144,144,1296,9.0,6,15,3.0,0.0625,0.04166666667,0.1041666667,0.02083333333,256,4,4,22.82434119,0.00612352,0.006851,1.1188
ww_36_pmec_36,66,66,1194,18.09090909,1,31,13.86376056,0.2741046832,0.01515151515,0.4696969697,0.2100569781,32,2,4,14.08442196,0.00549888,0.007711,1.40229
dwt_162,162,162,1182,7.296296296,2,9,1.735215819,0.04503886603,0.01234567901,0.05555555556,0.01071120876,32,4,4,19.87839263,0.00530432,0.006093,1.14869
rdb200l,200,200,1120,5.6,4,6,0.5656854249,0.028,0.02,0.03,0.002828427125,64,2,1,4.720096698,0.00560128,0.006185,1.10421
fs_183_1,183,183,1069,5.841530055,2,72,9.115052216,0.03192092926,0.01092896175,0.393442623,0.0498090285,128,16,1,20.66515022,0.00605184,0.011131,1.83928
CAG_mat72,72,72,1012,14.05555556,2,25,5.651668605,0.1952160494,0.02777777778,0.3472222222,0.0784953973,32,4,2,10.4861251,0.00516096,0.006717,1.3015
SmallW,396,396,994,2.51010101,0,147,10.92039141,0.006338638914,0.0,0.3712121212,0.02757674598,64,4,2,13.0854926,0.00595968,0.018801,3.1547
ck104,104,104,992,9.538461538,6,10,1.151279196,0.09171597633,0.05769230769,0.09615384615,0.01106999227,64,2,2,7.118893977,0.00525312,0.006605,1.25735
grid1,252,252,952,3.777777778,2,4,0.4344105455,0.01499118166,0.007936507937,0.01587301587,0.001723851371,32,4,1,6.920241857,0.00525312,0.006021,1.14618
lop163,163,163,935,5.736196319,3,6,0.5519427024,0.03519138846,0.01840490798,0.03680981595,0.003386151548,32,8,1,28.43359074,0.00548864,0.006175,1.12505
steam3,80,80,928,11.6,8,12,1.2,0.145,0.1,0.15,0.015,512,4,4,19.74827866,0.0059904,0.006748,1.12647
spaceStation_1,99,99,927,9.363636364,1,17,5.1275736,0.09458218549,0.0101010101,0.1717171717,0.05179367272,64,8,1,7.671225067,0.0054784,0.006973,1.27282
robot,120,120,870,7.25,1,26,7.259763541,0.06041666667,0.008333333333,0.2166666667,0.06049802951,32,8,1,16.44269446,0.00555008,0.007926,1.42809
adjnoun,112,112,850,7.589285714,1,49,6.851164619,0.06776147959,0.008928571429,0.4375,0.06117111267,32,4,1,12.1899397,0.0054784,0.008417,1.5364
dwt_234,234,234,834,3.564102564,2,10,1.46983699,0.01523120754,0.008547008547,0.04273504274,0.006281354656,256,2,4,11.79893991,0.0060416,0.006779,1.12205
rajat11,135,135,812,6.014814815,1,44,3.845122327,0.04455418381,0.007407407407,0.3259259259,0.0284823876,64,8,1,19.96979082,0.00560128,0.008571,1.53019
can_96,96,96,768,8.0,6,9,1.414213562,0.08333333333,0.0625,0.09375,0.01473139127,64,4,1,8.671772982,0.00524288,0.006246,1.19133
will199,199,199,701,3.522613065,1,6,0.8729555907,0.01770157319,0.005025125628,0.03015075377,0.004386711511,64,4,1,10.35963041,0.00576512,0.006451,1.11897
gent113,113,113,655,5.796460177,1,20,4.605036281,0.05129610776,0.008849557522,0.1769911504,0.04075253346,256,4,2,15.78131638,0.00617472,0.007209,1.1675
bcsstk03,112,112,640,5.714285714,4,6,0.5890150894,0.05102040816,0.03571428571,0.05357142857,0.005259063298,32,4,2,21.95318741,0.00520192,0.006103,1.17322
dwt_87,87,87,541,6.218390805,2,13,2.316484094,0.07147575637,0.02298850575,0.1494252874,0.02662625396,64,8,1,14.44663886,0.00549888,0.00639,1.16205
ash85,85,85,523,6.152941176,3,10,1.401729036,0.07238754325,0.03529411765,0.1176470588,0.01649092984,512,2,4,9.410008579,0.00598016,0.006656,1.11301
west0167,167,167,507,3.035928144,1,9,1.860050272,0.01817921044,0.005988023952,0.05389221557,0.01113802558,32,4,1,9.79824037,0.00551936,0.006226,1.12803
bcspwr03,118,118,476,4.033898305,2,10,1.567315547,0.03418557886,0.01694915254,0.08474576271,0.01328233514,32,4,1,7.557743211,0.00530432,0.006666,1.25671
GD97_c,452,452,460,1.017699115,0,74,5.968178597,0.002251546715,0.0,0.1637168142,0.01320393495,64,2,1,6.133570633,0.0057856,0.014397,2.48842
sphere2,66,66,450,6.818181818,5,7,0.5749595746,0.1033057851,0.07575757576,0.1060606061,0.008711508706,256,4,1,11.49020705,0.00560128,0.006287,1.12242
bfwa62,62,62,450,7.258064516,3,21,3.177214665,0.1170655567,0.04838709677,0.3387096774,0.05124539782,64,2,2,7.706841292,0.00523264,0.006758,1.29151
west0132,132,132,414,3.136363636,1,9,1.837211026,0.02376033058,0.007575757576,0.06818181818,0.01391826535,32,4,1,7.071063112,0.00541696,0.006205,1.14548
bcsstk01,48,48,400,8.333333333,5,12,1.624465724,0.1736111111,0.1041666667,0.25,0.03384303592,512,4,2,15.93848223,0.0057856,0.006769,1.16997
can_73,73,73,377,5.164383562,3,9,2.164556955,0.0707449803,0.04109589041,0.1232876712,0.02965146514,512,2,4,11.07632954,0.00586752,0.006697,1.14137
west0156,156,156,371,2.378205128,1,7,1.151047175,0.01524490467,0.00641025641,0.04487179487,0.007378507532,32,2,1,4.718365229,0.00544768,0.006257,1.14856
GD98_c,112,112,336,3.0,3,3,0.0,0.02678571429,0.02678571429,0.02678571429,0.0,32,2,1,6.507417056,0.00508928,0.00681,1.33811
impcol_b,59,59,312,5.288135593,2,7,1.595022421,0.08962941683,0.03389830508,0.1186440678,0.02703427832,32,2,1,6.964253728,0.00508928,0.006236,1.22532
Sandi_authors,86,86,248,2.88372093,1,12,2.309830381,0.03353163872,0.01162790698,0.1395348837,0.0268584928,512,4,1,7.704777853,0.0060416,0.007363,1.21872
d_dyn1,87,87,238,2.735632184,1,8,1.198272417,0.03144404809,0.01149425287,0.09195402299,0.01377324617,64,2,1,4.707500344,0.00548864,0.006072,1.10628
GD96_d,180,180,229,1.272222222,0,24,3.354649436,0.007067901235,0.0,0.1333333333,0.01863694131,32,2,1,4.71394381,0.00543744,0.0077,1.41611
dwt_72,72,72,222,3.083333333,2,5,0.6180165406,0.04282407407,0.02777777778,0.06944444444,0.008583563064,64,2,4,7.544885204,0.00525312,0.006052,1.15208
GD98_b,121,121,207,1.710743802,1,7,1.2158595,0.01413837853,0.00826446281,0.05785123967,0.01004842562,32,2,1,5.749489166,0.00535552,0.006656,1.24283
GD96_b,111,111,193,1.738738739,0,6,0.9368503078,0.01566431296,0.0,0.05405405405,0.008440092863,32,2,2,7.495439098,0.00497664,0.005816,1.16866
pores_1,30,30,180,6.0,4,8,1.154700538,0.2,0.1333333333,0.2666666667,0.03849001795,512,2,2,8.941309894,0.00541696,0.006083,1.12295
GD99_c,105,105,149,1.419047619,0,5,1.336526788,0.01351473923,0.0,0.04761904762,0.01272882655,256,8,1,12.97717454,0.0055808,0.006533,1.17062
GD01_c,33,33,135,4.090909091,0,12,3.476009872,0.1239669421,0.0,0.3636363636,0.1053336325,32,2,2,7.157445731,0.0051712,0.005949,1.15041
GlossGT,72,72,122,1.694444444,0,5,1.174247855,0.02353395062,0.0,0.06944444444,0.01630899798,32,8,1,9.260329623,0.00523264,0.006103,1.16633
bcsstm03,112,112,112,1.0,1,1,0.0,0.008928571429,0.008928571429,0.008928571429,1.73e-18,32,2,1,4.377692833,0.00494592,0.00553,1.11809
GD95_b,73,73,96,1.315068493,0,20,3.29331707,0.01801463689,0.0,0.2739726027,0.04511393247,32,4,1,5.173541582,0.0052224,0.007322,1.40204
GD02_a,23,23,87,3.782608696,0,15,3.525762597,0.1644612476,0.0,0.652173913,0.153294026,32,8,1,16.4222527,0.00536576,0.006543,1.2194
LF10,18,18,82,4.555555556,3,5,0.6849348892,0.2530864198,0.1666666667,0.2777777778,0.03805193829,64,2,2,7.358037714,0.00492544,0.005724,1.16213
Ragusa16,24,24,81,3.375,0,9,2.766051638,0.140625,0.0,0.375,0.1152521516,32,2,1,4.663837854,0.00518144,0.006103,1.17786
rgg010,10,10,76,7.6,4,10,1.959591794,0.76,0.4,1.0,0.1959591794,32,4,1,8.197055613,0.00520192,0.006083,1.16938
