name,format,feat_size,num_parts,time_select(s),time_num_parts(s),time_bucket(s),time_exe_our(ms)
cz308,CELL,64,1,0.006735600531101227,0.006058709695935249,0.008698627352714539,0.005847039632499218
cz308,CELL,128,1,0.006735600531101227,0.006303653120994568,0.009116129949688911,0.0062566399574279785
cz308,CELL,256,1,0.006735600531101227,0.006135024130344391,0.009115912020206451,0.006809599231928587
cz308,CELL,512,1,0.006735600531101227,0.005997881293296814,0.008581031113862991,0.008222720585763454
OPF_6000,CELL,32,1,0.0070285070687532425,0.006094351410865784,0.8431129157543182,0.033925119787454605
OPF_6000,CELL,64,1,0.0070285070687532425,0.0071573443710803986,0.863287940621376,0.05209088325500488
OPF_6000,CELL,128,1,0.0070285070687532425,0.006075169891119003,0.836069954559207,0.09837566316127777
OPF_6000,CELL,256,1,0.0070285070687532425,0.005989063531160355,1.0144175328314304,0.18135040998458862
OPF_6000,CELL,512,1,0.0070285070687532425,0.00640348345041275,0.8179726526141167,0.3546828329563141
crystm01,CSR,32,0,0.006327291950583458,0,0,0.012390399351716042
crystm01,CSR,64,0,0.006327291950583458,0,0,0.015667200088500977
crystm01,CSR,128,0,0.006327291950583458,0,0,0.023695360869169235
crystm01,CSR,256,0,0.006327291950583458,0,0,0.038656000047922134
crystm01,CSR,512,0,0.006327291950583458,0,0,0.066529281437397
para-7,CELL,32,1,0.007226571440696716,0.006082192063331604,15.204708633944392,0.47076350450515747
para-7,CELL,64,1,0.007226571440696716,0.0073182713240385056,15.725564952939749,0.5880422592163086
para-7,CELL,128,1,0.007226571440696716,0.007405996322631836,15.491972420364618,1.149665355682373
para-7,CELL,256,1,0.007226571440696716,0.007155595347285271,15.39286415092647,2.295367479324341
para-7,CELL,512,1,0.007226571440696716,0.006989205256104469,15.3219105117023,4.45103120803833
08blocks,CELL,32,1,0.0067148394882678986,0.005560692399740219,0.002083824947476387,0.013301760889589787
08blocks,CELL,64,1,0.0067148394882678986,0.0058609917759895325,0.0019435547292232513,0.02353152260184288
08blocks,CELL,128,1,0.0067148394882678986,0.005803655833005905,0.0019548293203115463,0.02385920286178589
08blocks,CELL,256,1,0.0067148394882678986,0.0058226510882377625,0.0019369684159755707,0.023562241345643997
08blocks,CELL,512,1,0.0067148394882678986,0.005857747048139572,0.001979868859052658,0.023695360869169235
1138_bus,CELL,32,1,0.005961371585726738,0.005333848297595978,0.012054767459630966,0.006481919903308153
1138_bus,CELL,64,1,0.005961371585726738,0.005935054272413254,0.012118460610508919,0.0067686401307582855
1138_bus,CELL,128,1,0.005961371585726738,0.0064215585589408875,0.01239078864455223,0.007772160228341818
1138_bus,CELL,256,1,0.005961371585726738,0.005765758454799652,0.012057704851031303,0.00949248019605875
1138_bus,CELL,512,1,0.005961371585726738,0.005782581865787506,0.012093035504221916,0.013527040369808674
rajat04,CELL,32,1,0.006942560896277428,0.006079867482185364,0.030407242476940155,0.006502400152385235
rajat04,CELL,64,1,0.006942560896277428,0.0057959724217653275,0.026059875264763832,0.00822271965444088
rajat04,CELL,128,1,0.006942560896277428,0.0058824606239795685,0.026489101350307465,0.00877568032592535
rajat04,CELL,256,1,0.006942560896277428,0.005719492211937904,0.025833068415522575,0.011448320001363754
rajat04,CELL,512,1,0.006942560896277428,0.0057289693504571915,0.026122843846678734,0.015810560435056686
can_292,CELL,32,1,0.006405308842658997,0.006074873730540276,0.0074779074639081955,0.006369280628859997
can_292,CELL,64,1,0.006405308842658997,0.005864093080163002,0.006869185715913773,0.007137279957532883
can_292,CELL,128,1,0.006405308842658997,0.005901029333472252,0.006888303905725479,0.007065599784255028
can_292,CELL,256,1,0.006405308842658997,0.005896259099245071,0.00687577947974205,0.007587839383631945
can_292,CELL,512,1,0.006405308842658997,0.005858488380908966,0.006862528622150421,0.008980480022728443
saylr1,CSR,32,0,0.005848990753293037,0,0,0.006328320596367121
saylr1,CSR,64,0,0.005848990753293037,0,0,0.006318080238997936
saylr1,CSR,128,0,0.005848990753293037,0,0,0.006318080238997936
saylr1,CSR,256,0,0.005848990753293037,0,0,0.006584320217370987
saylr1,CSR,512,0,0.005848990753293037,0,0,0.007270399946719408
torso2,CSR,32,0,0.006448881700634956,0,0,0.08633344620466232
torso2,CSR,64,0,0.006448881700634956,0,0,0.11313151568174362
torso2,CSR,128,0,0.006448881700634956,0,0,0.2309120148420334
torso2,CSR,256,0,0.006448881700634956,0,0,0.42731520533561707
torso2,CSR,512,0,0.006448881700634956,0,0,0.8249446749687195
coAuthorsCiteseer,CELL,32,1,0.006557147949934006,0.0060736034065485,4.99098614230752,0.20817920565605164
coAuthorsCiteseer,CELL,64,1,0.006557147949934006,0.0067243874073028564,5.066027974709868,0.37906429171562195
coAuthorsCiteseer,CELL,128,1,0.006557147949934006,0.0066815391182899475,5.02392908744514,0.7555174231529236
coAuthorsCiteseer,CELL,256,1,0.006557147949934006,0.006640065461397171,5.090947762131691,1.5117006301879883
coAuthorsCiteseer,CELL,512,1,0.006557147949934006,0.006779707968235016,5.076894799247384,3.015557050704956
rw136,CSR,32,0,0.006313987076282501,0,0,0.006103040184825659
rw136,CSR,64,0,0.006313987076282501,0,0,0.006359040271490812
rw136,CSR,128,0,0.006313987076282501,0,0,0.006359040271490812
rw136,CSR,256,0,0.006313987076282501,0,0,0.006451199762523174
rw136,CSR,512,0,0.006313987076282501,0,0,0.006748160347342491
lhr04,CELL,32,1,0.00707283616065979,0.005735207349061966,0.2250111810863018,0.014837760478258133
lhr04,CELL,64,1,0.00707283616065979,0.006543383002281189,0.2252032645046711,0.022927360609173775
lhr04,CELL,128,1,0.00707283616065979,0.005923932418227196,0.21956750936806202,0.027576318010687828
lhr04,CELL,256,1,0.00707283616065979,0.006234480068087578,0.21881305612623692,0.04192255809903145
lhr04,CELL,512,1,0.00707283616065979,0.006324008107185364,0.22727613151073456,0.07198719680309296
fe_4elt2,CSR,32,0,0.0066806357353925705,0,0,0.013342720456421375
fe_4elt2,CSR,64,0,0.0066806357353925705,0,0,0.016814079135656357
fe_4elt2,CSR,128,0,0.0066806357353925705,0,0,0.027566080912947655
fe_4elt2,CSR,256,0,0.0066806357353925705,0,0,0.046080004423856735
fe_4elt2,CSR,512,0,0.0066806357353925705,0,0,0.08403968065977097
vt2010,CELL,32,1,0.007670305669307709,0.006957732141017914,0.7094308193773031,0.028856320306658745
vt2010,CELL,64,1,0.007670305669307709,0.006573699414730072,0.46607745438814163,0.0414617583155632
vt2010,CELL,128,1,0.007670305669307709,0.006396381184458733,0.4648502469062805,0.07615488767623901
vt2010,CELL,256,1,0.007670305669307709,0.006128998473286629,0.6321050692349672,0.14529536664485931
vt2010,CELL,512,1,0.007670305669307709,0.006084484979510307,0.45968979597091675,0.28285953402519226
ASIC_320ks,CSR,32,0,0.006365649402141571,0,0,0.2454220950603485
ASIC_320ks,CSR,64,0,0.006365649402141571,0,0,0.34847745299339294
ASIC_320ks,CSR,128,0,0.006365649402141571,0,0,0.6747750043869019
ASIC_320ks,CSR,256,0,0.006365649402141571,0,0,1.238691806793213
ASIC_320ks,CSR,512,0,0.006365649402141571,0,0,2.348738670349121
bcspwr06,CELL,32,1,0.006831396371126175,0.005660306662321091,0.015628747642040253,0.0065638404339551926
bcspwr06,CELL,64,1,0.006831396371126175,0.005842249840497971,0.01648477464914322,0.007137279957532883
bcspwr06,CELL,128,1,0.006831396371126175,0.0058477409183979034,0.015934020280838013,0.00807936117053032
bcspwr06,CELL,256,1,0.006831396371126175,0.006077347323298454,0.017106371000409126,0.01071104034781456
bcspwr06,CELL,512,1,0.006831396371126175,0.0059466902166605,0.016020962968468666,0.015851521864533424
vsp_south31_slptsk,CELL,32,1,0.006312580779194832,0.005541088059544563,1.1011051125824451,0.04299776256084442
vsp_south31_slptsk,CELL,64,1,0.006312580779194832,0.007151411846280098,1.3019850738346577,0.07542784512042999
vsp_south31_slptsk,CELL,128,1,0.006312580779194832,0.006582340225577354,1.0685241557657719,0.14402560889720917
vsp_south31_slptsk,CELL,256,1,0.006312580779194832,0.0063040610402822495,1.0652222745120525,0.30220288038253784
vsp_south31_slptsk,CELL,512,1,0.006312580779194832,0.006025990471243858,1.2774649877101183,0.5589401125907898
sd2010,CSR,32,0,0.006791004911065102,0,0,0.06247423589229584
sd2010,CSR,64,0,0.006791004911065102,0,0,0.08349695801734924
sd2010,CSR,128,0,0.006791004911065102,0,0,0.1648537665605545
sd2010,CSR,256,0,0.006791004911065102,0,0,0.3116953372955322
sd2010,CSR,512,0,0.006791004911065102,0,0,0.5898240208625793
ABACUS_shell_md,CSR,32,0,0.007066929712891579,0,0,0.02366464212536812
ABACUS_shell_md,CSR,64,0,0.007066929712891579,0,0,0.030627837404608727
ABACUS_shell_md,CSR,128,0,0.007066929712891579,0,0,0.05575679615139961
ABACUS_shell_md,CSR,256,0,0.007066929712891579,0,0,0.09847807139158249
ABACUS_shell_md,CSR,512,0,0.007066929712891579,0,0,0.18927617371082306
oscil_dcop_57,CELL,32,1,0.006303848698735237,0.005627050995826721,0.004644189029932022,0.006389760412275791
oscil_dcop_57,CELL,64,1,0.006303848698735237,0.00605812668800354,0.004617564380168915,0.006625280249863863
oscil_dcop_57,CELL,128,1,0.006303848698735237,0.00587855838239193,0.004522647708654404,0.006789120379835367
oscil_dcop_57,CELL,256,1,0.006303848698735237,0.0057541970163583755,0.004435122013092041,0.007424000650644302
oscil_dcop_57,CELL,512,1,0.006303848698735237,0.005899036303162575,0.004574248567223549,0.008939520455896854
rw496,CSR,32,0,0.006542675197124481,0,0,0.006297600455582142
rw496,CSR,64,0,0.006542675197124481,0,0,0.00644095940515399
rw496,CSR,128,0,0.006542675197124481,0,0,0.006594560574740171
rw496,CSR,256,0,0.006542675197124481,0,0,0.007249920163303614
rw496,CSR,512,0,0.006542675197124481,0,0,0.008468479849398136
g7jac060,CELL,32,1,0.006238462403416634,0.006077172234654427,0.5725929103791714,0.03393536061048508
g7jac060,CELL,64,2,0.006238462403416634,0.006376095116138458,0.5854197163134813,0.03415039926767349
g7jac060,CELL,128,2,0.006238462403416634,0.00593835674226284,0.5603772792965174,0.06029312312602997
g7jac060,CELL,256,2,0.006238462403416634,0.006609320640563965,0.7627042476087809,0.104540154337883
g7jac060,CELL,512,1,0.006238462403416634,0.006049675866961479,0.5893269535154104,0.26360833644866943
young1c,CSR,32,0,0.005863707512617111,0,0,0.006584320683032274
young1c,CSR,64,0,0.005863707512617111,0,0,0.006635519675910473
young1c,CSR,128,0,0.005863707512617111,0,0,0.007270400412380695
young1c,CSR,256,0,0.005863707512617111,0,0,0.008529920130968094
young1c,BSR,512,0,0.005863707512617111,0,0,0.010455039329826832
foldoc,CELL,32,1,0.006183577701449394,0.006008459255099297,0.33433632366359234,0.0170188806951046
foldoc,CELL,64,1,0.006183577701449394,0.005917424336075783,0.3431920614093542,0.02247679978609085
foldoc,CELL,128,1,0.006183577701449394,0.0061501991003751755,0.34635525941848755,0.03919871896505356
foldoc,CELL,256,1,0.006183577701449394,0.005917929112911224,0.3446932267397642,0.06970367580652237
foldoc,CELL,512,1,0.006183577701449394,0.005865857005119324,0.3441988453269005,0.13181950151920319
wiki-talk-temporal,CELL,32,32,0.006681375205516815,0.005863906815648079,31.894969819113612,0.485488623380661
wiki-talk-temporal,CELL,64,64,0.006681375205516815,0.0072135888040065765,42.16242103651166,0.9200741648674011
wiki-talk-temporal,CELL,128,64,0.006681375205516815,0.007085612043738365,44.73480329848826,1.8290585279464722
wiki-talk-temporal,CELL,256,64,0.006681375205516815,0.007078167051076889,45.60282755643129,3.61763858795166
wiki-talk-temporal,CELL,512,64,0.006681375205516815,0.007463196292519569,41.07239582762122,7.218667030334473
se,CELL,32,1,0.00715075246989727,0.005821177735924721,0.2860467880964279,0.02668544091284275
se,CELL,64,1,0.00715075246989727,0.00570075586438179,0.27704103477299213,0.04977664351463318
se,CELL,128,1,0.00715075246989727,0.005576282739639282,0.2725189160555601,0.09326592087745667
se,CELL,256,1,0.00715075246989727,0.005683641880750656,0.26945597119629383,0.17869825661182404
se,CELL,512,1,0.00715075246989727,0.005649548023939133,0.27934151887893677,0.35045376420021057
dwt_66,CELL,32,1,0.006520412862300873,0.005373861640691757,0.0009719077497720718,0.005744640249758959
dwt_66,CELL,64,1,0.006520412862300873,0.005787461996078491,0.0009583868086338043,0.006215680856257677
dwt_66,CELL,128,1,0.006520412862300873,0.005793394520878792,0.0009550619870424271,0.006184959784150124
dwt_66,CELL,256,1,0.006520412862300873,0.005842050537467003,0.0009500999003648758,0.006236160174012184
dwt_66,CELL,512,1,0.006520412862300873,0.005761772394180298,0.0010551121085882187,0.006553599610924721
Raj1,CELL,32,1,0.007158558815717697,0.005888085812330246,3.6116336584091187,0.3169996738433838
Raj1,CELL,64,1,0.007158558815717697,0.005809145048260689,3.6386980526149273,0.5515264272689819
Raj1,CELL,128,1,0.007158558815717697,0.00619889423251152,3.5809951815754175,1.1307212114334106
Raj1,CELL,256,1,0.007158558815717697,0.006949201226234436,3.7922287601977587,2.1547927856445312
Raj1,CELL,512,1,0.007158558815717697,0.0066833291202783585,3.816129557788372,4.3130269050598145
dermatology_5NN,CELL,32,1,0.007025327533483505,0.005797414109110832,0.007130911573767662,0.00577535992488265
dermatology_5NN,CELL,64,1,0.007025327533483505,0.005907710641622543,0.00670633465051651,0.006328320596367121
dermatology_5NN,CELL,128,1,0.007025327533483505,0.006250299513339996,0.006938472390174866,0.006154240574687719
dermatology_5NN,CELL,256,1,0.007025327533483505,0.005916295573115349,0.006777536123991013,0.0066355206072330475
dermatology_5NN,CELL,512,1,0.007025327533483505,0.006202874705195427,0.006825804710388184,0.008376319892704487
rdb3200l,CSR,32,0,0.006411483511328697,0,0,0.007567360531538725
rdb3200l,CSR,64,0,0.006411483511328697,0,0,0.008806400932371616
rdb3200l,CSR,128,0,0.006411483511328697,0,0,0.011950081214308739
rdb3200l,CSR,256,0,0.006411483511328697,0,0,0.016773119568824768
rdb3200l,CSR,512,0,0.006411483511328697,0,0,0.025948159396648407
nos7,CELL,32,1,0.0061233025044202805,0.005941618233919144,0.013773815706372261,0.006338560022413731
nos7,CELL,64,1,0.0061233025044202805,0.005977228283882141,0.012840667739510536,0.006543360184878111
nos7,CELL,128,1,0.0061233025044202805,0.005911421030759811,0.0131783876568079,0.0070143998600542545
nos7,CELL,256,1,0.0061233025044202805,0.005887629464268684,0.012944692745804787,0.008089601062238216
nos7,CELL,512,1,0.0061233025044202805,0.005949273705482483,0.012776130810379982,0.011233281344175339
g7jac100sc,CELL,32,2,0.006684588268399239,0.00639503076672554,1.064704269170761,0.054190073162317276
g7jac100sc,CELL,64,4,0.006684588268399239,0.006183810532093048,1.0739460103213787,0.05966847762465477
g7jac100sc,CELL,128,4,0.006684588268399239,0.0060504041612148285,1.0794569738209248,0.1056051254272461
g7jac100sc,CELL,256,4,0.006684588268399239,0.006612412631511688,1.0583125576376915,0.19123199582099915
g7jac100sc,CELL,512,4,0.006684588268399239,0.006128031760454178,1.0637385472655296,0.37082114815711975
dynamicSoaringProblem_6,CELL,32,1,0.006655216217041016,0.006124289706349373,0.10513504967093468,0.009768960066139698
dynamicSoaringProblem_6,CELL,64,1,0.006655216217041016,0.005982683971524239,0.09999958425760269,0.014673921279609203
dynamicSoaringProblem_6,CELL,128,1,0.006655216217041016,0.00591711699962616,0.09824450314044952,0.019435519352555275
dynamicSoaringProblem_6,CELL,256,1,0.006655216217041016,0.005934081971645355,0.09902828373014927,0.02821119874715805
dynamicSoaringProblem_6,CELL,512,1,0.006655216217041016,0.005940783768892288,0.10106038115918636,0.046448640525341034
bayer06,CELL,32,1,0.006183793768286705,0.005455493927001953,0.07442927174270153,0.022220799699425697
bayer06,CELL,64,1,0.006183793768286705,0.006085814908146858,0.0752368550747633,0.033679358661174774
bayer06,CELL,128,1,0.006183793768286705,0.005971061065793037,0.07457519322633743,0.03464192524552345
bayer06,CELL,256,1,0.006183793768286705,0.005879813805222511,0.07550051994621754,0.039331838488578796
bayer06,CELL,512,1,0.006183793768286705,0.005860799923539162,0.07672733627259731,0.06244351342320442
usps_norm_5NN,CELL,32,1,0.006187586113810539,0.005573496222496033,0.2273626122623682,0.014253759756684303
usps_norm_5NN,CELL,64,1,0.006187586113810539,0.005909917876124382,0.22682496905326843,0.018421761691570282
usps_norm_5NN,CELL,128,1,0.006187586113810539,0.0059812553226947784,0.2281339205801487,0.03035135753452778
usps_norm_5NN,CELL,256,1,0.006187586113810539,0.0061848945915699005,0.2317470945417881,0.052520960569381714
usps_norm_5NN,CELL,512,1,0.006187586113810539,0.005912991240620613,0.23032715171575546,0.09953280538320541
freeFlyingRobot_5,CELL,32,1,0.006204795092344284,0.0053722672164440155,0.07097882404923439,0.007843839935958385
freeFlyingRobot_5,CELL,64,1,0.006204795092344284,0.005980867892503738,0.06732955388724804,0.00970751978456974
freeFlyingRobot_5,CELL,128,1,0.006204795092344284,0.005865462124347687,0.06610658392310143,0.012093441560864449
freeFlyingRobot_5,CELL,256,1,0.006204795092344284,0.006039131432771683,0.0670062992721796,0.017971200868487358
freeFlyingRobot_5,CELL,512,1,0.006204795092344284,0.005885889753699303,0.06695020757615566,0.029716480523347855
cnae9_10NN,CELL,32,1,0.006095733493566513,0.005697229877114296,0.04920575954020023,0.00728064076974988
cnae9_10NN,CELL,64,1,0.006095733493566513,0.00583149679005146,0.04956377111375332,0.008048640564084053
cnae9_10NN,CELL,128,1,0.006095733493566513,0.006118200719356537,0.04969206266105175,0.009625599719583988
cnae9_10NN,CELL,256,1,0.006095733493566513,0.00595899298787117,0.05028232000768185,0.01393663976341486
cnae9_10NN,CELL,512,1,0.006095733493566513,0.006432270631194115,0.050081973895430565,0.021391360089182854
largebasis,BSR,32,0,0.0063845328986644745,0,0,0.37853187322616577
largebasis,CSR,64,0,0.0063845328986644745,0,0,0.7119360566139221
largebasis,CSR,128,0,0.0063845328986644745,0,0,1.4914867877960205
largebasis,CSR,256,0,0.0063845328986644745,0,0,2.7849624156951904
largebasis,CSR,512,0,0.0063845328986644745,0,0,5.382605075836182
swang1,CSR,32,0,0.006715510040521622,0,0,0.007895040325820446
swang1,CSR,64,0,0.006715510040521622,0,0,0.009175039827823639
swang1,CSR,128,0,0.006715510040521622,0,0,0.012195841409265995
swang1,CSR,256,0,0.006715510040521622,0,0,0.017950719222426414
swang1,CSR,512,0,0.006715510040521622,0,0,0.02710527740418911
la2010,CELL,32,1,0.006371188908815384,0.006269000470638275,2.9051350243389606,0.15307776629924774
la2010,CELL,64,1,0.006371188908815384,0.006240261718630791,2.8866950813680887,0.23647233843803406
la2010,CELL,128,1,0.006371188908815384,0.006487393751740456,2.9452473372220993,0.4716441333293915
la2010,CELL,256,1,0.006371188908815384,0.006822945550084114,2.946540964767337,0.9128140807151794
la2010,CELL,512,1,0.006371188908815384,0.0060670580714941025,2.9289704356342554,1.8058342933654785
ncvxqp9,CELL,32,1,0.00637206993997097,0.005497850477695465,0.16231431253254414,0.01527807954698801
ncvxqp9,CELL,64,1,0.00637206993997097,0.005935972556471825,0.16212564520537853,0.022487042471766472
ncvxqp9,CELL,128,1,0.00637206993997097,0.005849858745932579,0.159500265493989,0.04074495658278465
ncvxqp9,CELL,256,1,0.00637206993997097,0.0058770254254341125,0.15990830399096012,0.07323648035526276
ncvxqp9,CELL,512,1,0.00637206993997097,0.006035331636667252,0.16298511251807213,0.14068736135959625
mimo46x46_system,CELL,32,1,0.006083175539970398,0.005480324849486351,0.15264162421226501,0.01192960049957037
mimo46x46_system,CELL,64,1,0.006083175539970398,0.0060847122222185135,0.14791523851454258,0.01788927987217903
mimo46x46_system,CELL,128,1,0.006083175539970398,0.00594378262758255,0.14276576973497868,0.030300159007310867
mimo46x46_system,CELL,256,1,0.006083175539970398,0.005881005898118019,0.14352728985249996,0.052490245550870895
mimo46x46_system,CELL,512,1,0.006083175539970398,0.005822392180562019,0.14354484342038631,0.09687040001153946
young4c,CSR,32,0,0.006297742947936058,0,0,0.006563839968293905
young4c,CSR,64,0,0.006297742947936058,0,0,0.006604800000786781
young4c,CSR,128,0,0.006297742947936058,0,0,0.007178239990025759
young4c,CSR,256,0,0.006297742947936058,0,0,0.008407040499150753
young4c,BSR,512,0,0.006297742947936058,0,0,0.010434560477733612
mycielskian7,CELL,32,1,0.006551697850227356,0.005846014246344566,0.0041559841483831406,0.006236161105334759
mycielskian7,CELL,64,1,0.006551697850227356,0.005981547757983208,0.00415431521832943,0.007249920163303614
mycielskian7,CELL,128,1,0.006551697850227356,0.005987273529171944,0.004073791205883026,0.0072396802715957165
mycielskian7,CELL,256,1,0.006551697850227356,0.005902012810111046,0.004164315760135651,0.0073523204773664474
mycielskian7,CELL,512,1,0.006551697850227356,0.005927689373493195,0.00417717732489109,0.008028160780668259
sme3Db,CSR,32,0,0.006450485438108444,0,0,0.1190195307135582
sme3Db,CSR,64,0,0.006450485438108444,0,0,0.2485964596271515
sme3Db,CSR,128,0,0.006450485438108444,0,0,0.5412454009056091
sme3Db,CSR,256,0,0.006450485438108444,0,0,1.0060287714004517
sme3Db,CSR,512,0,0.006450485438108444,0,0,1.9883623123168945
jagmesh1,CELL,32,1,0.007010580971837044,0.0065613072365522385,0.01876622810959816,0.006318079773336649
jagmesh1,CELL,64,1,0.007010580971837044,0.00603177584707737,0.017687451094388962,0.006512640044093132
jagmesh1,CELL,128,1,0.007010580971837044,0.0063620079308748245,0.019354606047272682,0.007157759740948677
jagmesh1,CELL,256,1,0.007010580971837044,0.0061935801059007645,0.018392272293567657,0.008949760347604752
jagmesh1,CELL,512,1,0.007010580971837044,0.006179908290505409,0.0179641991853714,0.012462079524993896
bcsstk25,CSR,32,0,0.0065263062715530396,0,0,0.022016000002622604
bcsstk25,CSR,64,0,0.0065263062715530396,0,0,0.02859007753431797
bcsstk25,CSR,128,0,0.0065263062715530396,0,0,0.04944895580410957
bcsstk25,CSR,256,0,0.0065263062715530396,0,0,0.08845312148332596
bcsstk25,CSR,512,0,0.0065263062715530396,0,0,0.16568319499492645
G45,CELL,32,1,0.00659363716840744,0.005826210603117943,0.05548188090324402,0.006922238972038031
G45,CELL,64,1,0.00659363716840744,0.005914896726608276,0.05259847454726696,0.008028160780668259
G45,CELL,128,1,0.00659363716840744,0.005906270816922188,0.05286429077386856,0.009727999567985535
G45,CELL,256,1,0.00659363716840744,0.006273992359638214,0.05416616424918175,0.013322241604328156
G45,CELL,512,1,0.00659363716840744,0.006080634891986847,0.05397432669997215,0.02055167593061924
conf6_0-4x4-30,CSR,32,0,0.006091488525271416,0,0,0.012830720283091068
conf6_0-4x4-30,CSR,64,0,0.006091488525271416,0,0,0.015247360803186893
conf6_0-4x4-30,BSR,128,0,0.006091488525271416,0,0,0.02056191861629486
conf6_0-4x4-30,BSR,256,0,0.006091488525271416,0,0,0.03266560286283493
conf6_0-4x4-30,BSR,512,0,0.006091488525271416,0,0,0.057845763862133026
fpga_dcop_32,CELL,32,1,0.006292248144745827,0.005357900634407997,0.018218012526631355,0.006133760325610638
fpga_dcop_32,CELL,64,1,0.006292248144745827,0.005871079862117767,0.016839003190398216,0.006819840054959059
fpga_dcop_32,CELL,128,1,0.006292248144745827,0.0058524273335933685,0.016893666237592697,0.008222720585763454
fpga_dcop_32,CELL,256,1,0.006292248144745827,0.005843939259648323,0.016773030161857605,0.010455039329826832
fpga_dcop_32,CELL,512,1,0.006292248144745827,0.0058427844196558,0.01675625517964363,0.014909441582858562
ex32,CELL,32,1,0.005994468927383423,0.0052954815328121185,0.03194192796945572,0.00699392007663846
ex32,CELL,64,1,0.005994468927383423,0.005807928740978241,0.03060736693441868,0.00870400108397007
ex32,CELL,128,1,0.005994468927383423,0.006638208404183388,0.031894512474536896,0.009441280737519264
ex32,CELL,256,1,0.005994468927383423,0.0060002245008945465,0.030394842848181725,0.012369921430945396
ex32,CELL,512,1,0.005994468927383423,0.006339604035019875,0.03258555009961128,0.017244162037968636
flickr,CELL,32,1,0.006742537021636963,0.006014686077833176,30.345234820619226,0.9512857794761658
flickr,CELL,64,1,0.006742537021636963,0.007334496825933456,29.87310562096536,1.8991308212280273
flickr,CELL,128,1,0.006742537021636963,0.007186174392700195,30.93498512916267,3.7746896743774414
flickr,CELL,256,1,0.006742537021636963,0.007362183183431625,32.06084267795086,7.524126052856445
flickr,CELL,512,1,0.006742537021636963,0.007533278316259384,31.49520762078464,15.114792823791504
vsp_data_and_seymourl,CELL,32,1,0.007133547216653824,0.005956849083304405,0.30925279669463634,0.013629441149532795
