name,format,feat_size,num_parts,time_select(s),time_num_parts(s),time_bucket(s),time_exe_our(ms)
fpga_dcop_06,CELL,32,1,0.006297366693615913,0.0058837030082941055,0.017337288707494736,0.005949440412223339
fpga_dcop_06,CELL,64,1,0.006297366693615913,0.006205441430211067,0.01711733639240265,0.006901760119944811
fpga_dcop_06,CELL,128,1,0.006297366693615913,0.00611923448741436,0.01697622984647751,0.007956479676067829
fpga_dcop_06,CELL,256,1,0.006297366693615913,0.006029805168509483,0.017114706337451935,0.010383359156548977
fpga_dcop_06,CELL,512,1,0.006297366693615913,0.006015295162796974,0.01703452318906784,0.014786560088396072
ct20stif,CSR,32,0,0.00704820454120636,0,0,0.15339553356170654
ct20stif,CSR,64,0,0.00704820454120636,0,0,0.19679231941699982
ct20stif,CSR,128,0,0.00704820454120636,0,0,0.35891202092170715
ct20stif,CSR,256,0,0.00704820454120636,0,0,0.6856703162193298
ct20stif,CSR,512,0,0.00704820454120636,0,0,1.3391462564468384
stufe-10,CSR,32,0,0.006772920489311218,0,0,0.018483201041817665
stufe-10,CSR,64,0,0.006772920489311218,0,0,0.024258563295006752
stufe-10,CSR,128,0,0.006772920489311218,0,0,0.04389887675642967
stufe-10,CSR,256,0,0.006772920489311218,0,0,0.07845888286828995
stufe-10,CSR,512,0,0.006772920489311218,0,0,0.1499648094177246
pkustk06,CSR,32,0,0.006592275574803352,0,0,0.12395519018173218
pkustk06,CSR,64,0,0.006592275574803352,0,0,0.17128446698188782
pkustk06,CSR,128,0,0.006592275574803352,0,0,0.3325132727622986
pkustk06,CSR,256,0,0.006592275574803352,0,0,0.6446080803871155
pkustk06,CSR,512,0,0.006592275574803352,0,0,1.276098608970642
2D_27628_bjtcai,CSR,32,0,0.006912244483828545,0,0,0.033402878791093826
2D_27628_bjtcai,CSR,64,0,0.006912244483828545,0,0,0.043530240654945374
2D_27628_bjtcai,CSR,128,0,0.006912244483828545,0,0,0.0827392041683197
2D_27628_bjtcai,CSR,256,0,0.006912244483828545,0,0,0.144609272480011
2D_27628_bjtcai,CSR,512,0,0.006912244483828545,0,0,0.27885568141937256
fpga_dcop_27,CELL,32,1,0.006669940426945686,0.005879674106836319,0.017471708357334137,0.005877760238945484
fpga_dcop_27,CELL,64,1,0.006669940426945686,0.006172996014356613,0.0170886293053627,0.007075839675962925
fpga_dcop_27,CELL,128,1,0.006669940426945686,0.006084447726607323,0.01721212826669216,0.00820224080234766
fpga_dcop_27,CELL,256,1,0.006669940426945686,0.006148377433419228,0.01729109324514866,0.010362880304455757
fpga_dcop_27,CELL,512,1,0.006669940426945686,0.006211012601852417,0.01714697666466236,0.01475584041327238
ML_Laplace,CSR,32,0,0.007731352001428604,0,0,1.3690474033355713
ML_Laplace,CSR,64,0,0.007731352001428604,0,0,1.63764226436615
ML_Laplace,CSR,128,0,0.007731352001428604,0,0,3.2473599910736084
ML_Laplace,CSR,256,0,0.007731352001428604,0,0,6.602874755859375
ML_Laplace,CSR,512,0,0.007731352001428604,0,0,13.305293083190918
PR02R,CSR,32,0,0.006340932101011276,0,0,0.36765697598457336
PR02R,CSR,64,0,0.006340932101011276,0,0,0.5125836730003357
PR02R,CSR,128,0,0.006340932101011276,0,0,1.0271539688110352
PR02R,CSR,256,0,0.006340932101011276,0,0,2.0445287227630615
PR02R,CSR,512,0,0.006340932101011276,0,0,4.132474899291992
bcsstk03,CELL,32,4,0.00693683885037899,0.006011633202433586,0.002293923869729042,0.005580800119787455
bcsstk03,CELL,64,1,0.00693683885037899,0.006206352263689041,0.0018879696726799011,0.00577535992488265
bcsstk03,CELL,128,1,0.00693683885037899,0.006210053339600563,0.0018804315477609634,0.0059699201956391335
bcsstk03,CELL,256,1,0.00693683885037899,0.006167422980070114,0.0018872879445552826,0.0062566399574279785
bcsstk03,CELL,512,1,0.00693683885037899,0.006226548925042152,0.001900913193821907,0.006379520520567894
SciMet,CELL,32,1,0.006115647032856941,0.005697155371308327,0.03070650063455105,0.007127039600163698
SciMet,CELL,64,1,0.006115647032856941,0.006121652200818062,0.030871663242578506,0.009431039914488792
SciMet,CELL,128,1,0.006115647032856941,0.006008384749293327,0.03065417893230915,0.01063936110585928
SciMet,CELL,256,1,0.006115647032856941,0.006153495982289314,0.031163567677140236,0.01355776097625494
SciMet,CELL,512,1,0.006115647032856941,0.006042279303073883,0.03075139969587326,0.02083839848637581
G32,CELL,32,1,0.006060250103473663,0.005662064999341965,0.022716524079442024,0.005816319957375526
G32,CELL,64,1,0.006060250103473663,0.0059072598814964294,0.022838927805423737,0.0065228804014623165
G32,CELL,128,1,0.006060250103473663,0.005952296778559685,0.02282535284757614,0.008396800607442856
G32,CELL,256,1,0.006060250103473663,0.005848737433552742,0.02289680391550064,0.012083201669156551
G32,CELL,512,1,0.006060250103473663,0.005918394774198532,0.022791080176830292,0.019763199612498283
oscil_dcop_04,CELL,32,1,0.007059531286358833,0.005436921492218971,0.0046585239470005035,0.006799359805881977
oscil_dcop_04,CELL,64,1,0.007059531286358833,0.005987519398331642,0.004667917266488075,0.006502400152385235
oscil_dcop_04,CELL,128,1,0.007059531286358833,0.005981847643852234,0.004668775945901871,0.006645760033279657
oscil_dcop_04,CELL,256,1,0.007059531286358833,0.0067293960601091385,0.004720475524663925,0.007301120553165674
oscil_dcop_04,CELL,512,1,0.007059531286358833,0.006056053563952446,0.004766140133142471,0.008939520455896854
lnsp3937,CSR,32,0,0.006359521299600601,0,0,0.007946240715682507
lnsp3937,CSR,64,0,0.006359521299600601,0,0,0.009492481127381325
lnsp3937,CSR,128,0,0.006359521299600601,0,0,0.012974079698324203
lnsp3937,CSR,256,0,0.006359521299600601,0,0,0.0192614383995533
lnsp3937,CSR,512,0,0.006359521299600601,0,0,0.030894076451659203
adder_dcop_66,CELL,32,1,0.006345193833112717,0.005609072744846344,0.033119406551122665,0.007393279578536749
adder_dcop_66,CELL,64,1,0.006345193833112717,0.006065336987376213,0.032481707632541656,0.008806401863694191
adder_dcop_66,CELL,128,1,0.006345193833112717,0.005922358483076096,0.03211021609604359,0.01063936110585928
adder_dcop_66,CELL,256,1,0.006345193833112717,0.005935020744800568,0.032418522983789444,0.014366719871759415
adder_dcop_66,CELL,512,1,0.006345193833112717,0.005940813571214676,0.03246781416237354,0.021401599049568176
rdist3a,CELL,32,1,0.006016256287693977,0.0056536439806222916,0.16127346456050873,0.015155198983848095
rdist3a,CELL,64,1,0.006016256287693977,0.006089251488447189,0.16340524703264236,0.01989632099866867
rdist3a,CELL,128,2,0.006016256287693977,0.0060546789318323135,0.15997063554823399,0.017397763207554817
rdist3a,CELL,256,2,0.006016256287693977,0.006074044853448868,0.1608081255108118,0.02772991918027401
rdist3a,CELL,512,2,0.006016256287693977,0.0059457868337631226,0.16260616295039654,0.04746240749955177
CurlCurl_1,CSR,32,0,0.006352812051773071,0,0,0.19446782767772675
CurlCurl_1,CSR,64,0,0.006352812051773071,0,0,0.2833203375339508
CurlCurl_1,CSR,128,0,0.006352812051773071,0,0,0.5827379822731018
CurlCurl_1,CSR,256,0,0.006352812051773071,0,0,1.1067391633987427
CurlCurl_1,CSR,512,0,0.006352812051773071,0,0,2.1324286460876465
ex6,CELL,32,1,0.006084240972995758,0.005532514303922653,0.12856345623731613,0.010024959221482277
ex6,CELL,64,1,0.006084240972995758,0.005922697484493256,0.1307478677481413,0.013731840066611767
ex6,CELL,128,1,0.006084240972995758,0.005945073440670967,0.13031643442809582,0.0176435224711895
ex6,CELL,256,1,0.006084240972995758,0.00597589835524559,0.1284344457089901,0.02763775736093521
ex6,CELL,512,1,0.006084240972995758,0.0059927478432655334,0.1290250327438116,0.04770815744996071
gent113,CELL,32,1,0.005963779985904694,0.005716010928153992,0.001986490562558174,0.006195200607180595
gent113,CELL,64,1,0.005963779985904694,0.006128489971160889,0.0020462442189455032,0.00807936117053032
gent113,CELL,128,1,0.005963779985904694,0.0060989949852228165,0.0019666049629449844,0.008099840022623539
gent113,CELL,256,4,0.005963779985904694,0.006117979064583778,0.002329530194401741,0.0075980802066624165
gent113,CELL,512,1,0.005963779985904694,0.0061131492257118225,0.001982523128390312,0.008191999979317188
soc-Pokec,CELL,32,1,0.007516419515013695,0.006172703579068184,105.6639728564769,5.000786781311035
soc-Pokec,CELL,64,1,0.007516419515013695,0.007681580260396004,105.73024746961892,9.712577819824219
soc-Pokec,CELL,128,1,0.007516419515013695,0.007616071030497551,106.19292611442506,19.148881912231445
soc-Pokec,CELL,256,1,0.007516419515013695,0.007764479145407677,108.4417908526957,38.37810516357422
soc-Pokec,CELL,512,1,0.007516419515013695,0.007514456287026405,106.29447548650205,76.7942123413086
lhr01,CELL,32,1,0.007186451926827431,0.005854260176420212,0.050689537078142166,0.013035519979894161
lhr01,CELL,64,2,0.007186451926827431,0.006195273250341415,0.050908396020531654,0.027996156364679337
lhr01,CELL,128,2,0.007186451926827431,0.006253654137253761,0.05214249528944492,0.03083263896405697
lhr01,CELL,256,2,0.007186451926827431,0.006047369912266731,0.05018389783799648,0.030474238097667694
lhr01,CELL,512,2,0.007186451926827431,0.006541972979903221,0.05025639198720455,0.03576831892132759
dwg961b,CELL,32,1,0.006056360900402069,0.005600970238447189,0.028590161353349686,0.006952960044145584
dwg961b,CELL,64,1,0.006056360900402069,0.006174260750412941,0.028573637828230858,0.008611840195953846
dwg961b,CELL,128,1,0.006056360900402069,0.0060384999960660934,0.028632618486881256,0.009287680499255657
dwg961b,CELL,256,1,0.006056360900402069,0.006115788593888283,0.028431899845600128,0.012083201669156551
dwg961b,CELL,512,1,0.006056360900402069,0.006152709946036339,0.028885694220662117,0.017674239352345467
west0156,CELL,32,2,0.006508661434054375,0.0057878755033016205,0.0013824719935655594,0.005847040563821793
west0156,CELL,64,2,0.006508661434054375,0.006103260442614555,0.0013613086193799973,0.006062081083655357
west0156,CELL,128,1,0.006508661434054375,0.006159383803606033,0.0012845806777477264,0.006092800293117762
west0156,CELL,256,1,0.006508661434054375,0.006158381700515747,0.0012779254466295242,0.005888000130653381
west0156,CELL,512,1,0.006508661434054375,0.006037868559360504,0.00128171406686306,0.0064819203689694405
pde900,CSR,32,0,0.006083015352487564,0,0,0.006328320596367121
pde900,CSR,64,0,0.006083015352487564,0,0,0.006461440119892359
pde900,CSR,128,0,0.006083015352487564,0,0,0.00729088019579649
pde900,CSR,256,0,0.006083015352487564,0,0,0.008407040499150753
pde900,CSR,512,0,0.006083015352487564,0,0,0.011448320001363754
Trefethen_20b,CELL,32,1,0.006067261099815369,0.005623474717140198,0.0005216076970100403,0.005314560607075691
Trefethen_20b,CELL,64,1,0.006067261099815369,0.006046835333108902,0.0005253031849861145,0.00521215982735157
Trefethen_20b,CELL,128,1,0.006067261099815369,0.006367208436131477,0.0005369782447814941,0.005437440238893032
Trefethen_20b,CELL,256,1,0.006067261099815369,0.006183195859193802,0.0005299914628267288,0.005570560228079557
Trefethen_20b,CELL,512,1,0.006067261099815369,0.006035050377249718,0.0005176886916160583,0.005601280368864536
Dubcova2,CSR,32,0,0.006531387567520142,0,0,0.09739264845848083
Dubcova2,CSR,64,0,0.006531387567520142,0,0,0.16490495204925537
Dubcova2,CSR,128,0,0.006531387567520142,0,0,0.3331071734428406
Dubcova2,CSR,256,0,0.006531387567520142,0,0,0.6421298980712891
Dubcova2,CSR,512,0,0.006531387567520142,0,0,1.2571649551391602
M80PI_n,CSR,32,0,0.006169993430376053,0,0,0.007761919870972633
M80PI_n,CSR,64,0,0.006169993430376053,0,0,0.008929280564188957
M80PI_n,CSR,128,0,0.006169993430376053,0,0,0.012052481062710285
M80PI_n,CSR,256,0,0.006169993430376053,0,0,0.017950719222426414
M80PI_n,CSR,512,0,0.006169993430376053,0,0,0.029306882992386818
std1_Jac3_db,CELL,32,2,0.006247594952583313,0.00580168329179287,1.4137725438922644,0.07875583320856094
std1_Jac3_db,CELL,64,2,0.006247594952583313,0.006689475849270821,1.6476811319589615,0.09050112962722778
std1_Jac3_db,CELL,128,2,0.006247594952583313,0.006691450253129005,1.3623317144811153,0.1489408016204834
std1_Jac3_db,CELL,256,2,0.006247594952583313,0.0061823520809412,1.5828210394829512,0.24742914736270905
std1_Jac3_db,CELL,512,2,0.006247594952583313,0.006728028878569603,1.418804170563817,0.41545727849006653
dwt_307,CELL,32,1,0.006617676466703415,0.005962491035461426,0.007176322862505913,0.005632000043988228
dwt_307,CELL,64,1,0.006617676466703415,0.00615488737821579,0.006950726732611656,0.005662720184773207
dwt_307,CELL,128,1,0.006617676466703415,0.00617574155330658,0.006923379376530647,0.006103040184825659
dwt_307,CELL,256,1,0.006617676466703415,0.0062034111469984055,0.006989734247326851,0.006717439740896225
dwt_307,CELL,512,1,0.006617676466703415,0.0061540137976408005,0.0069946181029081345,0.008355840109288692
jagmesh5,CELL,32,1,0.006085675209760666,0.005608689039945602,0.021392308175563812,0.006410239730030298
jagmesh5,CELL,64,1,0.006085675209760666,0.00610945001244545,0.021807868033647537,0.006799360737204552
jagmesh5,CELL,128,1,0.006085675209760666,0.006017735227942467,0.021572859957814217,0.0074854400008916855
jagmesh5,CELL,256,1,0.006085675209760666,0.006055720150470734,0.021824290975928307,0.009861120022833347
jagmesh5,CELL,512,1,0.006085675209760666,0.006030002608895302,0.021811382845044136,0.014264320023357868
collins_15NN,CELL,32,1,0.0061452072113752365,0.005435235798358917,0.04334354214370251,0.0069222403690218925
collins_15NN,CELL,64,1,0.0061452072113752365,0.006029408425092697,0.04348369501531124,0.007720959838479757
collins_15NN,CELL,128,1,0.0061452072113752365,0.006084814667701721,0.04372921586036682,0.009318400174379349
collins_15NN,CELL,256,1,0.0061452072113752365,0.00659450888633728,0.044234342873096466,0.012318721041083336
collins_15NN,CELL,512,1,0.0061452072113752365,0.006104886531829834,0.043434591963887215,0.019036157056689262
msc04515,CSR,32,0,0.006506811827421188,0,0,0.0117350397631526
msc04515,CSR,64,0,0.006506811827421188,0,0,0.014725119806826115
msc04515,CSR,128,0,0.006506811827421188,0,0,0.021463042125105858
msc04515,CSR,256,0,0.006506811827421188,0,0,0.034600961953401566
msc04515,CSR,512,0,0.006506811827421188,0,0,0.05931008234620094
dwt_1242,CSR,32,0,0.006184812635183334,0,0,0.00685055973008275
dwt_1242,CSR,64,0,0.006184812635183334,0,0,0.0073523204773664474
dwt_1242,CSR,128,0,0.006184812635183334,0,0,0.00825344119220972
dwt_1242,CSR,256,0,0.006184812635183334,0,0,0.010373120196163654
dwt_1242,CSR,512,0,0.006184812635183334,0,0,0.014571521431207657
lowThrust_9,CELL,32,1,0.006549052894115448,0.005971793085336685,0.5911360215395689,0.024422401562333107
lowThrust_9,CELL,64,1,0.006549052894115448,0.007014879956841469,0.587476659566164,0.034938883036375046
lowThrust_9,CELL,128,2,0.006549052894115448,0.0062161218374967575,0.7908024750649929,0.07845888286828995
lowThrust_9,CELL,256,1,0.006549052894115448,0.006195791065692902,0.5864621680229902,0.16703489422798157
lowThrust_9,CELL,512,1,0.006549052894115448,0.006113046780228615,0.5917356163263321,0.3072921633720398
west0132,CELL,32,4,0.006529258564114571,0.00583813339471817,0.0016261916607618332,0.005939200520515442
west0132,CELL,64,1,0.006529258564114571,0.006217651069164276,0.0013726204633712769,0.005908480379730463
west0132,CELL,128,1,0.006529258564114571,0.006261147558689117,0.001382526010274887,0.005847039632499218
west0132,CELL,256,1,0.006529258564114571,0.006240781396627426,0.001365412026643753,0.00620544096454978
west0132,CELL,512,1,0.006529258564114571,0.006226114928722382,0.0013861656188964844,0.006645760498940945
G17,CELL,32,1,0.006332583725452423,0.005724325776100159,0.025390224531292915,0.0066355206072330475
G17,CELL,64,1,0.006332583725452423,0.006143007427453995,0.025731509551405907,0.006625280249863863
G17,CELL,128,1,0.006332583725452423,0.006261589005589485,0.02570992335677147,0.007710719481110573
G17,CELL,256,1,0.006332583725452423,0.006141239777207375,0.0255343709141016,0.009543679654598236
G17,CELL,512,1,0.006332583725452423,0.006053479388356209,0.025736045092344284,0.013465600088238716
t3dh_a,CSR,32,0,0.00658014602959156,0,0,0.2008064091205597
t3dh_a,CSR,64,0,0.00658014602959156,0,0,0.2859826982021332
t3dh_a,CSR,128,0,0.00658014602959156,0,0,0.5702553391456604
t3dh_a,CSR,256,0,0.00658014602959156,0,0,1.1366298198699951
t3dh_a,CSR,512,0,0.00658014602959156,0,0,2.24613356590271
sme3Dc,CSR,32,0,0.007511446252465248,0,0,0.19675137102603912
