name,format,feat_size,num_parts,time_select(s),time_num_parts(s),time_bucket(s),time_exe_our(ms)
barrier2-3,CELL,32,1,0.0065245795994997025,0.005815023556351662,10.119205303490162,0.32070687413215637
barrier2-3,CELL,64,1,0.0065245795994997025,0.006403133273124695,10.202803192660213,0.44304385781288147
barrier2-3,CELL,128,1,0.0065245795994997025,0.006842818111181259,10.335630297660828,0.8877465128898621
barrier2-3,CELL,256,1,0.0065245795994997025,0.006934324279427528,10.301311219111085,1.8272051811218262
barrier2-3,CELL,512,1,0.0065245795994997025,0.005981471389532089,10.014058044180274,3.5149009227752686
oscil_dcop_26,CELL,32,1,0.006860191002488136,0.005518585443496704,0.004377931356430054,0.006297600455582142
oscil_dcop_26,CELL,64,1,0.006860191002488136,0.005958627909421921,0.0044357795268297195,0.0065740798600018024
oscil_dcop_26,CELL,128,1,0.006860191002488136,0.005870085209608078,0.0043860748410224915,0.006737919989973307
oscil_dcop_26,CELL,256,1,0.006860191002488136,0.006251947954297066,0.005132624879479408,0.007372800260782242
oscil_dcop_26,CELL,512,1,0.006860191002488136,0.00661608949303627,0.004418648779392242,0.008949760347604752
G48,CSR,32,0,0.006367029622197151,0,0,0.0069529591128230095
G48,CSR,64,0,0.006367029622197151,0,0,0.008038400672376156
G48,CSR,128,0,0.006367029622197151,0,0,0.010219519026577473
G48,CSR,256,0,0.006367029622197151,0,0,0.01448960043489933
G48,CSR,512,0,0.006367029622197151,0,0,0.022302720695734024
oh2010,CSR,32,0,0.006389733403921127,0,0,0.24091647565364838
oh2010,CSR,64,0,0.006389733403921127,0,0,0.3314688205718994
oh2010,CSR,128,0,0.006389733403921127,0,0,0.7164518237113953
oh2010,CSR,256,0,0.006389733403921127,0,0,1.363640308380127
oh2010,CSR,512,0,0.006389733403921127,0,0,2.6143436431884766
filter2D,CELL,32,1,0.006177933886647224,0.005464691668748856,0.028691614046692848,0.007065599784255028
filter2D,CELL,64,1,0.006177933886647224,0.006014317274093628,0.029221966862678528,0.007905280217528343
filter2D,CELL,128,1,0.006177933886647224,0.005740102380514145,0.02891405113041401,0.009410560131072998
filter2D,CELL,256,1,0.006177933886647224,0.005716925486922264,0.028738055378198624,0.012206081300973892
filter2D,CELL,512,1,0.006177933886647224,0.005752058699727058,0.028779681771993637,0.01888255961239338
Tina_DisCog,CELL,32,1,0.005861334502696991,0.005434723570942879,0.0002518966794013977,0.005007360130548477
Tina_DisCog,CELL,64,1,0.005861334502696991,0.005894996225833893,0.00026092492043972015,0.0053657605312764645
Tina_DisCog,CELL,128,1,0.005861334502696991,0.005860786885023117,0.000280892476439476,0.005488640163093805
Tina_DisCog,CELL,256,1,0.005861334502696991,0.005799314007163048,0.000275561586022377,0.0054579200223088264
Tina_DisCog,CELL,512,1,0.005861334502696991,0.005938364192843437,0.00024729594588279724,0.005509120412170887
enron,CELL,32,1,0.006213407963514328,0.00549732893705368,0.9344909079372883,0.03463168442249298
enron,CELL,64,1,0.006213407963514328,0.005970656871795654,0.8503999430686235,0.0600268729031086
enron,CELL,128,1,0.006213407963514328,0.006017347797751427,0.7524278108030558,0.10004479438066483
enron,CELL,256,1,0.006213407963514328,0.0063185133039951324,0.8863386921584606,0.1912114918231964
enron,CELL,512,1,0.006213407963514328,0.006047628819942474,0.7335635032504797,0.37244927883148193
bbmat,BSR,32,0,0.0060862526297569275,0,0,0.06496255844831467
bbmat,CSR,64,0,0.0060862526297569275,0,0,0.1266995221376419
bbmat,CSR,128,0,0.0060862526297569275,0,0,0.24323073029518127
bbmat,CSR,256,0,0.0060862526297569275,0,0,0.4725452661514282
bbmat,CSR,512,0,0.0060862526297569275,0,0,0.9266073703765869
coPapersDBLP,CSR,32,0,0.007426615804433823,0,0,1.6164146661758423
coPapersDBLP,CSR,64,0,0.007426615804433823,0,0,2.5846784114837646
coPapersDBLP,CSR,128,0,0.007426615804433823,0,0,5.023672103881836
coPapersDBLP,CSR,256,0,0.007426615804433823,0,0,10.062458992004395
coPapersDBLP,CSR,512,0,0.007426615804433823,0,0,20.09975814819336
G2_circuit,CELL,32,1,0.007206792011857033,0.0057097747921943665,2.1462950482964516,0.10434559732675552
G2_circuit,CELL,64,1,0.007206792011857033,0.006903693079948425,2.1794069968163967,0.1761792004108429
G2_circuit,CELL,128,1,0.007206792011857033,0.006939247250556946,2.249182965606451,0.3395584225654602
G2_circuit,CELL,256,1,0.007206792011857033,0.006498424336314201,2.1578766871243715,0.6657330989837646
G2_circuit,CELL,512,1,0.007206792011857033,0.00634344108402729,2.1082835905253887,1.3169665336608887
oscil_dcop_53,CELL,32,1,0.0066735874861478806,0.005666591227054596,0.004657553508877754,0.006215680856257677
oscil_dcop_53,CELL,64,1,0.0066735874861478806,0.006529085338115692,0.00437391921877861,0.0065228804014623165
oscil_dcop_53,CELL,128,1,0.0066735874861478806,0.005765952169895172,0.004584776237607002,0.0067174406722188
oscil_dcop_53,CELL,256,1,0.0066735874861478806,0.005745232105255127,0.004469403997063637,0.007362559903413057
oscil_dcop_53,CELL,512,1,0.0066735874861478806,0.0057466160506010056,0.004363305866718292,0.008898560889065266
spaceStation_11,CELL,32,1,0.006228303536772728,0.0056844670325517654,0.04854818619787693,0.009738239459693432
spaceStation_11,CELL,64,1,0.006228303536772728,0.0057822335511446,0.0484212227165699,0.012800000607967377
spaceStation_11,CELL,128,1,0.006228303536772728,0.005745565518736839,0.047995636239647865,0.013864959590137005
spaceStation_11,CELL,256,1,0.006228303536772728,0.005717853084206581,0.04775417596101761,0.01631231978535652
spaceStation_11,CELL,512,1,0.006228303536772728,0.00585738942027092,0.04790787398815155,0.024043522775173187
lowThrust_1,CELL,32,1,0.005682706832885742,0.005406344309449196,0.01572820357978344,0.008222720585763454
lowThrust_1,CELL,64,1,0.005682706832885742,0.005821114405989647,0.01578914374113083,0.010117119178175926
lowThrust_1,CELL,128,1,0.005682706832885742,0.00564926490187645,0.015711087733507156,0.010567679069936275
lowThrust_1,CELL,256,1,0.005682706832885742,0.005823932588100433,0.015759477391839027,0.011663359589874744
lowThrust_1,CELL,512,1,0.005682706832885742,0.005693366751074791,0.0159284844994545,0.014745600521564484
rail_1357,CELL,32,1,0.005843823775649071,0.005192993208765984,0.023952875286340714,0.007075840141624212
rail_1357,CELL,64,1,0.005843823775649071,0.005750652402639389,0.02430686354637146,0.007854079827666283
rail_1357,CELL,128,1,0.005843823775649071,0.00570623017847538,0.025440005585551262,0.008765441365540028
rail_1357,CELL,256,1,0.005843823775649071,0.006058236584067345,0.025560300797224045,0.01123327948153019
rail_1357,CELL,512,1,0.005843823775649071,0.006062282249331474,0.025764767080545425,0.0162099227309227
jan99jac060,CSR,32,0,0.006696503609418869,0,0,0.02753535658121109
jan99jac060,CSR,64,0,0.006696503609418869,0,0,0.03825664147734642
jan99jac060,CSR,128,0,0.006696503609418869,0,0,0.05881856009364128
jan99jac060,CSR,256,0,0.006696503609418869,0,0,0.10126335173845291
jan99jac060,CSR,512,0,0.006696503609418869,0,0,0.19332095980644226
denormal,CSR,32,0,0.006607556715607643,0,0,0.08495103567838669
denormal,CSR,64,0,0.006607556715607643,0,0,0.10562559962272644
denormal,CSR,128,0,0.006607556715607643,0,0,0.21932031214237213
denormal,CSR,256,0,0.006607556715607643,0,0,0.3993600010871887
denormal,CSR,512,0,0.006607556715607643,0,0,0.7816089391708374
dwt_592,CELL,32,1,0.0067774448543787,0.005580471828579903,0.013282040134072304,0.0067174406722188
dwt_592,CELL,64,1,0.0067774448543787,0.0059188362210989,0.013028956949710846,0.008407039567828178
dwt_592,CELL,128,1,0.0067774448543787,0.005854913964867592,0.013219740241765976,0.008663040585815907
dwt_592,CELL,256,1,0.0067774448543787,0.005924811586737633,0.013154160231351852,0.009512959979474545
dwt_592,CELL,512,1,0.0067774448543787,0.006425308063626289,0.013600151985883713,0.01293312106281519
iris_dataset_30NN,CELL,32,1,0.005995405837893486,0.005542021244764328,0.01340397261083126,0.007270399946719408
iris_dataset_30NN,CELL,64,1,0.005995405837893486,0.006190739572048187,0.013413336127996445,0.007577600423246622
iris_dataset_30NN,CELL,128,1,0.005995405837893486,0.006098659709095955,0.014700772240757942,0.007976960390806198
iris_dataset_30NN,CELL,256,1,0.005995405837893486,0.0062493979930877686,0.015027876943349838,0.008540160022675991
iris_dataset_30NN,CELL,512,1,0.005995405837893486,0.0060307420790195465,0.014679543673992157,0.01092607993632555
oscil_dcop_14,CELL,32,1,0.00595228374004364,0.005571408197283745,0.004432423040270805,0.006266879849135876
oscil_dcop_14,CELL,64,1,0.00595228374004364,0.005864342674612999,0.004551412537693977,0.00643071997910738
oscil_dcop_14,CELL,128,1,0.00595228374004364,0.005858158692717552,0.004486951977014542,0.0067686401307582855
oscil_dcop_14,CELL,256,1,0.00595228374004364,0.005777725949883461,0.004342513158917427,0.007383040152490139
oscil_dcop_14,CELL,512,1,0.00595228374004364,0.005906127393245697,0.00449693389236927,0.009041919372975826
cavity11,CELL,32,1,0.0060961004346609116,0.005593994632363319,0.1880185306072235,0.01343487948179245
cavity11,CELL,64,1,0.0060961004346609116,0.006069637835025787,0.1891076359897852,0.021596159785985947
cavity11,CELL,128,1,0.0060961004346609116,0.00573643296957016,0.18809038773179054,0.024791039526462555
cavity11,CELL,256,1,0.0060961004346609116,0.005686622112989426,0.18869014643132687,0.03930111974477768
cavity11,CELL,512,1,0.0060961004346609116,0.006104074418544769,0.1930366177111864,0.06988800317049026
b_dyn,CELL,32,1,0.0060372501611709595,0.005225313827395439,0.012261224910616875,0.006604800932109356
b_dyn,CELL,64,1,0.0060372501611709595,0.005845718085765839,0.012334361672401428,0.007393280044198036
b_dyn,CELL,128,1,0.0060372501611709595,0.006007814779877663,0.011882483959197998,0.008284159936010838
b_dyn,CELL,256,1,0.0060372501611709595,0.005850842222571373,0.011803362518548965,0.010117119178175926
b_dyn,CELL,512,1,0.0060372501611709595,0.005777209997177124,0.012057190760970116,0.013977598398923874
ut2010,CSR,32,0,0.006688967347145081,0,0,0.08477695286273956
ut2010,CSR,64,0,0.006688967347145081,0,0,0.11944959312677383
ut2010,CSR,128,0,0.006688967347145081,0,0,0.25838589668273926
ut2010,CSR,256,0,0.006688967347145081,0,0,0.4566015601158142
ut2010,CSR,512,0,0.006688967347145081,0,0,0.8644198775291443
af_shell1,BSR,32,0,0.008074091747403145,0,0,0.5368115305900574
af_shell1,CSR,64,0,0.008074091747403145,0,0,1.083187222480774
af_shell1,CSR,128,0,0.008074091747403145,0,0,2.252462387084961
af_shell1,CSR,256,0,0.008074091747403145,0,0,4.443105697631836
af_shell1,CSR,512,0,0.008074091747403145,0,0,9.007124900817871
tandem_dual,CELL,32,1,0.006780544295907021,0.005588173866271973,1.4234827887266874,0.07216128706932068
tandem_dual,CELL,64,1,0.006780544295907021,0.005927138030529022,1.3854178339242935,0.1209651306271553
tandem_dual,CELL,128,1,0.006780544295907021,0.006485540419816971,1.3926589097827673,0.22926338016986847
tandem_dual,CELL,256,1,0.006780544295907021,0.005932057276368141,1.2807008605450392,0.4510720372200012
tandem_dual,CELL,512,1,0.006780544295907021,0.006166547536849976,1.4042688198387623,0.8997478485107422
ex3,CELL,32,1,0.006781840696930885,0.005505606532096863,0.12975754030048847,0.009994239546358585
ex3,CELL,64,1,0.006781840696930885,0.0057224612683057785,0.12963607907295227,0.013189120218157768
ex3,CELL,128,1,0.006781840696930885,0.006426125764846802,0.1298238132148981,0.016865281388163567
ex3,CELL,256,1,0.006781840696930885,0.0057983119040727615,0.13096532970666885,0.02600960060954094
ex3,CELL,512,1,0.006781840696930885,0.005664864555001259,0.12827324867248535,0.04498432204127312
mycielskian4,CELL,32,1,0.006297854706645012,0.005349067971110344,0.0002065524458885193,0.005335039924830198
mycielskian4,CELL,64,1,0.006297854706645012,0.00634392537176609,0.00021411478519439697,0.005068799946457148
mycielskian4,CELL,128,1,0.006297854706645012,0.005928073078393936,0.00021257437765598297,0.005232640076428652
mycielskian4,CELL,256,1,0.006297854706645012,0.005983520299196243,0.00021855533123016357,0.005232640076428652
mycielskian4,CELL,512,1,0.006297854706645012,0.005966741591691971,0.00025705620646476746,0.005335039924830198
conf5_0-4x4-22,CSR,32,0,0.006163587793707848,0,0,0.012769279070198536
conf5_0-4x4-22,CSR,64,0,0.006163587793707848,0,0,0.015349759720265865
conf5_0-4x4-22,BSR,128,0,0.006163587793707848,0,0,0.02064383774995804
conf5_0-4x4-22,BSR,256,0,0.006163587793707848,0,0,0.03265536203980446
conf5_0-4x4-22,BSR,512,0,0.006163587793707848,0,0,0.057743366807699203
F1,CSR,32,0,0.007273808121681213,0,0,1.385901927947998
F1,CSR,64,0,0.007273808121681213,0,0,2.3652658462524414
F1,CSR,128,0,0.007273808121681213,0,0,4.6668901443481445
F1,CSR,256,0,0.007273808121681213,0,0,9.305814743041992
F1,CSR,512,0,0.007273808121681213,0,0,18.590177536010742
ted_A,CELL,32,1,0.007290186360478401,0.00565597228705883,1.0567786544561386,0.03721216320991516
ted_A,CELL,64,1,0.007290186360478401,0.005954628810286522,1.212309354916215,0.05651455745100975
ted_A,CELL,128,1,0.007290186360478401,0.005813121795654297,1.0445061586797237,0.09117695689201355
ted_A,CELL,256,1,0.007290186360478401,0.00566730834543705,1.0499272085726261,0.19097600877285004
ted_A,CELL,512,1,0.007290186360478401,0.005822645500302315,1.0515183340758085,0.3368755280971527
com-DBLP,CSR,32,0,0.0064349547028541565,0,0,0.345077782869339
com-DBLP,CSR,64,0,0.0064349547028541565,0,0,0.6410751938819885
com-DBLP,CSR,128,0,0.0064349547028541565,0,0,1.2900761365890503
com-DBLP,CSR,256,0,0.0064349547028541565,0,0,2.552616834640503
com-DBLP,CSR,512,0,0.0064349547028541565,0,0,5.046896457672119
dwt_310,CELL,32,1,0.006959864869713783,0.0063749030232429504,0.006953751668334007,0.005806080065667629
dwt_310,CELL,64,1,0.006959864869713783,0.005794283002614975,0.00654824823141098,0.005918719805777073
dwt_310,CELL,128,1,0.006959864869713783,0.005884615704417229,0.0063516441732645035,0.006348799914121628
dwt_310,CELL,256,1,0.006959864869713783,0.005887728184461594,0.006346568465232849,0.0066764806397259235
dwt_310,CELL,512,1,0.006959864869713783,0.006018964573740959,0.00667492114007473,0.008796160109341145
oscil_dcop_50,CELL,32,1,0.005684837698936462,0.005508795380592346,0.004358675330877304,0.006297600455582142
oscil_dcop_50,CELL,64,1,0.005684837698936462,0.0063198283314704895,0.00450950488448143,0.006553600542247295
oscil_dcop_50,CELL,128,1,0.005684837698936462,0.005828980356454849,0.004592789337038994,0.006666240282356739
oscil_dcop_50,CELL,256,1,0.005684837698936462,0.005799116566777229,0.004400480538606644,0.007424000650644302
oscil_dcop_50,CELL,512,1,0.005684837698936462,0.005776623263955116,0.004541108384728432,0.009031680412590504
lhr07,CELL,32,1,0.0061180852353572845,0.005734549835324287,0.3952044155448675,0.01726464182138443
lhr07,CELL,64,1,0.0061180852353572845,0.006712069734930992,0.3951552212238312,0.02918432280421257
lhr07,CELL,128,1,0.0061180852353572845,0.006185812875628471,0.4286112394183874,0.036843523383140564
lhr07,CELL,256,1,0.0061180852353572845,0.005942881107330322,0.3899850361049175,0.060559358447790146
lhr07,CELL,512,1,0.0061180852353572845,0.005867667496204376,0.39096152037382126,0.11025407910346985
L-9,CSR,32,0,0.006265232339501381,0,0,0.014929921366274357
L-9,CSR,64,0,0.006265232339501381,0,0,0.019824640825390816
L-9,CSR,128,0,0.006265232339501381,0,0,0.03448832407593727
L-9,CSR,256,0,0.006265232339501381,0,0,0.06056959927082062
L-9,CSR,512,0,0.006265232339501381,0,0,0.11204607784748077
rbsb480,CELL,32,1,0.006384912878274918,0.005638597533106804,0.04262623004615307,0.009031680412590504
rbsb480,CELL,64,1,0.006384912878274918,0.00579378567636013,0.04302184656262398,0.010741759091615677
rbsb480,CELL,128,2,0.006384912878274918,0.005782719701528549,0.04291349649429321,0.009789438918232918
rbsb480,CELL,256,1,0.006384912878274918,0.005877746269106865,0.042052991688251495,0.0134348813444376
rbsb480,CELL,512,1,0.006384912878274918,0.005714982748031616,0.041807832196354866,0.020592639222741127
nos5,CELL,32,1,0.00586661696434021,0.005561577156186104,0.013367822393774986,0.006543360184878111
nos5,CELL,64,1,0.00586661696434021,0.005918785929679871,0.013461234048008919,0.008642559871077538
nos5,CELL,128,1,0.00586661696434021,0.005900247022509575,0.01387384906411171,0.00870400108397007
nos5,CELL,256,1,0.00586661696434021,0.005912890657782555,0.01302511990070343,0.009574400261044502
nos5,CELL,512,1,0.00586661696434021,0.005997808650135994,0.013018304482102394,0.011991040781140327
Alemdar,CELL,32,1,0.0057631004601716995,0.00518527626991272,0.11610079556703568,0.010127360932528973
Alemdar,CELL,64,1,0.0057631004601716995,0.0057224854826927185,0.113033477216959,0.01300480030477047
Alemdar,CELL,128,1,0.0057631004601716995,0.005856629461050034,0.1156991496682167,0.019015679135918617
Alemdar,CELL,256,1,0.0057631004601716995,0.006348460912704468,0.11367432028055191,0.03204096108675003
Alemdar,CELL,512,1,0.0057631004601716995,0.0057641081511974335,0.11648415960371494,0.05651456490159035
G11,CELL,32,1,0.005932355299592018,0.005313193425536156,0.008581286296248436,0.005519359838217497
G11,CELL,64,1,0.005932355299592018,0.006000325083732605,0.008807474747300148,0.005877760238945484
G11,CELL,128,1,0.005932355299592018,0.0060367342084646225,0.009605400264263153,0.006625280249863863
G11,CELL,256,1,0.005932355299592018,0.006043264642357826,0.00915692001581192,0.007567360531538725
G11,CELL,512,1,0.005932355299592018,0.0060386694967746735,0.009423185139894485,0.011007999069988728
circuit_1,CELL,32,1,0.006143001839518547,0.005451828241348267,0.09336188435554504,0.008785921148955822
circuit_1,CELL,64,1,0.006143001839518547,0.005750175565481186,0.09237256832420826,0.01558527909219265
circuit_1,CELL,128,2,0.006143001839518547,0.005796832963824272,0.09355512261390686,0.028088316321372986
circuit_1,CELL,256,2,0.006143001839518547,0.0063384585082530975,0.09358151257038116,0.030709758400917053
circuit_1,CELL,512,2,0.006143001839518547,0.005864275619387627,0.09530051611363888,0.042680319398641586
olesnik0,CSR,32,0,0.0063614994287490845,0,0,0.07704576849937439
olesnik0,CSR,64,0,0.0063614994287490845,0,0,0.10625024139881134
olesnik0,CSR,128,0,0.0063614994287490845,0,0,0.22264833748340607
olesnik0,CSR,256,0,0.0063614994287490845,0,0,0.39835646748542786
olesnik0,CSR,512,0,0.0063614994287490845,0,0,0.7766323089599609
para-4,CELL,32,1,0.006636872887611389,0.005935264751315117,14.26333069242537,0.4435148537158966
para-4,CELL,64,1,0.006636872887611389,0.007149914279580116,14.150239625945687,0.6074979305267334
para-4,CELL,128,1,0.006636872887611389,0.006884882226586342,14.25313488021493,1.1916491985321045
para-4,CELL,256,1,0.006636872887611389,0.006472723558545113,14.125067681074142,2.4658634662628174
para-4,CELL,512,1,0.006636872887611389,0.0073196422308683395,14.453129176050425,4.776304721832275
tumorAntiAngiogenesis_4,CELL,32,1,0.0063768066465854645,0.005999444052577019,0.01218356378376484,0.005908480379730463
tumorAntiAngiogenesis_4,CELL,64,1,0.0063768066465854645,0.00585421547293663,0.012149548158049583,0.0063692801631987095
tumorAntiAngiogenesis_4,CELL,128,1,0.0063768066465854645,0.006065107882022858,0.01210070587694645,0.006860801018774509
tumorAntiAngiogenesis_4,CELL,256,1,0.0063768066465854645,0.0059084538370370865,0.01216747798025608,0.008335360325872898
tumorAntiAngiogenesis_4,CELL,512,1,0.0063768066465854645,0.005824429914355278,0.01200278103351593,0.010526719503104687
adder_dcop_41,CELL,32,1,0.005890956148505211,0.00548350065946579,0.030884327366948128,0.00749568035826087
adder_dcop_41,CELL,64,1,0.005890956148505211,0.0058009084314107895,0.0319558959454298,0.008990718983113766
adder_dcop_41,CELL,128,1,0.005890956148505211,0.005953332409262657,0.03078540600836277,0.010885120369493961
adder_dcop_41,CELL,256,1,0.005890956148505211,0.0056750234216451645,0.03096652217209339,0.014540799893438816
adder_dcop_41,CELL,512,1,0.005890956148505211,0.0057215262204408646,0.03155672363936901,0.021493760868906975
LeGresley_2508,CELL,32,1,0.0059202928096055984,0.0053803566843271255,0.04493597149848938,0.00734208058565855
LeGresley_2508,CELL,64,1,0.0059202928096055984,0.005800515413284302,0.04583912529051304,0.009308160282671452
LeGresley_2508,CELL,128,1,0.0059202928096055984,0.005843903869390488,0.047395382076501846,0.010987520217895508
LeGresley_2508,CELL,256,1,0.0059202928096055984,0.005823403596878052,0.04505998268723488,0.015329279936850071
LeGresley_2508,CELL,512,1,0.0059202928096055984,0.005788590759038925,0.04440727271139622,0.024596480652689934
orbitRaising_2,CELL,32,1,0.00565793551504612,0.00536913238465786,0.01701189950108528,0.00865280069410801
orbitRaising_2,CELL,64,1,0.00565793551504612,0.005847560241818428,0.017226122319698334,0.011816960759460926
orbitRaising_2,CELL,128,1,0.00565793551504612,0.00587080791592598,0.017512964084744453,0.012441599741578102
orbitRaising_2,CELL,256,1,0.00565793551504612,0.005861859768629074,0.01688934676349163,0.013568000867962837
orbitRaising_2,CELL,512,1,0.00565793551504612,0.0059842877089977264,0.017467349767684937,0.016650239005684853
coater2,CSR,32,0,0.0059755295515060425,0,0,0.019066879525780678
coater2,CSR,64,0,0.0059755295515060425,0,0,0.025487355887889862
coater2,CSR,128,0,0.0059755295515060425,0,0,0.04140031710267067
coater2,CSR,256,0,0.0059755295515060425,0,0,0.07104512304067612
coater2,CSR,512,0,0.0059755295515060425,0,0,0.13183999061584473
ifiss_mat,CSR,32,0,0.006640641018748283,0,0,0.1895628720521927
ifiss_mat,CSR,64,0,0.006640641018748283,0,0,0.28786686062812805
ifiss_mat,CSR,128,0,0.006640641018748283,0,0,0.5974527597427368
ifiss_mat,CSR,256,0,0.006640641018748283,0,0,1.1388107538223267
ifiss_mat,CSR,512,0,0.006640641018748283,0,0,2.2471985816955566
Zd_Jac2_db,CELL,32,1,0.006620587781071663,0.005600679665803909,1.684240648522973,0.052561916410923004
Zd_Jac2_db,CELL,64,2,0.006620587781071663,0.00625164620578289,1.8051767479628325,0.10029056668281555
Zd_Jac2_db,CELL,128,2,0.006620587781071663,0.006108248606324196,1.8606824446469545,0.15328256785869598
Zd_Jac2_db,CELL,256,2,0.006620587781071663,0.005830071866512299,1.6990687623620033,0.2922291159629822
Zd_Jac2_db,CELL,512,2,0.006620587781071663,0.006012981757521629,1.8357425928115845,0.504176676273346
ash85,CELL,32,1,0.006577380001544952,0.005599271506071091,0.0016041379421949387,0.0058675198815763
