name,format,feat_size,num_parts,time_select(s),time_num_parts(s),time_bucket(s),time_exe_our(ms)
cbuckle,CELL,64,2,0.006804939359426498,0.00624210387468338,1.6894763596355915,0.07144448161125183
cbuckle,CELL,128,2,0.006804939359426498,0.0065797604620456696,1.7532817870378494,0.11781120300292969
cbuckle,CELL,256,2,0.006804939359426498,0.006339043378829956,1.729084238409996,0.2090393602848053
cbuckle,CELL,512,2,0.006804939359426498,0.00606377050280571,1.672461161389947,0.40299513936042786
co2010,CSR,32,0,0.00652187317609787,0,0,0.13773824274539948
co2010,CSR,64,0,0.00652187317609787,0,0,0.18890753388404846
co2010,CSR,128,0,0.00652187317609787,0,0,0.40387585759162903
co2010,CSR,256,0,0.00652187317609787,0,0,0.7688294053077698
co2010,CSR,512,0,0.00652187317609787,0,0,1.4514994621276855
bfwb782,CELL,32,1,0.006586810573935509,0.00585557147860527,0.016328776255249977,0.00643071997910738
bfwb782,CELL,64,1,0.006586810573935509,0.0060236286371946335,0.016239788383245468,0.007475200109183788
bfwb782,CELL,128,1,0.006586810573935509,0.006141718477010727,0.015952887013554573,0.008120320737361908
bfwb782,CELL,256,1,0.006586810573935509,0.0060323067009449005,0.016489936038851738,0.00918528065085411
bfwb782,CELL,512,1,0.006586810573935509,0.006112154573202133,0.015973985195159912,0.01246208231896162
shipsec8,BSR,32,0,0.0068418048322200775,0,0,0.2784460783004761
shipsec8,CSR,64,0,0.0068418048322200775,0,0,0.4097023904323578
shipsec8,CSR,128,0,0.0068418048322200775,0,0,0.8184729218482971
shipsec8,CSR,256,0,0.0068418048322200775,0,0,1.6174490451812744
shipsec8,CSR,512,0,0.0068418048322200775,0,0,3.3316147327423096
mark3jac020,CELL,32,1,0.006647281348705292,0.005528079345822334,0.15980719216167927,0.011448320001363754
mark3jac020,CELL,64,1,0.006647281348705292,0.005872828885912895,0.15510056167840958,0.01463296078145504
mark3jac020,CELL,128,1,0.006647281348705292,0.005920719355344772,0.3378885053098202,0.023685121908783913
mark3jac020,CELL,256,1,0.006647281348705292,0.006028164178133011,0.15529577620327473,0.04071423411369324
mark3jac020,CELL,512,1,0.006647281348705292,0.006298476830124855,0.15278816409409046,0.0751308798789978
dynamicSoaringProblem_7,CELL,32,1,0.006042271852493286,0.005492815747857094,0.0971792284399271,0.009902079589664936
dynamicSoaringProblem_7,CELL,64,1,0.006042271852493286,0.006155556067824364,0.0975288636982441,0.015390719287097454
dynamicSoaringProblem_7,CELL,128,1,0.006042271852493286,0.00677722692489624,0.09616861864924431,0.019978240132331848
dynamicSoaringProblem_7,CELL,256,1,0.006042271852493286,0.0061481911689043045,0.09925426542758942,0.02941952273249626
dynamicSoaringProblem_7,CELL,512,2,0.006042271852493286,0.005992243066430092,0.09921884350478649,0.04659200832247734
GD01_Acap,CELL,32,1,0.006669590249657631,0.005875788629055023,0.0022693071514368057,0.00591872027143836
GD01_Acap,CELL,64,1,0.006669590249657631,0.006174381822347641,0.002161392942070961,0.006318081170320511
GD01_Acap,CELL,128,1,0.006669590249657631,0.0059859007596969604,0.0021784380078315735,0.006359039340168238
GD01_Acap,CELL,256,1,0.006669590249657631,0.005999816581606865,0.0022064317017793655,0.006666240282356739
GD01_Acap,CELL,512,1,0.006669590249657631,0.005912337452173233,0.002244452014565468,0.007546879816800356
adder_dcop_36,CELL,32,1,0.006082579493522644,0.005274096503853798,0.03144671022891998,0.007454720325767994
adder_dcop_36,CELL,64,1,0.006082579493522644,0.005887733772397041,0.030919170007109642,0.008898559957742691
adder_dcop_36,CELL,128,1,0.006082579493522644,0.005770513787865639,0.030842432752251625,0.010823680087924004
adder_dcop_36,CELL,256,1,0.006082579493522644,0.0058394670486450195,0.03089749626815319,0.014428160153329372
adder_dcop_36,CELL,512,1,0.006082579493522644,0.005884923040866852,0.0306477602571249,0.02143232151865959
aft02,CSR,32,0,0.006521541625261307,0,0,0.01501183956861496
aft02,CSR,64,0,0.006521541625261307,0,0,0.02035711705684662
aft02,CSR,128,0,0.006521541625261307,0,0,0.02772991918027401
aft02,CSR,256,0,0.006521541625261307,0,0,0.04679679870605469
aft02,CSR,512,0,0.006521541625261307,0,0,0.08459264785051346
AS365,CSR,32,0,0.007822651416063309,0,0,4.3512115478515625
AS365,CSR,64,0,0.007822651416063309,0,0,7.828018665313721
AS365,CSR,128,0,0.007822651416063309,0,0,15.814501762390137
AS365,CSR,256,0,0.007822651416063309,0,0,30.901865005493164
AS365,CSR,512,0,0.007822651416063309,0,0,61.139427185058594
af_shell6,BSR,32,0,0.007717881351709366,0,0,0.5361769795417786
af_shell6,CSR,64,0,0.007717881351709366,0,0,1.083586573600769
af_shell6,CSR,128,0,0.007717881351709366,0,0,2.2513251304626465
af_shell6,CSR,256,0,0.007717881351709366,0,0,4.455475330352783
