name,density,format,feat_size,num_parts,autotune_max_bucket,cost_model_max_bucket
circuit_1,0.005202765978212374,CELL,64,1,32,8.0
circuit_1,0.005202765978212374,CELL,128,2,8,48.0
circuit_1,0.005202765978212374,CELL,256,2,8,48.0
circuit_1,0.005202765978212374,CELL,512,2,32,48.0
para-4,0.00022685837903885776,CELL,32,1,8,32.0
para-4,0.00022685837903885776,CELL,64,1,8,32.0
para-4,0.00022685837903885776,CELL,128,1,16,32.0
para-4,0.00022685837903885776,CELL,256,1,8,32.0
para-4,0.00022685837903885776,CELL,512,1,8,32.0
tumorAntiAngiogenesis_4,0.02218572636155054,CELL,32,1,8,8.0
tumorAntiAngiogenesis_4,0.02218572636155054,CELL,64,1,8,8.0
tumorAntiAngiogenesis_4,0.02218572636155054,CELL,128,1,8,8.0
tumorAntiAngiogenesis_4,0.02218572636155054,CELL,256,1,8,8.0
tumorAntiAngiogenesis_4,0.02218572636155054,CELL,512,1,8,8.0
adder_dcop_41,0.003421389127795242,CELL,32,1,8,8.0
adder_dcop_41,0.003421389127795242,CELL,64,1,8,8.0
adder_dcop_41,0.003421389127795242,CELL,128,1,8,8.0
adder_dcop_41,0.003421389127795242,CELL,256,1,8,8.0
adder_dcop_41,0.003421389127795242,CELL,512,1,8,8.0
LeGresley_2508,0.0026592734191575795,CELL,32,1,8,8.0
LeGresley_2508,0.0026592734191575795,CELL,64,1,4,8.0
LeGresley_2508,0.0026592734191575795,CELL,128,1,8,8.0
LeGresley_2508,0.0026592734191575795,CELL,256,1,8,8.0
LeGresley_2508,0.0026592734191575795,CELL,512,1,8,8.0
orbitRaising_2,0.011949732751533085,CELL,32,1,2,16.0
orbitRaising_2,0.011949732751533085,CELL,64,1,2,16.0
orbitRaising_2,0.011949732751533085,CELL,128,1,4,16.0
orbitRaising_2,0.011949732751533085,CELL,256,1,4,16.0
orbitRaising_2,0.011949732751533085,CELL,512,1,4,16.0
Zd_Jac2_db,0.0012972587448086392,CELL,32,1,16,64.0
Zd_Jac2_db,0.0012972587448086392,CELL,64,2,16,64.0
Zd_Jac2_db,0.0012972587448086392,CELL,128,2,16,64.0
Zd_Jac2_db,0.0012972587448086392,CELL,256,2,16,64.0
Zd_Jac2_db,0.0012972587448086392,CELL,512,2,16,64.0
ash85,0.07238754325259515,CELL,32,1,4,8.0
ash85,0.07238754325259515,CELL,64,1,2,8.0
ash85,0.07238754325259515,CELL,128,1,1,8.0
ash85,0.07238754325259515,CELL,256,1,2,8.0
ash85,0.07238754325259515,CELL,512,2,4,6.0
dwt_492,0.013037874281181836,CELL,32,1,4,8.0
dwt_492,0.013037874281181836,CELL,64,1,2,8.0
dwt_492,0.013037874281181836,CELL,128,1,2,8.0
dwt_492,0.013037874281181836,CELL,256,1,4,8.0
dwt_492,0.013037874281181836,CELL,512,1,4,8.0
M10PI_n,0.0035108917191974615,CELL,32,4,2,2.0
M10PI_n,0.0035108917191974615,CELL,64,1,1,2.0
M10PI_n,0.0035108917191974615,CELL,128,1,2,2.0
M10PI_n,0.0035108917191974615,CELL,256,1,2,2.0
M10PI_n,0.0035108917191974615,CELL,512,1,4,2.0
bcspwr04,0.021471575470190206,CELL,32,1,2,8.0
bcspwr04,0.021471575470190206,CELL,64,1,2,8.0
bcspwr04,0.021471575470190206,CELL,128,1,2,8.0
bcspwr04,0.021471575470190206,CELL,256,1,2,8.0
bcspwr04,0.021471575470190206,CELL,512,1,2,8.0
oscil_dcop_05,0.008350459707950243,CELL,32,1,1,4.0
oscil_dcop_05,0.008350459707950243,CELL,64,1,1,4.0
oscil_dcop_05,0.008350459707950243,CELL,128,1,1,4.0
oscil_dcop_05,0.008350459707950243,CELL,256,1,2,4.0
oscil_dcop_05,0.008350459707950243,CELL,512,1,4,4.0
G6,0.059925,CELL,32,1,16,64.0
G6,0.059925,CELL,64,1,8,64.0
G6,0.059925,CELL,128,1,8,64.0
G6,0.059925,CELL,256,2,8,32.0
G6,0.059925,CELL,512,2,8,32.0
ri2010,0.00019831796057928155,CELL,32,1,16,4.0
ri2010,0.00019831796057928155,CELL,64,1,4,4.0
ri2010,0.00019831796057928155,CELL,128,1,4,4.0
ri2010,0.00019831796057928155,CELL,256,1,4,4.0
ri2010,0.00019831796057928155,CELL,512,1,4,4.0
dwt_234,0.015231207538899847,CELL,32,1,4,4.0
dwt_234,0.015231207538899847,CELL,64,1,2,4.0
dwt_234,0.015231207538899847,CELL,128,1,2,4.0
dwt_234,0.015231207538899847,CELL,256,2,4,4.0
dwt_234,0.015231207538899847,CELL,512,2,4,4.0
tols340,0.018996539792387544,CELL,32,1,2,128.0
tols340,0.018996539792387544,CELL,64,1,2,128.0
tols340,0.018996539792387544,CELL,128,1,2,128.0
tols340,0.018996539792387544,CELL,256,1,2,128.0
tols340,0.018996539792387544,CELL,512,1,4,128.0
freeFlyingRobot_9,0.0017505586246156471,CELL,32,1,8,8.0
freeFlyingRobot_9,0.0017505586246156471,CELL,64,1,8,8.0
freeFlyingRobot_9,0.0017505586246156471,CELL,128,1,8,8.0
freeFlyingRobot_9,0.0017505586246156471,CELL,256,1,8,8.0
freeFlyingRobot_9,0.0017505586246156471,CELL,512,1,8,8.0
bratu3d,0.00022500914764801044,CELL,32,1,16,8.0
bratu3d,0.00022500914764801044,CELL,64,1,8,8.0
bratu3d,0.00022500914764801044,CELL,128,1,8,8.0
bratu3d,0.00022500914764801044,CELL,256,1,8,8.0
bratu3d,0.00022500914764801044,CELL,512,1,8,8.0
fpga_dcop_24,0.003958613276001075,CELL,32,1,4,4.0
fpga_dcop_24,0.003958613276001075,CELL,64,1,2,4.0
fpga_dcop_24,0.003958613276001075,CELL,128,1,4,4.0
fpga_dcop_24,0.003958613276001075,CELL,256,1,4,4.0
fpga_dcop_24,0.003958613276001075,CELL,512,1,8,4.0
oscil_dcop_28,0.008350459707950243,CELL,32,1,1,4.0
oscil_dcop_28,0.008350459707950243,CELL,64,1,1,4.0
oscil_dcop_28,0.008350459707950243,CELL,128,1,1,4.0
oscil_dcop_28,0.008350459707950243,CELL,256,1,2,4.0
oscil_dcop_28,0.008350459707950243,CELL,512,1,4,4.0
atmosmodj,5.461520344538144e-06,CELL,32,1,16,8.0
atmosmodj,5.461520344538144e-06,CELL,64,1,8,8.0
atmosmodj,5.461520344538144e-06,CELL,128,1,8,8.0
atmosmodj,5.461520344538144e-06,CELL,256,1,8,8.0
atmosmodj,5.461520344538144e-06,CELL,512,1,16,8.0
FA,0.000640308364332301,CELL,32,1,16,16.0
FA,0.000640308364332301,CELL,64,1,8,16.0
FA,0.000640308364332301,CELL,128,1,16,16.0
FA,0.000640308364332301,CELL,256,1,16,16.0
FA,0.000640308364332301,CELL,512,1,16,16.0
shl_0,0.0038378502578662282,CELL,32,1,2,2.0
shl_0,0.0038378502578662282,CELL,64,1,4,2.0
shl_0,0.0038378502578662282,CELL,128,1,4,2.0
shl_0,0.0038378502578662282,CELL,256,1,4,2.0
shl_0,0.0038378502578662282,CELL,512,1,4,2.0
meg1,0.006894404222540962,CELL,32,1,8,64.0
meg1,0.006894404222540962,CELL,64,1,8,64.0
meg1,0.006894404222540962,CELL,128,1,16,64.0
meg1,0.006894404222540962,CELL,256,1,16,64.0
meg1,0.006894404222540962,CELL,512,1,16,64.0
S10PI_n1,0.004724087465564738,CELL,32,1,2,2.0
S10PI_n1,0.004724087465564738,CELL,64,1,2,2.0
S10PI_n1,0.004724087465564738,CELL,128,1,2,2.0
S10PI_n1,0.004724087465564738,CELL,256,1,2,2.0
S10PI_n1,0.004724087465564738,CELL,512,1,4,2.0
Erdos02,0.0003531226439082624,CELL,32,1,8,16.0
Erdos02,0.0003531226439082624,CELL,64,1,4,16.0
Erdos02,0.0003531226439082624,CELL,128,1,8,16.0
Erdos02,0.0003531226439082624,CELL,256,1,8,16.0
Erdos02,0.0003531226439082624,CELL,512,1,8,16.0
can_634,0.017982067689000788,CELL,32,1,2,16.0
can_634,0.017982067689000788,CELL,64,2,4,8.0
can_634,0.017982067689000788,CELL,128,2,4,8.0
can_634,0.017982067689000788,CELL,256,2,4,8.0
can_634,0.017982067689000788,CELL,512,2,8,8.0
bayer07,0.0026064099932732974,CELL,32,1,8,64.0
bayer07,0.0026064099932732974,CELL,64,1,4,64.0
bayer07,0.0026064099932732974,CELL,128,1,8,64.0
bayer07,0.0026064099932732974,CELL,256,1,8,64.0
bayer07,0.0026064099932732974,CELL,512,1,8,64.0
adder_dcop_62,0.003421389127795242,CELL,32,1,8,8.0
adder_dcop_62,0.003421389127795242,CELL,64,1,8,8.0
adder_dcop_62,0.003421389127795242,CELL,128,1,8,8.0
adder_dcop_62,0.003421389127795242,CELL,256,1,8,8.0
adder_dcop_62,0.003421389127795242,CELL,512,1,8,8.0
stufe,0.0034808664152293496,CELL,32,1,4,4.0
stufe,0.0034808664152293496,CELL,64,1,4,4.0
stufe,0.0034808664152293496,CELL,128,1,4,4.0
stufe,0.0034808664152293496,CELL,256,1,4,4.0
stufe,0.0034808664152293496,CELL,512,1,4,4.0
brainpc2,0.00023538127119188349,CELL,32,1,32,4.0
brainpc2,0.00023538127119188349,CELL,64,1,32,4.0
brainpc2,0.00023538127119188349,CELL,128,1,32,4.0
brainpc2,0.00023538127119188349,CELL,256,1,64,4.0
brainpc2,0.00023538127119188349,CELL,512,1,32,4.0
para-6,0.00022278268146573585,CELL,32,1,8,32.0
para-6,0.00022278268146573585,CELL,64,1,16,32.0
para-6,0.00022278268146573585,CELL,128,1,32,32.0
para-6,0.00022278268146573585,CELL,256,1,32,32.0
para-6,0.00022278268146573585,CELL,512,1,32,32.0
spaceShuttleEntry_1,0.021973852040816328,CELL,32,1,4,16.0
spaceShuttleEntry_1,0.021973852040816328,CELL,64,1,8,16.0
spaceShuttleEntry_1,0.021973852040816328,CELL,128,1,8,16.0
spaceShuttleEntry_1,0.021973852040816328,CELL,256,1,8,16.0
spaceShuttleEntry_1,0.021973852040816328,CELL,512,1,8,16.0
Stranke94,0.9,CELL,32,1,2,16.0
Stranke94,0.9,CELL,64,1,2,16.0
Stranke94,0.9,CELL,128,1,1,16.0
Stranke94,0.9,CELL,256,1,1,16.0
Stranke94,0.9,CELL,512,1,2,16.0
email-Eu-core,0.0253171951189327,CELL,32,1,8,32.0
email-Eu-core,0.0253171951189327,CELL,64,1,4,32.0
email-Eu-core,0.0253171951189327,CELL,128,1,8,32.0
email-Eu-core,0.0253171951189327,CELL,256,1,8,32.0
email-Eu-core,0.0253171951189327,CELL,512,1,8,32.0
mark3jac060sc,0.000226551919169227,CELL,32,1,16,8.0
mark3jac060sc,0.000226551919169227,CELL,64,1,8,8.0
mark3jac060sc,0.000226551919169227,CELL,128,1,4,8.0
mark3jac060sc,0.000226551919169227,CELL,256,1,8,8.0
mark3jac060sc,0.000226551919169227,CELL,512,1,8,8.0
sphere2,0.10330578512396695,CELL,32,1,2,8.0
sphere2,0.10330578512396695,CELL,64,1,2,8.0
sphere2,0.10330578512396695,CELL,128,1,1,8.0
sphere2,0.10330578512396695,CELL,256,4,1,4.0
sphere2,0.10330578512396695,CELL,512,1,8,8.0
bips07_1693,0.00027830231840573696,CELL,32,1,8,8.0
bips07_1693,0.00027830231840573696,CELL,64,1,4,8.0
bips07_1693,0.00027830231840573696,CELL,128,1,4,8.0
bips07_1693,0.00027830231840573696,CELL,256,1,8,8.0
bips07_1693,0.00027830231840573696,CELL,512,1,8,8.0
rdb200l,0.028,CELL,32,1,2,8.0
rdb200l,0.028,CELL,64,1,1,8.0
rdb200l,0.028,CELL,128,1,2,8.0
rdb200l,0.028,CELL,256,1,4,8.0
rdb200l,0.028,CELL,512,1,4,8.0
G33,0.002,CELL,32,1,4,4.0
G33,0.002,CELL,64,1,4,4.0
G33,0.002,CELL,128,1,4,4.0
G33,0.002,CELL,256,1,4,4.0
G33,0.002,CELL,512,1,4,4.0
adder_dcop_46,0.003421389127795242,CELL,32,1,8,8.0
adder_dcop_46,0.003421389127795242,CELL,64,1,8,8.0
adder_dcop_46,0.003421389127795242,CELL,128,1,8,8.0
adder_dcop_46,0.003421389127795242,CELL,256,1,8,8.0
adder_dcop_46,0.003421389127795242,CELL,512,1,8,8.0
Zd_Jac6,0.0032832005808561136,CELL,32,2,16,160.0
Zd_Jac6,0.0032832005808561136,CELL,64,2,16,160.0
Zd_Jac6,0.0032832005808561136,CELL,128,8,16,136.0
Zd_Jac6,0.0032832005808561136,CELL,256,8,16,136.0
Zd_Jac6,0.0032832005808561136,CELL,512,8,16,136.0
G41,0.0058925,CELL,32,1,16,8.0
G41,0.0058925,CELL,64,1,8,8.0
G41,0.0058925,CELL,128,1,8,8.0
G41,0.0058925,CELL,256,1,8,8.0
G41,0.0058925,CELL,512,1,8,8.0
TSOPF_FS_b39_c7,0.000917021584634199,CELL,32,1,64,64.0
TSOPF_FS_b39_c7,0.000917021584634199,CELL,64,4,64,22.0
TSOPF_FS_b39_c7,0.000917021584634199,CELL,128,4,64,22.0
TSOPF_FS_b39_c7,0.000917021584634199,CELL,256,4,64,22.0
TSOPF_FS_b39_c7,0.000917021584634199,CELL,512,4,64,22.0
fpga_dcop_25,0.003958613276001075,CELL,32,1,4,4.0
fpga_dcop_25,0.003958613276001075,CELL,64,1,4,4.0
fpga_dcop_25,0.003958613276001075,CELL,128,1,4,4.0
fpga_dcop_25,0.003958613276001075,CELL,256,1,4,4.0
fpga_dcop_25,0.003958613276001075,CELL,512,1,4,4.0
spaceStation_13,0.009044670322168335,CELL,32,1,8,16.0
spaceStation_13,0.009044670322168335,CELL,64,1,4,16.0
spaceStation_13,0.009044670322168335,CELL,128,1,8,16.0
spaceStation_13,0.009044670322168335,CELL,256,1,8,16.0
spaceStation_13,0.009044670322168335,CELL,512,1,8,16.0
pde225,0.021037037037037038,CELL,32,1,2,8.0
pde225,0.021037037037037038,CELL,64,1,2,8.0
pde225,0.021037037037037038,CELL,128,1,2,8.0
pde225,0.021037037037037038,CELL,256,1,4,8.0
pde225,0.021037037037037038,CELL,512,1,4,8.0
adder_trans_02,0.004430504382792661,CELL,32,1,8,8.0
adder_trans_02,0.004430504382792661,CELL,64,1,8,8.0
adder_trans_02,0.004430504382792661,CELL,128,1,8,8.0
adder_trans_02,0.004430504382792661,CELL,256,1,8,8.0
adder_trans_02,0.004430504382792661,CELL,512,1,8,8.0
c-63,0.00022216784847187818,CELL,32,1,64,16.0
c-63,0.00022216784847187818,CELL,64,1,16,16.0
c-63,0.00022216784847187818,CELL,128,1,8,16.0
c-63,0.00022216784847187818,CELL,256,1,8,16.0
c-63,0.00022216784847187818,CELL,512,1,8,16.0
fp,0.014894131717053255,CELL,32,4,16,224.0
fp,0.014894131717053255,CELL,64,8,16,128.0
fp,0.014894131717053255,CELL,128,8,16,128.0
fp,0.014894131717053255,CELL,256,8,16,128.0
fp,0.014894131717053255,CELL,512,8,16,128.0
c-19,0.004029046364227491,CELL,32,1,8,8.0
c-19,0.004029046364227491,CELL,64,1,8,8.0
c-19,0.004029046364227491,CELL,128,1,8,8.0
c-19,0.004029046364227491,CELL,256,1,8,8.0
c-19,0.004029046364227491,CELL,512,1,8,8.0
spaceStation_2,0.05374118864385954,CELL,32,1,4,32.0
spaceStation_2,0.05374118864385954,CELL,64,1,4,32.0
spaceStation_2,0.05374118864385954,CELL,128,1,4,32.0
spaceStation_2,0.05374118864385954,CELL,256,1,4,32.0
spaceStation_2,0.05374118864385954,CELL,512,1,8,32.0
GlossGT,0.02353395061728395,CELL,32,8,1,1.125
GlossGT,0.02353395061728395,CELL,64,8,1,1.125
GlossGT,0.02353395061728395,CELL,128,8,1,1.125
GlossGT,0.02353395061728395,CELL,256,1,1,4.0
GlossGT,0.02353395061728395,CELL,512,1,1,4.0
crack,0.0005794525146484375,CELL,32,1,8,8.0
crack,0.0005794525146484375,CELL,64,1,8,8.0
crack,0.0005794525146484375,CELL,128,1,8,8.0
crack,0.0005794525146484375,CELL,256,1,4,8.0
crack,0.0005794525146484375,CELL,512,1,8,8.0
TSOPF_FS_b162_c4,0.0014408251254909047,CELL,32,1,64,128.0
TSOPF_FS_b162_c4,0.0014408251254909047,CELL,64,1,64,128.0
TSOPF_FS_b162_c4,0.0014408251254909047,CELL,128,1,64,128.0
TSOPF_FS_b162_c4,0.0014408251254909047,CELL,256,1,64,128.0
TSOPF_FS_b162_c4,0.0014408251254909047,CELL,512,1,128,128.0
oscil_dcop_56,0.008350459707950243,CELL,32,1,1,4.0
oscil_dcop_56,0.008350459707950243,CELL,64,1,1,4.0
oscil_dcop_56,0.008350459707950243,CELL,128,1,1,4.0
oscil_dcop_56,0.008350459707950243,CELL,256,1,2,4.0
oscil_dcop_56,0.008350459707950243,CELL,512,1,4,4.0
tols1090,0.002984597256123222,CELL,32,1,4,128.0
tols1090,0.002984597256123222,CELL,64,1,2,128.0
tols1090,0.002984597256123222,CELL,128,1,2,128.0
tols1090,0.002984597256123222,CELL,256,1,2,128.0
tols1090,0.002984597256123222,CELL,512,1,4,128.0
cavity05,0.02343886441003089,CELL,32,4,8,28.0
cavity05,0.02343886441003089,CELL,64,4,8,28.0
cavity05,0.02343886441003089,CELL,128,1,8,32.0
cavity05,0.02343886441003089,CELL,256,1,8,32.0
cavity05,0.02343886441003089,CELL,512,1,8,32.0
USAir97,0.038575990709827264,CELL,32,1,4,16.0
USAir97,0.038575990709827264,CELL,64,1,4,16.0
USAir97,0.038575990709827264,CELL,128,1,4,16.0
