name,density,format,feat_size,num_parts,autotune_max_bucket,cost_model_max_bucket
dwt_1007,0.00845619886218516,CELL,512,1,8,16.0
pds10,0.0005458636572075734,CELL,32,1,16,8.0
pds10,0.0005458636572075734,CELL,64,1,8,8.0
pds10,0.0005458636572075734,CELL,128,1,8,8.0
pds10,0.0005458636572075734,CELL,256,1,8,8.0
pds10,0.0005458636572075734,CELL,512,1,8,8.0
ins2,2.8740391888123636e-05,CELL,32,1,64,8.0
ins2,2.8740391888123636e-05,CELL,64,2,32,6.0
ins2,2.8740391888123636e-05,CELL,128,1,64,8.0
ins2,2.8740391888123636e-05,CELL,256,1,64,8.0
ins2,2.8740391888123636e-05,CELL,512,1,64,8.0
fd15,0.0003324083709099318,CELL,32,1,8,4.0
fd15,0.0003324083709099318,CELL,64,1,8,4.0
fd15,0.0003324083709099318,CELL,128,1,8,4.0
fd15,0.0003324083709099318,CELL,256,1,8,4.0
fd15,0.0003324083709099318,CELL,512,1,8,4.0
vsp_c-30_data_data,0.0010235499361519907,CELL,32,1,16,16.0
vsp_c-30_data_data,0.0010235499361519907,CELL,64,1,8,16.0
vsp_c-30_data_data,0.0010235499361519907,CELL,128,1,8,16.0
vsp_c-30_data_data,0.0010235499361519907,CELL,256,1,8,16.0
vsp_c-30_data_data,0.0010235499361519907,CELL,512,1,8,16.0
adder_dcop_30,0.003421389127795242,CELL,32,1,8,8.0
adder_dcop_30,0.003421389127795242,CELL,64,1,8,8.0
adder_dcop_30,0.003421389127795242,CELL,128,1,8,8.0
adder_dcop_30,0.003421389127795242,CELL,256,1,8,8.0
adder_dcop_30,0.003421389127795242,CELL,512,1,8,8.0
spaceStation_5,0.014656752324095378,CELL,32,1,4,16.0
spaceStation_5,0.014656752324095378,CELL,64,1,4,16.0
spaceStation_5,0.014656752324095378,CELL,128,1,4,16.0
spaceStation_5,0.014656752324095378,CELL,256,1,8,16.0
spaceStation_5,0.014656752324095378,CELL,512,1,8,16.0
nos4,0.0594,CELL,32,1,2,8.0
nos4,0.0594,CELL,64,1,2,8.0
nos4,0.0594,CELL,128,1,1,8.0
nos4,0.0594,CELL,256,1,2,8.0
nos4,0.0594,CELL,512,2,4,8.0
G46,0.01998,CELL,32,1,8,16.0
G46,0.01998,CELL,64,1,8,16.0
G46,0.01998,CELL,128,1,8,16.0
G46,0.01998,CELL,256,1,8,16.0
G46,0.01998,CELL,512,1,8,16.0
mult_dcop_03,0.00030457215955884354,CELL,32,1,32,8.0
mult_dcop_03,0.00030457215955884354,CELL,64,1,32,8.0
mult_dcop_03,0.00030457215955884354,CELL,128,1,32,8.0
mult_dcop_03,0.00030457215955884354,CELL,256,1,64,8.0
mult_dcop_03,0.00030457215955884354,CELL,512,1,64,8.0
Ragusa18,0.12098298676748583,CELL,32,1,1,4.0
Ragusa18,0.12098298676748583,CELL,64,1,1,4.0
Ragusa18,0.12098298676748583,CELL,128,1,1,4.0
Ragusa18,0.12098298676748583,CELL,256,1,1,4.0
Ragusa18,0.12098298676748583,CELL,512,1,1,4.0
ash292,0.02589604053293301,CELL,32,1,4,8.0
ash292,0.02589604053293301,CELL,64,1,4,8.0
ash292,0.02589604053293301,CELL,128,1,4,8.0
ash292,0.02589604053293301,CELL,256,2,8,8.0
ash292,0.02589604053293301,CELL,512,2,8,8.0
g7jac020sc,0.0013285119438965593,CELL,32,1,8,8.0
g7jac020sc,0.0013285119438965593,CELL,64,1,8,8.0
g7jac020sc,0.0013285119438965593,CELL,128,1,8,8.0
g7jac020sc,0.0013285119438965593,CELL,256,1,8,8.0
g7jac020sc,0.0013285119438965593,CELL,512,1,8,8.0
ex33,0.0073882333668188445,CELL,32,4,8,16.0
ex33,0.0073882333668188445,CELL,64,4,8,16.0
ex33,0.0073882333668188445,CELL,128,4,8,16.0
ex33,0.0073882333668188445,CELL,256,1,8,16.0
ex33,0.0073882333668188445,CELL,512,1,8,16.0
ASIC_100ks,5.883832040841431e-05,CELL,32,1,8,8.0
ASIC_100ks,5.883832040841431e-05,CELL,64,1,4,8.0
ASIC_100ks,5.883832040841431e-05,CELL,128,1,4,8.0
ASIC_100ks,5.883832040841431e-05,CELL,256,1,4,8.0
ASIC_100ks,5.883832040841431e-05,CELL,512,1,4,8.0
TSOPF_FS_b39_c19,0.00034044436406970453,CELL,32,1,32,64.0
TSOPF_FS_b39_c19,0.00034044436406970453,CELL,64,8,64,19.5
TSOPF_FS_b39_c19,0.00034044436406970453,CELL,128,16,64,18.25
TSOPF_FS_b39_c19,0.00034044436406970453,CELL,256,16,64,18.25
TSOPF_FS_b39_c19,0.00034044436406970453,CELL,512,16,64,18.25
Erdos972,0.0004704805183214477,CELL,32,1,8,16.0
Erdos972,0.0004704805183214477,CELL,64,1,4,16.0
Erdos972,0.0004704805183214477,CELL,128,1,4,16.0
Erdos972,0.0004704805183214477,CELL,256,1,4,16.0
Erdos972,0.0004704805183214477,CELL,512,1,8,16.0
G53,0.011828,CELL,32,1,8,8.0
G53,0.011828,CELL,64,1,8,8.0
G53,0.011828,CELL,128,1,8,8.0
G53,0.011828,CELL,256,1,8,8.0
G53,0.011828,CELL,512,1,8,8.0
raefsky1,0.02799811694215458,CELL,32,2,16,128.0
raefsky1,0.02799811694215458,CELL,64,2,16,128.0
raefsky1,0.02799811694215458,CELL,128,4,16,64.0
raefsky1,0.02799811694215458,CELL,256,4,16,64.0
raefsky1,0.02799811694215458,CELL,512,4,16,64.0
freeFlyingRobot_13,0.0013455664451195216,CELL,32,1,8,8.0
freeFlyingRobot_13,0.0013455664451195216,CELL,64,1,8,8.0
freeFlyingRobot_13,0.0013455664451195216,CELL,128,1,8,8.0
freeFlyingRobot_13,0.0013455664451195216,CELL,256,1,8,8.0
freeFlyingRobot_13,0.0013455664451195216,CELL,512,1,8,8.0
shl_200,0.003926573529980504,CELL,32,1,4,2.0
shl_200,0.003926573529980504,CELL,64,1,4,2.0
shl_200,0.003926573529980504,CELL,128,1,4,2.0
shl_200,0.003926573529980504,CELL,256,1,4,2.0
shl_200,0.003926573529980504,CELL,512,1,4,2.0
can_1054,0.01097832779436069,CELL,32,1,8,16.0
can_1054,0.01097832779436069,CELL,64,1,8,16.0
can_1054,0.01097832779436069,CELL,128,1,8,16.0
can_1054,0.01097832779436069,CELL,256,1,8,16.0
can_1054,0.01097832779436069,CELL,512,1,4,16.0
fpga_dcop_03,0.003958613276001075,CELL,32,1,4,4.0
fpga_dcop_03,0.003958613276001075,CELL,64,1,2,4.0
fpga_dcop_03,0.003958613276001075,CELL,128,1,4,4.0
fpga_dcop_03,0.003958613276001075,CELL,256,1,4,4.0
fpga_dcop_03,0.003958613276001075,CELL,512,1,8,4.0
ecology1,4.996e-06,CELL,32,1,16,8.0
ecology1,4.996e-06,CELL,64,1,16,8.0
ecology1,4.996e-06,CELL,128,1,8,8.0
ecology1,4.996e-06,CELL,256,1,8,8.0
ecology1,4.996e-06,CELL,512,1,8,8.0
oscil_dcop_47,0.008350459707950243,CELL,32,1,1,4.0
oscil_dcop_47,0.008350459707950243,CELL,64,1,1,4.0
oscil_dcop_47,0.008350459707950243,CELL,128,1,1,4.0
oscil_dcop_47,0.008350459707950243,CELL,256,1,2,4.0
oscil_dcop_47,0.008350459707950243,CELL,512,1,4,4.0
rajat18,5.456342846732132e-05,CELL,32,1,64,4.0
rajat18,5.456342846732132e-05,CELL,64,1,64,4.0
rajat18,5.456342846732132e-05,CELL,128,1,64,4.0
rajat18,5.456342846732132e-05,CELL,256,1,64,4.0
rajat18,5.456342846732132e-05,CELL,512,1,128,4.0
thermal1,8.408732369366029e-05,CELL,32,1,16,8.0
thermal1,8.408732369366029e-05,CELL,64,1,8,8.0
thermal1,8.408732369366029e-05,CELL,128,1,8,8.0
thermal1,8.408732369366029e-05,CELL,256,1,8,8.0
thermal1,8.408732369366029e-05,CELL,512,1,8,8.0
dwt_918,0.008762062074890475,CELL,32,1,2,8.0
dwt_918,0.008762062074890475,CELL,64,1,4,8.0
dwt_918,0.008762062074890475,CELL,128,1,8,8.0
dwt_918,0.008762062074890475,CELL,256,1,8,8.0
dwt_918,0.008762062074890475,CELL,512,1,8,8.0
web-Google,6.078583186031663e-06,CELL,32,1,64,16.0
web-Google,6.078583186031663e-06,CELL,64,1,32,16.0
web-Google,6.078583186031663e-06,CELL,128,1,32,16.0
web-Google,6.078583186031663e-06,CELL,256,1,32,16.0
web-Google,6.078583186031663e-06,CELL,512,1,32,16.0
msc01050,0.026445351473922903,CELL,32,1,8,32.0
msc01050,0.026445351473922903,CELL,64,1,8,32.0
msc01050,0.026445351473922903,CELL,128,1,8,32.0
msc01050,0.026445351473922903,CELL,256,1,8,32.0
msc01050,0.026445351473922903,CELL,512,1,8,32.0
bcsstk11,0.01578123350888521,CELL,32,2,16,32.0
bcsstk11,0.01578123350888521,CELL,64,2,8,32.0
bcsstk11,0.01578123350888521,CELL,128,2,16,32.0
bcsstk11,0.01578123350888521,CELL,256,1,16,32.0
bcsstk11,0.01578123350888521,CELL,512,1,8,32.0
polblogs,0.00856943380928787,CELL,32,1,4,32.0
polblogs,0.00856943380928787,CELL,64,1,4,32.0
polblogs,0.00856943380928787,CELL,128,1,8,32.0
polblogs,0.00856943380928787,CELL,256,1,8,32.0
polblogs,0.00856943380928787,CELL,512,1,8,32.0
can_229,0.03388570012013501,CELL,32,1,2,16.0
can_229,0.03388570012013501,CELL,64,1,2,16.0
can_229,0.03388570012013501,CELL,128,1,4,16.0
can_229,0.03388570012013501,CELL,256,1,4,16.0
can_229,0.03388570012013501,CELL,512,1,4,16.0
mycielskian3,0.4,CELL,32,1,4,2.0
mycielskian3,0.4,CELL,64,1,2,2.0
mycielskian3,0.4,CELL,128,1,1,2.0
mycielskian3,0.4,CELL,256,1,1,2.0
mycielskian3,0.4,CELL,512,1,1,2.0
lhr11,0.0019444502861076568,CELL,32,1,32,32.0
lhr11,0.0019444502861076568,CELL,64,1,16,32.0
lhr11,0.0019444502861076568,CELL,128,1,32,32.0
lhr11,0.0019444502861076568,CELL,256,1,32,32.0
lhr11,0.0019444502861076568,CELL,512,1,32,32.0
mesh2e1,0.021551540005980606,CELL,32,1,4,8.0
mesh2e1,0.021551540005980606,CELL,64,1,2,8.0
mesh2e1,0.021551540005980606,CELL,128,1,2,8.0
mesh2e1,0.021551540005980606,CELL,256,1,8,8.0
mesh2e1,0.021551540005980606,CELL,512,1,8,8.0
tumorAntiAngiogenesis_2,0.02901370599301263,CELL,32,1,4,8.0
tumorAntiAngiogenesis_2,0.02901370599301263,CELL,64,1,8,8.0
tumorAntiAngiogenesis_2,0.02901370599301263,CELL,128,1,8,8.0
tumorAntiAngiogenesis_2,0.02901370599301263,CELL,256,1,8,8.0
tumorAntiAngiogenesis_2,0.02901370599301263,CELL,512,1,8,8.0
str_200,0.023283169789555965,CELL,32,1,2,16.0
str_200,0.023283169789555965,CELL,64,1,2,16.0
str_200,0.023283169789555965,CELL,128,1,2,16.0
str_200,0.023283169789555965,CELL,256,1,4,16.0
str_200,0.023283169789555965,CELL,512,1,4,16.0
Si2,0.030101748339846558,CELL,32,1,8,32.0
Si2,0.030101748339846558,CELL,64,1,8,32.0
Si2,0.030101748339846558,CELL,128,1,8,32.0
Si2,0.030101748339846558,CELL,256,1,8,32.0
Si2,0.030101748339846558,CELL,512,1,8,32.0
mycielskian8,0.1293824182451139,CELL,32,1,4,32.0
mycielskian8,0.1293824182451139,CELL,64,1,2,32.0
mycielskian8,0.1293824182451139,CELL,128,1,8,32.0
mycielskian8,0.1293824182451139,CELL,256,1,8,32.0
mycielskian8,0.1293824182451139,CELL,512,1,8,32.0
lnsp_131,0.03123361109492454,CELL,32,1,1,8.0
lnsp_131,0.03123361109492454,CELL,64,1,1,8.0
lnsp_131,0.03123361109492454,CELL,128,1,1,8.0
lnsp_131,0.03123361109492454,CELL,256,1,1,8.0
lnsp_131,0.03123361109492454,CELL,512,1,1,8.0
CollegeMsg,0.005628083404114191,CELL,32,2,8,12.0
CollegeMsg,0.005628083404114191,CELL,64,2,4,12.0
CollegeMsg,0.005628083404114191,CELL,128,1,8,16.0
CollegeMsg,0.005628083404114191,CELL,256,1,8,16.0
CollegeMsg,0.005628083404114191,CELL,512,1,8,16.0
zeros_nopss_13k,0.0002761964095134246,CELL,32,1,8,8.0
zeros_nopss_13k,0.0002761964095134246,CELL,64,1,8,8.0
zeros_nopss_13k,0.0002761964095134246,CELL,128,1,8,8.0
zeros_nopss_13k,0.0002761964095134246,CELL,256,1,8,8.0
zeros_nopss_13k,0.0002761964095134246,CELL,512,1,8,8.0
bundle_adj,7.668238368708302e-05,CELL,32,1,256,1024.0
bundle_adj,7.668238368708302e-05,CELL,64,1,32,1024.0
bundle_adj,7.668238368708302e-05,CELL,128,1,64,1024.0
bundle_adj,7.668238368708302e-05,CELL,256,1,16,1024.0
bundle_adj,7.668238368708302e-05,CELL,512,1,16,1024.0
rajat28,7.987731173248388e-05,CELL,32,1,64,8.0
rajat28,7.987731173248388e-05,CELL,64,8,16,6.5
rajat28,7.987731173248388e-05,CELL,128,16,16,5.5
rajat28,7.987731173248388e-05,CELL,256,16,16,5.5
rajat28,7.987731173248388e-05,CELL,512,16,16,5.5
in-2004,8.845820694745882e-06,CELL,32,1,16,128.0
in-2004,8.845820694745882e-06,CELL,64,1,8,128.0
in-2004,8.845820694745882e-06,CELL,128,1,8,128.0
in-2004,8.845820694745882e-06,CELL,256,1,16,128.0
in-2004,8.845820694745882e-06,CELL,512,1,16,128.0
adder_dcop_65,0.003421389127795242,CELL,32,1,8,8.0
adder_dcop_65,0.003421389127795242,CELL,64,1,8,8.0
adder_dcop_65,0.003421389127795242,CELL,128,1,8,8.0
adder_dcop_65,0.003421389127795242,CELL,256,1,8,8.0
adder_dcop_65,0.003421389127795242,CELL,512,1,8,8.0
gre_216b,0.018775720164609055,CELL,32,1,2,4.0
gre_216b,0.018775720164609055,CELL,64,1,2,4.0
gre_216b,0.018775720164609055,CELL,128,1,1,4.0
gre_216b,0.018775720164609055,CELL,256,1,4,4.0
gre_216b,0.018775720164609055,CELL,512,1,4,4.0
GD06_Java,0.0033955570286170376,CELL,32,1,4,16.0
GD06_Java,0.0033955570286170376,CELL,64,1,2,16.0
GD06_Java,0.0033955570286170376,CELL,128,1,4,16.0
GD06_Java,0.0033955570286170376,CELL,256,1,4,16.0
GD06_Java,0.0033955570286170376,CELL,512,1,8,16.0
t3dl_e,4.911591355599214e-05,CELL,32,1,8,1.0
t3dl_e,4.911591355599214e-05,CELL,64,1,2,1.0
t3dl_e,4.911591355599214e-05,CELL,128,1,2,1.0
t3dl_e,4.911591355599214e-05,CELL,256,1,2,1.0
t3dl_e,4.911591355599214e-05,CELL,512,1,2,1.0
Trefethen_200,0.07225,CELL,32,1,8,16.0
Trefethen_200,0.07225,CELL,64,1,2,16.0
Trefethen_200,0.07225,CELL,128,1,8,16.0
Trefethen_200,0.07225,CELL,256,1,8,16.0
Trefethen_200,0.07225,CELL,512,1,16,16.0
c-50,0.0003858572090465113,CELL,32,1,32,16.0
c-50,0.0003858572090465113,CELL,64,1,16,16.0
c-50,0.0003858572090465113,CELL,128,1,16,16.0
c-50,0.0003858572090465113,CELL,256,1,16,16.0
c-50,0.0003858572090465113,CELL,512,1,16,16.0
fpga_dcop_29,0.003958613276001075,CELL,32,1,4,4.0
fpga_dcop_29,0.003958613276001075,CELL,64,1,4,4.0
fpga_dcop_29,0.003958613276001075,CELL,128,1,4,4.0
fpga_dcop_29,0.003958613276001075,CELL,256,1,4,4.0
fpga_dcop_29,0.003958613276001075,CELL,512,1,8,4.0
freeFlyingRobot_4,0.0032765220594212687,CELL,32,1,4,8.0
freeFlyingRobot_4,0.0032765220594212687,CELL,64,1,4,8.0
freeFlyingRobot_4,0.0032765220594212687,CELL,128,1,4,8.0
freeFlyingRobot_4,0.0032765220594212687,CELL,256,1,8,8.0
freeFlyingRobot_4,0.0032765220594212687,CELL,512,1,8,8.0
impcol_e,0.025837037037037037,CELL,32,1,1,16.0
impcol_e,0.025837037037037037,CELL,64,2,1,16.0
impcol_e,0.025837037037037037,CELL,128,1,2,16.0
impcol_e,0.025837037037037037,CELL,256,1,4,16.0
impcol_e,0.025837037037037037,CELL,512,1,4,16.0
para-8,0.00022278268146573585,CELL,32,1,8,32.0
para-8,0.00022278268146573585,CELL,64,1,32,32.0
para-8,0.00022278268146573585,CELL,128,1,32,32.0
para-8,0.00022278268146573585,CELL,256,1,32,32.0
para-8,0.00022278268146573585,CELL,512,1,32,32.0
ww_vref_6405,0.00027756294370625184,CELL,32,1,8,8.0
ww_vref_6405,0.00027756294370625184,CELL,64,1,4,8.0
ww_vref_6405,0.00027756294370625184,CELL,128,1,8,8.0
ww_vref_6405,0.00027756294370625184,CELL,256,1,8,8.0
ww_vref_6405,0.00027756294370625184,CELL,512,1,8,8.0
SmaGri,0.004386164366583117,CELL,32,1,2,8.0
SmaGri,0.004386164366583117,CELL,64,1,4,8.0
SmaGri,0.004386164366583117,CELL,128,1,4,8.0
SmaGri,0.004386164366583117,CELL,256,1,4,8.0
SmaGri,0.004386164366583117,CELL,512,1,8,8.0
luxembourg_osm,1.822380728464481e-05,CELL,32,1,8,2.0
luxembourg_osm,1.822380728464481e-05,CELL,64,1,4,2.0
luxembourg_osm,1.822380728464481e-05,CELL,128,1,8,2.0
luxembourg_osm,1.822380728464481e-05,CELL,256,1,8,2.0
luxembourg_osm,1.822380728464481e-05,CELL,512,1,8,2.0
human_gene2,0.08786605043095651,CELL,32,16,64,376.0
human_gene2,0.08786605043095651,CELL,64,16,32,376.0
human_gene2,0.08786605043095651,CELL,128,16,16,376.0
human_gene2,0.08786605043095651,CELL,256,16,32,376.0
human_gene2,0.08786605043095651,CELL,512,16,16,376.0
wang3,0.00026079733468091574,CELL,32,1,16,8.0
wang3,0.00026079733468091574,CELL,64,1,8,8.0
wang3,0.00026079733468091574,CELL,128,1,8,8.0
wang3,0.00026079733468091574,CELL,256,1,8,8.0
wang3,0.00026079733468091574,CELL,512,1,8,8.0
fs_760_1,0.010346260387811635,CELL,32,1,2,8.0
fs_760_1,0.010346260387811635,CELL,64,1,4,8.0
fs_760_1,0.010346260387811635,CELL,128,1,4,8.0
fs_760_1,0.010346260387811635,CELL,256,1,4,8.0
fs_760_1,0.010346260387811635,CELL,512,1,4,8.0
case9,0.0007082774956672499,CELL,32,1,16,16.0
case9,0.0007082774956672499,CELL,64,1,16,16.0
case9,0.0007082774956672499,CELL,128,8,32,7.0
case9,0.0007082774956672499,CELL,256,8,16,7.0
case9,0.0007082774956672499,CELL,512,8,16,7.0
G58,0.0023656,CELL,32,1,8,8.0
G58,0.0023656,CELL,64,1,8,8.0
G58,0.0023656,CELL,128,1,8,8.0
G58,0.0023656,CELL,256,1,8,8.0
G58,0.0023656,CELL,512,1,8,8.0
rajat25,7.987731173248388e-05,CELL,32,1,64,8.0
rajat25,7.987731173248388e-05,CELL,64,8,16,6.5
rajat25,7.987731173248388e-05,CELL,128,16,16,5.5
rajat25,7.987731173248388e-05,CELL,256,16,16,5.5
rajat25,7.987731173248388e-05,CELL,512,16,16,5.5
g7jac180sc,0.00026235335887858717,CELL,32,1,16,64.0
g7jac180sc,0.00026235335887858717,CELL,64,1,8,64.0
g7jac180sc,0.00026235335887858717,CELL,128,1,16,64.0
g7jac180sc,0.00026235335887858717,CELL,256,1,16,64.0
g7jac180sc,0.00026235335887858717,CELL,512,1,16,64.0
adder_dcop_52,0.003421389127795242,CELL,32,1,8,8.0
adder_dcop_52,0.003421389127795242,CELL,64,1,8,8.0
adder_dcop_52,0.003421389127795242,CELL,128,1,8,8.0
adder_dcop_52,0.003421389127795242,CELL,256,1,8,8.0
adder_dcop_52,0.003421389127795242,CELL,512,1,8,8.0
jgl009,0.6172839506172839,CELL,32,1,2,8.0
jgl009,0.6172839506172839,CELL,64,1,2,8.0
jgl009,0.6172839506172839,CELL,128,1,1,8.0
jgl009,0.6172839506172839,CELL,256,1,1,8.0
jgl009,0.6172839506172839,CELL,512,1,1,8.0
jan99jac020sc,0.0008432003817371148,CELL,32,1,8,8.0
jan99jac020sc,0.0008432003817371148,CELL,64,1,8,8.0
jan99jac020sc,0.0008432003817371148,CELL,128,1,8,8.0
jan99jac020sc,0.0008432003817371148,CELL,256,1,8,8.0
jan99jac020sc,0.0008432003817371148,CELL,512,1,8,8.0
wiki-Talk,8.758660987133842e-07,CELL,32,64,16,26.25
wiki-Talk,8.758660987133842e-07,CELL,64,128,8,20.125
wiki-Talk,8.758660987133842e-07,CELL,128,128,16,20.125
wiki-Talk,8.758660987133842e-07,CELL,256,128,8,20.125
wiki-Talk,8.758660987133842e-07,CELL,512,128,8,20.125
