name,density,format,feat_size,num_parts,autotune_max_bucket,cost_model_max_bucket
rajat02,0.002912067888379842,CELL,256,2,8,4.0
rajat02,0.002912067888379842,CELL,512,1,8,4.0
Goodwin_023,0.0050517990489468605,CELL,32,1,16,32.0
Goodwin_023,0.0050517990489468605,CELL,64,1,8,32.0
Goodwin_023,0.0050517990489468605,CELL,128,1,8,32.0
Goodwin_023,0.0050517990489468605,CELL,256,1,8,32.0
Goodwin_023,0.0050517990489468605,CELL,512,1,8,32.0
jagmesh8,0.005734011019440333,CELL,32,1,2,8.0
jagmesh8,0.005734011019440333,CELL,64,1,4,8.0
jagmesh8,0.005734011019440333,CELL,128,1,8,8.0
jagmesh8,0.005734011019440333,CELL,256,1,8,8.0
jagmesh8,0.005734011019440333,CELL,512,1,8,8.0
bfwa62,0.11706555671175858,CELL,32,1,2,8.0
bfwa62,0.11706555671175858,CELL,64,2,2,6.0
bfwa62,0.11706555671175858,CELL,128,1,2,8.0
bfwa62,0.11706555671175858,CELL,256,1,1,8.0
bfwa62,0.11706555671175858,CELL,512,1,2,8.0
fpga_dcop_19,0.003958613276001075,CELL,32,1,4,4.0
fpga_dcop_19,0.003958613276001075,CELL,64,1,2,4.0
fpga_dcop_19,0.003958613276001075,CELL,128,1,4,4.0
fpga_dcop_19,0.003958613276001075,CELL,256,1,4,4.0
fpga_dcop_19,0.003958613276001075,CELL,512,1,4,4.0
p2p-Gnutella06,0.0004148785707341774,CELL,32,1,8,16.0
p2p-Gnutella06,0.0004148785707341774,CELL,64,1,8,16.0
p2p-Gnutella06,0.0004148785707341774,CELL,128,1,8,16.0
p2p-Gnutella06,0.0004148785707341774,CELL,256,1,8,16.0
p2p-Gnutella06,0.0004148785707341774,CELL,512,1,8,16.0
roadNet-TX,1.979545692335106e-06,CELL,32,1,8,4.0
roadNet-TX,1.979545692335106e-06,CELL,64,1,8,4.0
roadNet-TX,1.979545692335106e-06,CELL,128,1,8,4.0
roadNet-TX,1.979545692335106e-06,CELL,256,1,8,4.0
roadNet-TX,1.979545692335106e-06,CELL,512,1,8,4.0
can_256,0.04449462890625,CELL,32,1,4,16.0
can_256,0.04449462890625,CELL,64,1,4,16.0
can_256,0.04449462890625,CELL,128,1,4,16.0
can_256,0.04449462890625,CELL,256,1,4,16.0
can_256,0.04449462890625,CELL,512,1,4,16.0
barrier2-4,0.00029759220279053226,CELL,32,1,8,32.0
barrier2-4,0.00029759220279053226,CELL,64,1,16,32.0
barrier2-4,0.00029759220279053226,CELL,128,1,8,32.0
barrier2-4,0.00029759220279053226,CELL,256,1,8,32.0
barrier2-4,0.00029759220279053226,CELL,512,1,8,32.0
spaceStation_7,0.014193331653649114,CELL,32,1,8,32.0
spaceStation_7,0.014193331653649114,CELL,64,1,4,32.0
spaceStation_7,0.014193331653649114,CELL,128,1,8,32.0
spaceStation_7,0.014193331653649114,CELL,256,1,8,32.0
spaceStation_7,0.014193331653649114,CELL,512,1,8,32.0
bcsstk10,0.018712968332943305,CELL,32,2,8,32.0
bcsstk10,0.018712968332943305,CELL,64,1,8,32.0
bcsstk10,0.018712968332943305,CELL,128,1,8,32.0
bcsstk10,0.018712968332943305,CELL,256,1,8,32.0
bcsstk10,0.018712968332943305,CELL,512,1,8,32.0
g7jac040,0.000824946890055761,CELL,32,1,8,8.0
g7jac040,0.000824946890055761,CELL,64,1,8,8.0
g7jac040,0.000824946890055761,CELL,128,1,8,8.0
g7jac040,0.000824946890055761,CELL,256,1,16,8.0
g7jac040,0.000824946890055761,CELL,512,1,16,8.0
bcspwr03,0.03418557885665039,CELL,32,4,1,4.0
bcspwr03,0.03418557885665039,CELL,64,1,2,4.0
bcspwr03,0.03418557885665039,CELL,128,1,1,4.0
bcspwr03,0.03418557885665039,CELL,256,1,2,4.0
bcspwr03,0.03418557885665039,CELL,512,1,4,4.0
matrix_9,0.00019831712697294365,CELL,32,1,8,32.0
matrix_9,0.00019831712697294365,CELL,64,1,8,32.0
matrix_9,0.00019831712697294365,CELL,128,2,32,32.0
matrix_9,0.00019831712697294365,CELL,256,2,32,32.0
matrix_9,0.00019831712697294365,CELL,512,2,32,32.0
mimo8x8_system,0.00027591115676559795,CELL,32,1,8,8.0
mimo8x8_system,0.00027591115676559795,CELL,64,1,8,8.0
mimo8x8_system,0.00027591115676559795,CELL,128,1,4,8.0
mimo8x8_system,0.00027591115676559795,CELL,256,1,8,8.0
mimo8x8_system,0.00027591115676559795,CELL,512,1,8,8.0
MISKnowledgeMap,0.009680613765377112,CELL,32,1,8,32.0
MISKnowledgeMap,0.009680613765377112,CELL,64,1,4,32.0
MISKnowledgeMap,0.009680613765377112,CELL,128,1,8,32.0
MISKnowledgeMap,0.009680613765377112,CELL,256,1,8,32.0
MISKnowledgeMap,0.009680613765377112,CELL,512,1,8,32.0
spaceShuttleEntry_3,0.008549582644082631,CELL,32,1,8,16.0
spaceShuttleEntry_3,0.008549582644082631,CELL,64,1,8,16.0
spaceShuttleEntry_3,0.008549582644082631,CELL,128,1,8,16.0
spaceShuttleEntry_3,0.008549582644082631,CELL,256,1,8,16.0
spaceShuttleEntry_3,0.008549582644082631,CELL,512,1,16,16.0
TSOPF_RS_b162_c1,0.007112184276691492,CELL,32,1,16,128.0
TSOPF_RS_b162_c1,0.007112184276691492,CELL,64,1,16,128.0
TSOPF_RS_b162_c1,0.007112184276691492,CELL,128,1,16,128.0
TSOPF_RS_b162_c1,0.007112184276691492,CELL,256,1,16,128.0
TSOPF_RS_b162_c1,0.007112184276691492,CELL,512,1,16,128.0
pre2,1.3720805681887336e-05,CELL,32,1,8,8.0
pre2,1.3720805681887336e-05,CELL,64,1,8,8.0
pre2,1.3720805681887336e-05,CELL,128,1,8,8.0
pre2,1.3720805681887336e-05,CELL,256,1,8,8.0
pre2,1.3720805681887336e-05,CELL,512,1,8,8.0
c-26,0.0018618078927134618,CELL,32,1,8,8.0
c-26,0.0018618078927134618,CELL,64,1,8,8.0
c-26,0.0018618078927134618,CELL,128,1,8,8.0
c-26,0.0018618078927134618,CELL,256,1,8,8.0
c-26,0.0018618078927134618,CELL,512,1,8,8.0
delaunay_n16,9.153736755251884e-05,CELL,32,1,16,8.0
delaunay_n16,9.153736755251884e-05,CELL,64,1,8,8.0
delaunay_n16,9.153736755251884e-05,CELL,128,1,4,8.0
delaunay_n16,9.153736755251884e-05,CELL,256,1,4,8.0
delaunay_n16,9.153736755251884e-05,CELL,512,1,4,8.0
rajat21,1.11718319246966e-05,CELL,32,1,64,4.0
rajat21,1.11718319246966e-05,CELL,64,1,64,4.0
rajat21,1.11718319246966e-05,CELL,128,1,128,4.0
rajat21,1.11718319246966e-05,CELL,256,1,512,4.0
rajat21,1.11718319246966e-05,CELL,512,1,512,4.0
t520,0.009252634724906339,CELL,32,2,16,64.0
t520,0.009252634724906339,CELL,64,2,16,64.0
t520,0.009252634724906339,CELL,128,2,16,64.0
t520,0.009252634724906339,CELL,256,2,16,64.0
t520,0.009252634724906339,CELL,512,2,16,64.0
lowThrust_2,0.004912873708408664,CELL,32,1,8,16.0
lowThrust_2,0.004912873708408664,CELL,64,1,8,16.0
lowThrust_2,0.004912873708408664,CELL,128,1,8,16.0
lowThrust_2,0.004912873708408664,CELL,256,1,8,16.0
lowThrust_2,0.004912873708408664,CELL,512,1,8,16.0
barrier2-12,0.00029153384718772824,CELL,32,1,8,32.0
barrier2-12,0.00029153384718772824,CELL,64,1,32,32.0
barrier2-12,0.00029153384718772824,CELL,128,1,32,32.0
barrier2-12,0.00029153384718772824,CELL,256,1,32,32.0
barrier2-12,0.00029153384718772824,CELL,512,1,32,32.0
robot,0.06041666666666667,CELL,32,8,1,5.5
robot,0.06041666666666667,CELL,64,1,2,8.0
robot,0.06041666666666667,CELL,128,2,1,12.0
robot,0.06041666666666667,CELL,256,1,4,8.0
robot,0.06041666666666667,CELL,512,1,4,8.0
piston,0.024390184423106233,CELL,32,1,16,64.0
piston,0.024390184423106233,CELL,64,1,16,64.0
piston,0.024390184423106233,CELL,128,1,16,64.0
piston,0.024390184423106233,CELL,256,1,16,64.0
piston,0.024390184423106233,CELL,512,1,16,64.0
kineticBatchReactor_7,0.0013310647207303108,CELL,32,1,16,16.0
kineticBatchReactor_7,0.0013310647207303108,CELL,64,1,16,16.0
kineticBatchReactor_7,0.0013310647207303108,CELL,128,1,8,16.0
kineticBatchReactor_7,0.0013310647207303108,CELL,256,2,16,12.0
kineticBatchReactor_7,0.0013310647207303108,CELL,512,2,16,12.0
fpga_dcop_16,0.003958613276001075,CELL,32,1,4,4.0
fpga_dcop_16,0.003958613276001075,CELL,64,1,2,4.0
fpga_dcop_16,0.003958613276001075,CELL,128,1,4,4.0
fpga_dcop_16,0.003958613276001075,CELL,256,1,4,4.0
fpga_dcop_16,0.003958613276001075,CELL,512,1,8,4.0
adder_dcop_23,0.003421389127795242,CELL,32,1,8,8.0
adder_dcop_23,0.003421389127795242,CELL,64,1,8,8.0
adder_dcop_23,0.003421389127795242,CELL,128,1,8,8.0
adder_dcop_23,0.003421389127795242,CELL,256,1,8,8.0
adder_dcop_23,0.003421389127795242,CELL,512,1,8,8.0
Stanford,2.9099249131415e-05,CELL,32,1,64,32.0
Stanford,2.9099249131415e-05,CELL,64,1,64,32.0
Stanford,2.9099249131415e-05,CELL,128,4,16,32.0
Stanford,2.9099249131415e-05,CELL,256,4,16,32.0
Stanford,2.9099249131415e-05,CELL,512,4,16,32.0
c-25,0.003442760661928394,CELL,32,1,8,16.0
c-25,0.003442760661928394,CELL,64,1,8,16.0
c-25,0.003442760661928394,CELL,128,1,8,16.0
c-25,0.003442760661928394,CELL,256,1,8,16.0
c-25,0.003442760661928394,CELL,512,1,8,16.0
tomography,0.114904,CELL,32,1,8,64.0
tomography,0.114904,CELL,64,1,8,64.0
tomography,0.114904,CELL,128,1,8,64.0
tomography,0.114904,CELL,256,1,8,64.0
tomography,0.114904,CELL,512,1,16,64.0
Zd_Jac3,0.0036747510690284912,CELL,32,1,16,256.0
Zd_Jac3,0.0036747510690284912,CELL,64,8,16,136.0
Zd_Jac3,0.0036747510690284912,CELL,128,4,16,128.0
Zd_Jac3,0.0036747510690284912,CELL,256,4,16,128.0
Zd_Jac3,0.0036747510690284912,CELL,512,4,16,128.0
dwt_59,0.0767020970985349,CELL,32,1,2,8.0
dwt_59,0.0767020970985349,CELL,64,1,2,8.0
dwt_59,0.0767020970985349,CELL,128,1,2,8.0
dwt_59,0.0767020970985349,CELL,256,1,2,8.0
dwt_59,0.0767020970985349,CELL,512,1,1,8.0
ss1,2.00539860407088e-05,CELL,32,1,16,8.0
ss1,2.00539860407088e-05,CELL,64,1,8,8.0
ss1,2.00539860407088e-05,CELL,128,1,8,8.0
ss1,2.00539860407088e-05,CELL,256,1,8,8.0
ss1,2.00539860407088e-05,CELL,512,1,8,8.0
fpga_dcop_41,0.003958613276001075,CELL,32,1,4,4.0
fpga_dcop_41,0.003958613276001075,CELL,64,1,4,4.0
fpga_dcop_41,0.003958613276001075,CELL,128,1,4,4.0
fpga_dcop_41,0.003958613276001075,CELL,256,1,4,4.0
fpga_dcop_41,0.003958613276001075,CELL,512,1,8,4.0
tols4000,0.000549,CELL,32,1,2,128.0
tols4000,0.000549,CELL,64,1,2,128.0
tols4000,0.000549,CELL,128,1,4,128.0
tols4000,0.000549,CELL,256,1,4,128.0
tols4000,0.000549,CELL,512,1,4,128.0
mycielskian12,0.04317656979754409,CELL,32,1,16,128.0
mycielskian12,0.04317656979754409,CELL,64,1,16,128.0
mycielskian12,0.04317656979754409,CELL,128,1,32,128.0
mycielskian12,0.04317656979754409,CELL,256,1,32,128.0
mycielskian12,0.04317656979754409,CELL,512,1,8,128.0
vsp_msc10848_300sep_100in_1Kout,0.005047405501259781,CELL,32,2,16,64.0
vsp_msc10848_300sep_100in_1Kout,0.005047405501259781,CELL,64,8,16,32.0
vsp_msc10848_300sep_100in_1Kout,0.005047405501259781,CELL,128,8,32,32.0
vsp_msc10848_300sep_100in_1Kout,0.005047405501259781,CELL,256,8,32,32.0
vsp_msc10848_300sep_100in_1Kout,0.005047405501259781,CELL,512,8,64,32.0
oscil_dcop_19,0.008350459707950243,CELL,32,1,1,4.0
oscil_dcop_19,0.008350459707950243,CELL,64,1,1,4.0
oscil_dcop_19,0.008350459707950243,CELL,128,1,1,4.0
oscil_dcop_19,0.008350459707950243,CELL,256,1,2,4.0
oscil_dcop_19,0.008350459707950243,CELL,512,1,4,4.0
GD06_theory,0.03725124987746299,CELL,32,1,2,32.0
GD06_theory,0.03725124987746299,CELL,64,1,2,32.0
GD06_theory,0.03725124987746299,CELL,128,1,1,32.0
GD06_theory,0.03725124987746299,CELL,256,1,2,32.0
GD06_theory,0.03725124987746299,CELL,512,1,2,32.0
wikipedia-20060925,4.186957196067203e-06,CELL,32,1,16,32.0
wikipedia-20060925,4.186957196067203e-06,CELL,64,1,8,32.0
wikipedia-20060925,4.186957196067203e-06,CELL,128,1,8,32.0
wikipedia-20060925,4.186957196067203e-06,CELL,256,1,8,32.0
wikipedia-20060925,4.186957196067203e-06,CELL,512,1,8,32.0
hangGlider_5,0.0006055967057904701,CELL,32,1,32,8.0
hangGlider_5,0.0006055967057904701,CELL,64,1,16,8.0
hangGlider_5,0.0006055967057904701,CELL,128,1,16,8.0
hangGlider_5,0.0006055967057904701,CELL,256,1,16,8.0
hangGlider_5,0.0006055967057904701,CELL,512,1,16,8.0
685_bus,0.006924183494059353,CELL,32,1,2,4.0
685_bus,0.006924183494059353,CELL,64,1,2,4.0
685_bus,0.006924183494059353,CELL,128,1,2,4.0
685_bus,0.006924183494059353,CELL,256,1,4,4.0
685_bus,0.006924183494059353,CELL,512,1,4,4.0
oscil_dcop_51,0.008350459707950243,CELL,32,1,1,4.0
oscil_dcop_51,0.008350459707950243,CELL,64,1,1,4.0
oscil_dcop_51,0.008350459707950243,CELL,128,1,1,4.0
oscil_dcop_51,0.008350459707950243,CELL,256,1,2,4.0
oscil_dcop_51,0.008350459707950243,CELL,512,1,4,4.0
flowmeter5,0.0007208398379365585,CELL,32,1,16,8.0
flowmeter5,0.0007208398379365585,CELL,64,1,8,8.0
flowmeter5,0.0007208398379365585,CELL,128,1,8,8.0
flowmeter5,0.0007208398379365585,CELL,256,1,8,8.0
flowmeter5,0.0007208398379365585,CELL,512,1,8,8.0
