name,num_rows,num_cols,nnz,avg_nnz_per_row,min_nnz_per_row,max_nnz_per_row,std_dev_nnz_per_row,avg_nnz_density_per_row,min_nnz_density_per_row,max_nnz_density_per_row,std_dev_nnz_density_per_row,K,best_num_partitions,best_max_bucket_width,exe_time_hyb,exe_time_naive,speed_to_naive
adder_dcop_55,1813,1813,11246,6.202978489,1,1310,30.77714949,0.003421389128,0.0005515719801,0.722559294,0.01697581329,32,1,8,0.00764928,0.076913,10.0549
adder_dcop_10,1813,1813,11232,6.195256481,1,1310,30.7774862,0.003417129885,0.0005515719801,0.722559294,0.016975999,32,1,8,0.00755712,0.075653,10.0108
web-Stanford,281903,281903,2312497,8.203165628,0,255,11.31140641,2.91E-05,0,0.0009045664644,4.01E-05,32,1,64,0.325591,3.258501,10.008
adder_dcop_19,1813,1813,11245,6.202426917,1,1310,30.77719793,0.003421084896,0.0005515719801,0.722559294,0.01697584001,32,1,8,0.0075264,0.075305,10.0054
adder_dcop_08,1813,1813,11242,6.200772201,1,1310,30.77723565,0.003420172201,0.0005515719801,0.722559294,0.01697586081,32,1,8,0.0075264,0.075039,9.97011
adder_dcop_48,1813,1813,11246,6.202978489,1,1310,30.77714949,0.003421389128,0.0005515719801,0.722559294,0.01697581329,32,1,8,0.00772096,0.076739,9.93905
adder_dcop_44,1813,1813,11245,6.202426917,1,1310,30.77718001,0.003421084896,0.0005515719801,0.722559294,0.01697583012,32,1,8,0.00758784,0.075305,9.92443
adder_dcop_06,1813,1813,11224,6.190843905,1,1310,30.77726297,0.003414696032,0.0005515719801,0.722559294,0.01697587588,32,1,8,0.00751616,0.074568,9.92102
adder_dcop_09,1813,1813,11239,6.199117485,1,1310,30.77712991,0.003419259506,0.0005515719801,0.722559294,0.01697580249,32,1,8,0.00764928,0.074998,9.80458
adder_dcop_13,1813,1813,11245,6.202426917,1,1310,30.77712625,0.003421084896,0.0005515719801,0.722559294,0.01697580047,32,1,8,0.00772096,0.075192,9.73869
adder_dcop_38,1813,1813,11246,6.202978489,1,1310,30.77714949,0.003421389128,0.0005515719801,0.722559294,0.01697581329,32,1,8,0.00790528,0.076851,9.72148
adder_dcop_37,1813,1813,11246,6.202978489,1,1310,30.77714949,0.003421389128,0.0005515719801,0.722559294,0.01697581329,32,1,4,0.0080896,0.076913,9.50764
TSOPF_RS_b162_c1,5374,5374,205399,38.2208783,3,77,36.1838409,0.007112184277,0.0005582433941,0.01432824712,0.006733130051,32,2,16,0.0202342,0.189542,9.36741
rajat22,39899,39899,197264,4.944083812,1,3401,24.9689269,0.0001239149806,2.51E-05,0.08524023158,0.000625803326,32,4,8,0.0325222,0.296489,9.11651
kineticBatchReactor_3,5082,5082,53219,10.47205824,1,1348,36.95255404,0.002060617522,0.000196772924,0.2652499016,0.007271262109,32,1,16,0.0111514,0.09857,8.83925
dynamicSoaringProblem_7,3511,3511,37680,10.73198519,2,1316,26.87758677,0.00305667479,0.0005696382797,0.374821988,0.007655251144,32,1,8,0.00905216,0.079636,8.79746
dynamicSoaringProblem_8,3543,3543,38136,10.76375953,2,1328,26.99814059,0.003038035429,0.0005644933672,0.3748235958,0.007620135646,32,1,8,0.00923648,0.080916,8.76048
TSOPF_FS_b162_c4,40798,40798,2398220,58.78278347,1,20054,495.4621955,0.001440825125,2.45E-05,0.4915437031,0.01214427657,32,1,64,0.173353,1.509325,8.70666
c-40,9941,9941,81501,8.198470979,2,1619,44.155464,0.000824712904,0.0002011870033,0.1628608792,0.004441752741,32,1,16,0.0126362,0.109875,8.69526
c-45,13206,13206,174452,13.21005604,2,2242,85.10363981,0.001000307136,0.0001514463123,0.1697713161,0.006444316206,32,1,32,0.0197837,0.166277,8.40475
TSOPF_FS_b162_c3,30798,30798,1801300,58.48756413,1,15054,428.0593387,0.001899070204,3.25E-05,0.4887979739,0.01389893301,32,1,128,0.132874,1.104292,8.31082
dynamicSoaringProblem_6,3431,3431,36741,10.70853978,2,1286,26.57741967,0.003121113315,0.0005829204314,0.3748178374,0.007746260469,32,1,8,0.00940032,0.075991,8.08387
freeFlyingRobot_16,6078,6078,44006,7.240210596,1,1217,15.87364394,0.001191215958,0.0001645278052,0.2002303389,0.002611655798,32,1,8,0.0100454,0.080968,8.06021
kineticBatchReactor_2,4361,4361,44840,10.2820454,1,1166,33.03590524,0.002357726531,0.0002293052052,0.2673698693,0.007575305031,32,1,8,0.00949248,0.076411,8.04964
TSOPF_FS_b162_c1,10798,10798,608540,56.35673273,1,5054,243.7833883,0.005219182509,9.26E-05,0.4680496388,0.02257671683,32,1,32,0.0467149,0.375849,8.04559
analytics,303813,303813,2006126,6.603160497,1,25666,131.4042539,2.17E-05,3.29E-06,0.08447959765,0.00043251689,32,1,128,0.271616,2.174351,8.00524
dynamicSoaringProblem_5,3271,3271,36789,11.24701926,2,1226,25.98206474,0.003438403932,0.0006114338123,0.3748089269,0.007943156448,32,1,8,0.00902144,0.072202,8.00338
freeFlyingRobot_15,6038,6038,43378,7.184166943,1,1209,15.80530771,0.001189825595,0.0001656177542,0.2002318649,0.002617639569,32,1,8,0.0101478,0.080148,7.89807
lowThrust_2,2312,2312,26261,11.35856401,2,898,26.37979323,0.004912873708,0.0008650519031,0.3884083045,0.01140994517,32,1,8,0.00766976,0.059884,7.80781
dynamicSoaringProblem_4,3191,3191,36516,11.44343466,2,1196,25.6664936,0.003586159405,0.0006267627703,0.3748041366,0.008043401316,32,1,8,0.00903168,0.069499,7.69502
orani678,2529,2529,90158,35.6496639,1,1110,86.01106075,0.01409634792,0.0003954132068,0.4389086595,0.03400990935,32,1,8,0.0114278,0.087808,7.68372
rajat04,1041,1041,9642,9.262247839,1,661,27.3459954,0.008897452295,0.0009606147935,0.6349663785,0.02626896772,32,1,8,0.0064512,0.049285,7.63966
c-53,30235,30235,372213,12.31066645,2,4468,78.54841087,0.0004071660806,6.61E-05,0.1477757566,0.002597929911,32,1,16,0.0390758,0.295393,7.55949
rajat26,51032,51032,249302,4.88520928,1,3401,22.76037598,9.57E-05,1.96E-05,0.06664445838,0.0004460020375,32,1,16,0.0382054,0.284774,7.45376
TSOPF_RS_b300_c2,28338,28338,2943887,103.8847837,1,209,102.4046036,0.003665917979,3.53E-05,0.00737525584,0.003613684931,32,8,32,0.169933,1.260749,7.41909
fs_541_3,541,541,4285,7.92051756,1,11,1.858975457,0.01464051305,0.001848428835,0.02033271719,0.00343618384,32,1,8,0.00565248,0.04183,7.40029
TSOPF_RS_b300_c3,42138,42138,4413449,104.73798,1,209,102.4431672,0.002485594475,2.37E-05,0.004959893683,0.002431135013,32,16,32,0.268995,1.954069,7.26433
a0nsdsil,80016,80016,355034,4.437037592,3,5003,49.9849731,5.55E-05,3.75E-05,0.062524995,0.0006246872263,32,1,32,0.074537,0.538778,7.22833
meg4,5860,5860,46842,7.993515358,1,1194,19.04213826,0.001364081119,0.0001706484642,0.2037542662,0.003249511649,32,1,8,0.0101069,0.072141,7.1378
c-66,49989,49989,499007,9.982336114,2,5237,36.5337546,0.0001996906542,4.00E-05,0.1047630479,0.000730835876,32,1,64,0.0504627,0.359608,7.12621
c-66b,49989,49989,499007,9.982336114,2,5237,36.5337546,0.0001996906542,4.00E-05,0.1047630479,0.000730835876,32,1,64,0.0504627,0.358584,7.10592
c-58,37595,37595,552557,14.69761936,2,5058,43.36182376,0.0003909461195,5.32E-05,0.1345391674,0.00115339337,32,1,64,0.0494694,0.349809,7.07122
freeFlyingRobot_11,5438,5438,40054,7.365575579,1,1089,15.04621565,0.001354464064,0.0001838911364,0.2002574476,0.002766865695,32,1,8,0.0103629,0.072438,6.99013
wiki-topcats,1791489,1791489,28511807,15.91514489,1,3907,30.42731447,8.88E-06,5.58E-07,0.002180867424,1.70E-05,32,1,32,3.46709,24.143267,6.96355
dynamicSoaringProblem_3,2871,2871,32022,11.15360502,2,1076,24.36047398,0.003884919894,0.0006966213863,0.3747823058,0.008485013577,32,1,8,0.00852992,0.05929,6.95083
a2nnsnsl,80016,80016,347222,4.339407119,3,5003,47.73063206,5.42E-05,3.75E-05,0.062524995,0.0005965135981,32,1,64,0.0732365,0.501678,6.85011
freeFlyingRobot_13,5718,5718,43994,7.693948933,1,1145,15.50172006,0.001345566445,0.0001748863239,0.2002448409,0.002711038835,32,1,8,0.00978944,0.067041,6.8483
reorientation_1,677,677,7326,10.82127031,1,632,24.35184529,0.01598415112,0.001477104874,0.9335302806,0.03597022937,32,1,4,0.00641024,0.043377,6.76683
freeFlyingRobot_12,5578,5578,41940,7.518823951,1,1117,15.26942522,0.001347942623,0.0001792757261,0.200250986,0.002737437293,32,1,8,0.00986112,0.066427,6.73625
freeFlyingRobot_9,4778,4778,39964,8.364169108,1,957,14.32413701,0.001750558625,0.000209292591,0.2002930096,0.00299793575,32,1,8,0.00970752,0.064451,6.63929
freeFlyingRobot_14,5958,5958,43298,7.26720376,1,1193,15.7206576,0.001219738798,0.0001678415576,0.2002349782,0.002638579658,32,1,8,0.0106086,0.070042,6.60238
freeFlyingRobot_8,4398,4398,34958,7.948613006,1,881,13.68827571,0.001807324467,0.00022737608,0.2003183265,0.003112386473,32,1,8,0.00913408,0.059433,6.50673
fs_541_2,541,541,4285,7.92051756,1,11,1.858975457,0.01464051305,0.001848428835,0.02033271719,0.00343618384,32,1,8,0.0057856,0.037069,6.40711
c-47,15343,15343,211401,13.7783354,2,2133,38.89702263,0.0008980209475,0.0001303526038,0.1390210519,0.00253516409,32,1,16,0.0222003,0.141885,6.39113
ckt11752_dc_1,49702,49702,333029,6.70051507,1,2921,23.22046589,0.0001348137916,2.01E-05,0.05877027081,0.0004671937927,32,1,16,0.0418099,0.263424,6.30052
fs_541_1,541,541,4285,7.92051756,1,11,1.858975457,0.01464051305,0.001848428835,0.02033271719,0.00343618384,32,1,8,0.005888,0.036997,6.28346
freeFlyingRobot_10,5218,5218,40080,7.681103871,1,1045,14.81787581,0.001472039837,0.0001916443082,0.200268302,0.002839761559,32,1,8,0.00979968,0.061501,6.27582
c-42,10471,10471,110285,10.53242288,2,1282,41.33850971,0.001005866,0.0001910037246,0.1224333875,0.003947904661,32,1,16,0.0143155,0.088873,6.20817
fs_541_4,541,541,4285,7.92051756,1,11,1.858975457,0.01464051305,0.001848428835,0.02033271719,0.00343618384,32,1,8,0.00595968,0.036915,6.19412
TSOPF_RS_b300_c1,14538,14538,1474325,101.4118173,1,209,102.2525324,0.006975637454,6.88E-05,0.01437611776,0.007033466251,32,8,16,0.0860467,0.531907,6.18161
TSC_OPF_300,9774,9774,820804,83.9783098,1,4206,193.0304621,0.008592010416,0.000102312257,0.430325353,0.01974938225,32,2,16,0.0540877,0.333373,6.16356
c-62ghs,41731,41731,559343,13.40353694,2,5060,34.31527362,0.0003211889708,4.79E-05,0.1212527857,0.0008222969405,32,1,64,0.0517837,0.316733,6.11646
soc-Epinions1,75888,75888,508837,6.705104891,0,1801,26.01497362,8.84E-05,0,0.0237323424,0.0003428074744,32,1,16,0.0474112,0.289894,6.11446
c-62,41731,41731,559343,13.40353694,2,5060,34.31527362,0.0003211889708,4.79E-05,0.1212527857,0.0008222969405,32,1,64,0.0518451,0.316918,6.11279
loc-Gowalla,196591,196591,1900654,9.668062119,1,14730,53.57755182,4.92E-05,5.09E-06,0.07492713298,0.0002725330856,32,1,16,0.208835,1.268808,6.07565
tumorAntiAngiogenesis_8,490,490,4776,9.746938776,2,486,22.13652538,0.01989171179,0.004081632653,0.9918367347,0.04517658241,32,1,8,0.0058368,0.034836,5.96834
ckt11752_tr_0,49702,49702,333029,6.70051507,1,2921,23.22046589,0.0001348137916,2.01E-05,0.05877027081,0.0004671937927,32,1,16,0.0418509,0.248822,5.94544
rajat27,20640,20640,99777,4.834156977,1,1801,16.81448209,0.0002342130318,4.84E-05,0.08725775194,0.0008146551402,32,1,16,0.0177971,0.105175,5.90967
c-33,6317,6317,56123,8.884438816,2,986,34.67541808,0.001406433246,0.0003166059839,0.15608675,0.005489222429,32,1,8,0.0116019,0.068362,5.89231
c-61,43618,43618,310016,7.107524417,2,2830,16.75978947,0.0001629493424,4.59E-05,0.06488147095,0.0003842402098,32,1,16,0.0395981,0.232601,5.87404
freeFlyingRobot_6,3358,3358,27030,8.049434187,1,673,12.11046774,0.002397091777,0.0002977963073,0.2004169148,0.003606452572,32,1,8,0.00794624,0.046377,5.83635
spaceShuttleEntry_1,560,560,6891,12.30535714,2,517,21.72838762,0.02197385204,0.003571428571,0.9232142857,0.03880069217,32,1,4,0.006144,0.03585,5.83496
c-71,76638,76638,859554,11.21576763,2,6720,29.23674236,0.0001463473425,2.61E-05,0.08768496046,0.000381491458,32,1,16,0.0838144,0.486339,5.80257
c-50,22401,22401,193625,8.64358734,2,1919,22.90162182,0.000385857209,8.93E-05,0.08566581849,0.001022348191,32,1,32,0.0247501,0.143606,5.80224
c-big,345241,345241,2341011,6.780802396,2,19578,36.44413362,1.96E-05,5.79E-06,0.05670821252,0.0001055614299,32,1,16,0.332544,1.896878,5.70414
tumorAntiAngiogenesis_7,475,475,4597,9.677894737,2,471,21.78718686,0.02037451524,0.004210526316,0.9915789474,0.04586776181,32,1,8,0.00576512,0.032819,5.69268
c-55,32780,32780,403450,12.30780964,2,2920,24.49892117,0.0003754670421,6.10E-05,0.08907870653,0.0007473740443,32,1,32,0.0380621,0.213873,5.61905
c-35,6537,6537,62891,9.620774055,2,964,15.2391717,0.00147174148,0.0003059507419,0.1474682576,0.002331217944,32,1,8,0.010711,0.059546,5.55933
c-34,6611,6611,64333,9.731205566,2,862,17.04085578,0.001471971799,0.0003025260929,0.130388746,0.002577651759,32,1,8,0.011049,0.061153,5.53471
c-46,14913,14913,130397,8.74384765,2,1397,42.02155563,0.000586323855,0.0001341111782,0.09367665795,0.002817780167,32,1,16,0.0179302,0.099,5.52141
soc-sign-bitcoin-otc,5881,5881,35592,6.052031967,0,763,21.08659436,0.001029082123,0,0.1297398402,0.003585545716,32,1,8,0.0085504,0.047135,5.51261
c-65,48066,48066,360528,7.500686556,2,3276,18.91392887,0.0001560497349,4.16E-05,0.06815628511,0.0003934991235,32,1,16,0.0440115,0.241275,5.48209
freeFlyingRobot_7,3918,3918,31046,7.923940786,1,785,12.96942781,0.002022445326,0.0002552322614,0.2003573252,0.003310216389,32,1,8,0.00861184,0.046674,5.41975
rajat15,37261,37261,443573,11.90448458,1,2787,27.60756783,0.0003194891329,2.68E-05,0.07479670433,0.0007409239642,32,1,64,0.0432538,0.233144,5.39014
tumorAntiAngiogenesis_6,465,465,4795,10.31182796,2,461,21.5783536,0.0221759741,0.004301075269,0.9913978495,0.0464050615,32,1,8,0.00577536,0.030669,5.31032
freeFlyingRobot_5,2878,2878,24582,8.541348158,1,577,11.37201159,0.002967806865,0.0003474635163,0.2004864489,0.003951359134,32,1,8,0.00790528,0.041339,5.22929
c-69,67458,67458,623970,9.249755403,2,4316,21.94842268,0.0001371187317,2.96E-05,0.06398055086,0.0003253642663,32,1,16,0.0678093,0.354499,5.22788
c-63,44234,44234,434704,9.827372609,2,3244,21.34319634,0.0002221678485,4.52E-05,0.07333725189,0.0004825065864,32,1,64,0.0459571,0.239831,5.21858
dynamicSoaringProblem_2,1591,1591,15588,9.797611565,2,596,18.24604571,0.006158146804,0.001257071025,0.3746071653,0.01146828769,32,1,4,0.00720896,0.037222,5.1633
c-51,23196,23196,203050,8.753664425,2,1570,18.19818001,0.000377378187,8.62E-05,0.06768408346,0.0007845395763,32,1,16,0.0244634,0.126198,5.15865
webbase-1M,1000005,1000005,3105536,3.105520472,1,4700,25.34520973,3.11E-06,1.00E-06,0.0046999765,2.53E-05,32,1,16,0.581673,2.999901,5.15737
c-23,3969,3969,31079,7.830435878,2,655,14.97168642,0.001972898936,0.0005039052658,0.1650289746,0.003772155812,32,1,8,0.0082944,0.042721,5.15058
psmigr_2,3140,3140,540022,171.9815287,3,2293,191.6412028,0.05477118747,0.0009554140127,0.7302547771,0.06103223019,32,2,16,0.0325632,0.166881,5.12483
psmigr_3,3140,3140,543162,172.9815287,4,2294,191.6412028,0.05508965881,0.00127388535,0.7305732484,0.06103223019,32,2,16,0.0333107,0.16981,5.09776
cit-HepTh,27770,27770,352807,12.70460929,0,562,15.96708433,0.0004574940328,0,0.02023766655,0.0005749760293,32,1,8,0.034007,0.172626,5.07619
c-49,21132,21132,157042,7.431478327,2,1532,14.45214053,0.0003516694268,9.46E-05,0.07249668749,0.0006838983783,32,1,8,0.0220774,0.111872,5.06726
c-36,7479,7479,65941,8.816820431,2,674,28.44889024,0.001178876913,0.0002674154299,0.09011899987,0.003803836107,32,1,8,0.011305,0.056699,5.01539
gupta1,31802,31802,2164210,68.0526382,3,8413,360.302936,0.002139885485,9.43E-05,0.2645431105,0.01132956846,32,1,64,0.136714,0.681452,4.98451
tumorAntiAngiogenesis_4,455,455,4593,10.09450549,2,451,21.31041825,0.02218572636,0.004395604396,0.9912087912,0.04683608406,32,1,8,0.00615424,0.030075,4.88687
c-59,41282,41282,480536,11.6403275,2,3090,23.76100337,0.0002819710165,4.84E-05,0.07485102466,0.0005755778153,32,1,64,0.0471654,0.230021,4.8769
tumorAntiAngiogenesis_3,410,410,3952,9.63902439,2,406,20.1783859,0.02350981559,0.00487804878,0.9902439024,0.04921557537,32,1,8,0.00545792,0.026225,4.80494
tumorAntiAngiogenesis_5,460,460,4690,10.19565217,2,456,21.44215633,0.02216446125,0.004347826087,0.9913043478,0.04661338332,32,1,4,0.00596992,0.028652,4.79939
web-NotreDame,325729,325729,1497134,4.596256397,0,3445,21.47670008,1.41E-05,0,0.0105762766,6.59E-05,32,1,32,0.179128,0.847667,4.73219
eu-2005,862664,862664,19235140,22.29737186,0,6985,29.33341123,2.58E-05,0,0.008097011119,3.40E-05,32,1,64,1.433,6.757438,4.71559
HEP-th,27240,27240,342437,12.57110866,0,562,15.86348732,0.0004614944443,0,0.02063142438,0.0005823600337,32,1,16,0.0322048,0.151429,4.70206
soc-sign-bitcoin-alpha,3783,3783,24186,6.39333862,0,490,18.29218253,0.001690018139,0,0.1295268306,0.004835364138,32,1,8,0.00813056,0.038216,4.70029
kineticBatchReactor_1,2052,2052,20600,10.03898635,1,460,20.72286362,0.004892293545,0.0004873294347,0.22417154,0.01009886141,32,1,8,0.0075264,0.034836,4.62851
soc-sign-Slashdot090216,81871,81871,545671,6.665009588,0,428,23.5124306,8.14E-05,0,0.005227736317,0.0002871887554,32,1,64,0.053033,0.24533,4.62599
c-38,8127,8127,77689,9.559370001,2,889,16.49926675,0.001176248308,0.0002460932693,0.1093884582,0.002030179248,32,1,8,0.0118477,0.054559,4.60503
kron_g500-logn18,262144,262144,21165908,80.74153137,0,49163,453.7323043,0.0003080044989,0,0.1875419617,0.001730851381,32,4,16,1.23613,5.674906,4.59087
soc-sign-epinions,131828,131828,841372,6.382346694,0,2070,32.94679258,4.84E-05,0,0.01570227873,0.0002499225702,32,1,16,0.0780595,0.357345,4.57785
c-52,23948,23948,202716,8.464840488,2,1714,16.04309717,0.0003534675333,8.35E-05,0.07157173877,0.0006699138623,32,1,16,0.0247091,0.112712,4.56156
sts4098,4098,4098,72356,17.65641776,4,784,19.42968097,0.004308545087,0.0009760858956,0.1913128355,0.004741259388,32,1,8,0.0108954,0.04822,4.42572
rajat23,110355,110355,556938,5.046785374,1,3401,19.37161568,4.57E-05,9.06E-06,0.0308187214,0.0001755390845,32,8,8,0.0779981,0.344023,4.41066
soc-sign-Slashdot081106,77357,77357,516575,6.677805499,0,426,23.69258685,8.63E-05,0,0.005506935378,0.0003062759266,32,1,64,0.051497,0.224758,4.36449
freeFlyingRobot_4,2358,2358,18218,7.726039016,1,473,10.21297843,0.003276522059,0.0004240882103,0.2005937235,0.004331203745,32,1,4,0.00712704,0.030976,4.34626
soc-sign-Slashdot090221,82144,82144,549202,6.685844371,0,428,23.57173242,8.14E-05,0,0.005210362291,0.0002869562283,32,1,32,0.0520806,0.225219,4.32443
c-41,9769,9769,101745,10.41508855,2,939,18.00001085,0.00106613661,0.0002047292456,0.0961203808,0.001842564321,32,1,16,0.0138854,0.059597,4.29206
c-60,43640,43640,298578,6.841842346,2,2208,14.27567107,0.0001567791555,4.58E-05,0.05059578368,0.0003271235351,32,1,16,0.0406221,0.173711,4.27627
c-25,3797,3797,49635,13.07216223,2,600,20.0245453,0.003442760662,0.0005267316302,0.1580194891,0.005273780695,32,1,8,0.009216,0.039363,4.27116
c-70,68924,68924,658986,9.561052754,2,4364,22.64586777,0.0001387187736,2.90E-05,0.0633161163,0.0003285628776,32,1,16,0.0703898,0.297769,4.23029
higgs-twitter,456626,456626,14855842,32.53393806,1,1259,49.13631403,7.12E-05,2.19E-06,0.002757179836,0.0001076073505,32,4,32,1.36901,5.78132,4.22299
HTC_336_4438,226340,226340,904522,3.996297605,1,7394,34.34578022,1.77E-05,4.42E-06,0.03266766811,0.0001517441911,32,1,16,0.168315,0.707656,4.20435
c-72,84064,84064,707558,8.41689665,2,5172,22.10475648,0.000100124865,2.38E-05,0.06152455272,0.0002629515188,32,1,16,0.0838451,0.351437,4.1915
TSOPF_FS_b300_c2,56814,56814,8767466,154.3187595,1,27742,962.1461563,0.00271621008,1.76E-05,0.4882951385,0.01693501877,32,1,64,0.512492,2.131128,4.15836
rajat19,1157,1157,5399,4.666378565,1,338,11.27917219,0.004033170756,0.0008643042351,0.2921348315,0.009748636291,32,1,2,0.0062464,0.025702,4.11469
c-37,8204,8204,74676,9.102389078,2,652,14.8324216,0.001109506226,0.0002437835202,0.0794734276,0.001807949976,32,1,8,0.011735,0.048148,4.10294
c-21,3509,3509,32157,9.16414933,2,451,13.47530223,0.002611612804,0.0005699629524,0.1285266458,0.003840211523,32,1,8,0.00869376,0.034683,3.98941
TSOPF_FS_b300_c1,29214,29214,4400122,150.616896,1,13942,676.2740696,0.005155640994,3.42E-05,0.4772369412,0.02314897205,32,1,64,0.294646,1.175296,3.98884
bcsstk08,1074,1074,12960,12.06703911,1,339,21.0747798,0.01123560438,0.0009310986965,0.3156424581,0.0196227,32,1,8,0.0066048,0.026266,3.9768
c-44,10728,10728,85000,7.923191648,2,780,12.81894626,0.0007385525399,0.0001864280388,0.07270693512,0.001194905505,32,1,8,0.0133427,0.052675,3.94785
email-Enron,36692,36692,367662,10.02022239,1,1383,36.10000441,0.0002730901121,2.73E-05,0.03769213998,0.0009838658129,32,1,16,0.0352358,0.138639,3.93461
tumorAntiAngiogenesis_2,305,305,2699,8.849180328,2,301,17.20284596,0.02901370599,0.006557377049,0.9868852459,0.05640277364,32,1,4,0.005632,0.022139,3.93093
com-Youtube,1134890,1134890,5975248,5.265045952,1,28754,50.75434291,4.64E-06,8.81E-07,0.02533637621,4.47E-05,32,1,16,0.882708,3.469742,3.93079
TSOPF_RS_b678_c1,18696,18696,4396289,235.1459671,2,512,252.7656701,0.01257734098,0.000106974754,0.02738553701,0.01351977268,32,8,128,0.22487,0.869048,3.86467
c-19,2327,2327,21817,9.37559089,2,362,11.99078814,0.004029046364,0.0008594757198,0.1555651053,0.005152895634,32,1,8,0.00746496,0.028652,3.8382
hangGlider_1,360,360,3477,9.658333333,2,319,16.53926095,0.0268287037,0.005555555556,0.8861111111,0.04594239153,32,1,8,0.0055808,0.021361,3.82759
c-29,5033,5033,43731,8.688853566,2,481,15.9796758,0.001726376628,0.0003973773098,0.095569243,0.00317498029,32,1,8,0.00929792,0.035369,3.80397
c-67b,57975,57975,531935,9.175247952,2,2346,44.73353419,0.0001582621466,3.45E-05,0.04046571798,0.0007716004173,32,1,32,0.0564429,0.214159,3.79426
TSOPF_FS_b300_c3,84414,84414,13135930,155.6131684,1,41542,1181.182724,0.001843452134,1.18E-05,0.4921221598,0.0139927349,32,1,64,0.871813,3.227607,3.70218
TSOPF_FS_b300,29214,29214,4400122,150.616896,1,13942,676.2740696,0.005155640994,3.42E-05,0.4772369412,0.02314897205,32,1,64,0.294513,1.084447,3.68217
HTC_336_9129,226340,226340,883422,3.90307502,1,7394,31.88419151,1.72E-05,4.42E-06,0.03266766811,0.0001408685673,32,1,64,0.172513,0.635218,3.68215
G36,2000,2000,23532,11.766,4,326,13.61375202,0.005883,0.002,0.163,0.006806876009,32,1,8,0.00765952,0.028068,3.66446
c-68,64810,64810,566006,8.73331276,2,2774,18.6870278,0.0001347525499,3.09E-05,0.04280203672,0.0002883355625,32,1,32,0.0623309,0.225874,3.62379
meg1,2904,2904,58142,20.02134986,1,411,25.71987443,0.006894404223,0.0003443526171,0.1415289256,0.008856706072,32,1,8,0.010199,0.036045,3.53417
kron_g500-logn19,524288,524288,43562265,83.08842659,0,80675,540.9137137,0.0001584785969,0,0.153875351,0.001031711032,32,4,32,2.82636,9.988484,3.53405
c-31,5339,5339,78571,14.7164263,2,458,29.92719726,0.002756401254,0.0003746019854,0.08578385465,0.005605393756,32,1,8,0.011561,0.040837,3.53231
c-48,18354,18354,166080,9.048708728,2,950,16.86592201,0.0004930101737,0.0001089680724,0.05175983437,0.0009189235049,32,1,16,0.0193434,0.068024,3.51665
goddardRocketProblem_2,867,867,9058,10.44752018,2,284,18.88221129,0.01205019629,0.002306805075,0.3275663206,0.02177879042,32,2,8,0.00627712,0.022067,3.51547
TSOPF_RS_b678_c2,35696,35696,8781949,246.0205345,2,512,253.610815,0.006892103723,5.60E-05,0.01434334379,0.007104740447,32,16,32,0.461967,1.621688,3.5104
c-67,57975,57975,531935,9.175247952,2,2346,44.73353419,0.0001582621466,3.45E-05,0.04046571798,0.0007716004173,32,1,32,0.0565043,0.19714,3.48894
wikipedia-20060925,2983494,2983494,37269096,12.49176167,0,5852,32.8748034,4.19E-06,0,0.001961458612,1.10E-05,32,1,32,6.34628,22.040342,3.47295
c-54,31793,31793,391693,12.32010191,2,1808,37.50138018,0.0003875098893,6.29E-05,0.056867864,0.001179548334,32,1,32,0.0367002,0.125972,3.43246
c-27,4563,4563,31375,6.875958799,2,369,10.67223097,0.001506894324,0.0004383081306,0.0808678501,0.002338862803,32,1,8,0.00845824,0.029,3.42861
net4-1,88343,88343,2441727,27.63916779,2,4791,85.30254346,0.0003128620014,2.26E-05,0.05423180105,0.0009655835036,32,1,32,0.159437,0.540426,3.38959
sx-mathoverflow,24818,24818,239978,9.669514062,0,1849,54.47127432,0.0003896169741,0,0.07450237731,0.00219482933,32,1,32,0.0257946,0.087194,3.38032
tomography,500,500,28726,57.452,1,335,63.43872395,0.114904,0.002,0.67,0.1268774479,32,1,8,0.00774144,0.026132,3.3756
freeFlyingRobot_2,1338,1338,11600,8.669656203,1,269,8.254816415,0.00647956368,0.0007473841555,0.2010463378,0.006169518995,32,1,4,0.00658432,0.022211,3.37332
c-39,9271,9271,136811,14.75687628,2,668,41.2332877,0.001591724332,0.0002157264589,0.07205263726,0.004447555571,32,1,8,0.015104,0.050801,3.36341
c-56,35910,35910,380900,10.60707324,2,1410,32.1489146,0.0002953793717,5.57E-05,0.03926482874,0.0008952635643,32,1,16,0.0397005,0.133427,3.36084
c-28,4598,4598,30590,6.652892562,2,386,9.007947008,0.001446910083,0.0004349717268,0.08394954328,0.001959101133,32,1,8,0.00850944,0.028242,3.3189
barrier2-12,115625,115625,3897557,33.70860108,8,8437,28.46078351,0.0002915338472,6.92E-05,0.07296864865,0.0002461473168,32,1,8,0.281508,0.931441,3.30875
wiki-RfA,11380,11380,188077,16.52697715,0,1101,45.38310339,0.001452282702,0,0.0967486819,0.003987970421,32,1,8,0.0180224,0.059505,3.30172
soc-Slashdot0811,77360,77360,905468,11.70460186,0,2508,36.84389032,0.0001513004377,0,0.03241985522,0.0004762653868,32,1,16,0.0837222,0.275927,3.29574
barrier2-11,115625,115625,3897557,33.70860108,8,8437,28.46078351,0.0002915338472,6.92E-05,0.07296864865,0.0002461473168,32,1,8,0.281334,0.92374,3.28343
