name,num_rows,num_cols,nnz,avg_nnz_per_row,min_nnz_per_row,max_nnz_per_row,std_dev_nnz_per_row,avg_nnz_density_per_row,min_nnz_density_per_row,max_nnz_density_per_row,std_dev_nnz_density_per_row,K,best_num_partitions,best_max_bucket_width,exe_time_hyb,exe_time_naive,speed_to_naive
HEP-th,27240,27240,342437,12.57110866372981,0,562,15.863487318416304,0.0004614944443366,0.0,0.0206314243759177,0.0005823600337157,32,1,16,0.0322048,0.151429,4.70206
soc-sign-bitcoin-alpha,3783,3783,24186,6.393338620142744,0,490,18.292182534632488,0.0016900181390808,0.0,0.1295268305577584,0.0048353641381529,32,1,8,0.00813056,0.038216,4.70029
kineticBatchReactor_1,2052,2052,20600,10.038986354775828,1,460,20.72286361860661,0.0048922935452123,0.0004873294346978,0.2241715399610136,0.0100988614125763,32,1,8,0.0075264,0.034836,4.62851
soc-sign-Slashdot090216,81871,81871,545671,6.665009588254693,0,428,23.512430596520336,8.140867447881048e-05,0.0,0.0052277363168887,0.0002871887554386,32,1,64,0.053033,0.24533,4.62599
c-38,8127,8127,77689,9.559370001230466,2,889,16.49926675244475,0.0011762483082601,0.000246093269349,0.1093884582256675,0.0020301792484858,32,1,8,0.0118477,0.054559,4.60503
kron_g500-logn18,262144,262144,21165908,80.74153137207031,0,49163,453.7323042987263,0.0003080044989474,0.0,0.1875419616699218,0.001730851380534,32,4,16,1.23613,5.674906,4.59087
soc-sign-epinions,131828,131828,841372,6.3823466941772615,0,2070,32.946792582379786,4.841419648464106e-05,0.0,0.0157022787268258,0.0002499225701852,32,1,16,0.0780595,0.357345,4.57785
c-52,23948,23948,202716,8.4648404877234,2,1714,16.043097173408498,0.0003534675333106,8.351428094204109e-05,0.0715717387673292,0.0006699138622602,32,1,16,0.0247091,0.112712,4.56156
sts4098,4098,4098,72356,17.6564177647633,4,784,19.42968097360738,0.0043085450865698,0.0009760858955588,0.1913128355295266,0.0047412593883863,32,1,8,0.0108954,0.04822,4.42572
rajat23,110355,110355,556938,5.0467853744732905,1,3401,19.37161567551496,4.573227651192325e-05,9.061664627792125e-06,0.030818721399121,0.0001755390845499,32,8,8,0.0779981,0.344023,4.41066
soc-sign-Slashdot081106,77357,77357,516575,6.67780549917913,0,426,23.692586850500685,8.632451490077344e-05,0.0,0.0055069353775353,0.0003062759265548,32,1,64,0.051497,0.224758,4.36449
freeFlyingRobot_4,2358,2358,18218,7.726039016115352,1,473,10.212978430202453,0.0032765220594212,0.0004240882103477,0.2005937234944868,0.0043312037447847,32,1,4,0.00712704,0.030976,4.34626
soc-sign-Slashdot090221,82144,82144,549202,6.685844370860927,0,428,23.571732418164416,8.13917555860553e-05,0.0,0.0052103622906116,0.0002869562283083,32,1,32,0.0520806,0.225219,4.32443
c-41,9769,9769,101745,10.41508854539871,2,939,18.000010850500047,0.0010661366102363,0.0002047292455727,0.0961203807963967,0.0018425643208619,32,1,16,0.0138854,0.059597,4.29206
c-60,43640,43640,298578,6.841842346471127,2,2208,14.275671070277845,0.0001567791555103,4.5829514207149406e-05,0.0505957836846929,0.0003271235350659,32,1,16,0.0406221,0.173711,4.27627
c-25,3797,3797,49635,13.072162233342112,2,600,20.02454529867704,0.0034427606619283,0.0005267316302343,0.1580194890703186,0.0052737806949373,32,1,8,0.009216,0.039363,4.27116
c-70,68924,68924,658986,9.561052753757762,2,4364,22.64586777255697,0.0001387187736312,2.901746851604666e-05,0.0633161163020138,0.0003285628775543,32,1,16,0.0703898,0.297769,4.23029
higgs-twitter,456626,456626,14855842,32.53393805871764,1,1259,49.13631402539567,7.124854488951054e-05,2.189976041662104e-06,0.0027571798364525,0.0001076073504912,32,4,32,1.36901,5.78132,4.22299
HTC_336_4438,226340,226340,904522,3.996297605372448,1,7394,34.34578021555673,1.765617038690664e-05,4.418132013784572e-06,0.0326676681099231,0.0001517441911087,32,1,16,0.168315,0.707656,4.20435
c-72,84064,84064,707558,8.416896650171298,2,5172,22.104756475708506,0.0001001248649858,2.379139703083365e-05,0.0615245527217358,0.0002629515187917,32,1,16,0.0838451,0.351437,4.1915
TSOPF_FS_b300_c2,56814,56814,8767466,154.3187594606963,1,27742,962.1461562871424,0.0027162100795701,1.7601295455345512e-05,0.4882951385221952,0.016935018768035,32,1,64,0.512492,2.131128,4.15836
rajat19,1157,1157,5399,4.66637856525497,1,338,11.279172188610229,0.0040331707564865,0.0008643042350907,0.2921348314606741,0.0097486362909336,32,1,2,0.0062464,0.025702,4.11469
c-37,8204,8204,74676,9.102389078498293,2,652,14.832421599945675,0.001109506226048,0.000243783520234,0.0794734275962944,0.001807949975615,32,1,8,0.011735,0.048148,4.10294
c-21,3509,3509,32157,9.164149330293531,2,451,13.475302234119628,0.0026116128043013,0.000569962952408,0.128526645768025,0.0038402115229751,32,1,8,0.00869376,0.034683,3.98941
TSOPF_FS_b300_c1,29214,29214,4400122,150.61689600876292,1,13942,676.2740695754374,0.0051556409943439,3.42301636201821e-05,0.4772369411925789,0.0231489720536536,32,1,64,0.294646,1.175296,3.98884
bcsstk08,1074,1074,12960,12.067039106145252,1,339,21.07477980305071,0.0112356043818857,0.0009310986964618,0.3156424581005586,0.0196227000028405,32,1,8,0.0066048,0.026266,3.9768
c-44,10728,10728,85000,7.923191648023863,2,780,12.81894625552247,0.0007385525398978,0.000186428038777,0.0727069351230425,0.0011949055048026,32,1,8,0.0133427,0.052675,3.94785
email-Enron,36692,36692,367662,10.020222391802028,1,1383,36.10000440704752,0.0002730901120626,2.7253897307314943e-05,0.0376921399760165,0.0009838658129032,32,1,16,0.0352358,0.138639,3.93461
tumorAntiAngiogenesis_2,305,305,2699,8.849180327868853,2,301,17.20284596118337,0.0290137059930126,0.0065573770491803,0.9868852459016394,0.0564027736432241,32,1,4,0.005632,0.022139,3.93093
com-Youtube,1134890,1134890,5975248,5.265045951590022,1,28754,50.75434291066976,4.639256625391026e-06,8.811426658090212e-07,0.0253363762126725,4.472181701369277e-05,32,1,16,0.882708,3.469742,3.93079
TSOPF_RS_b678_c1,18696,18696,4396289,235.14596705177576,2,512,252.7656701153662,0.0125773409847975,0.000106974753958,0.0273855370132648,0.0135197726848184,32,8,128,0.22487,0.869048,3.86467
c-19,2327,2327,21817,9.37559088955737,2,362,11.990788140974685,0.0040290463642274,0.0008594757198109,0.1555651052857757,0.0051528956342822,32,1,8,0.00746496,0.028652,3.8382
hangGlider_1,360,360,3477,9.658333333333331,2,319,16.539260950168774,0.0268287037037037,0.0055555555555555,0.8861111111111111,0.0459423915282466,32,1,8,0.0055808,0.021361,3.82759
c-29,5033,5033,43731,8.688853566461354,2,481,15.979675800269428,0.0017263766275504,0.0003973773097556,0.0955692429962249,0.0031749802901389,32,1,8,0.00929792,0.035369,3.80397
c-67b,57975,57975,531935,9.17524795170332,2,2346,44.73353419046671,0.0001582621466443,3.4497628288055193e-05,0.0404657179818887,0.0007716004172568,32,1,32,0.0564429,0.214159,3.79426
TSOPF_FS_b300_c3,84414,84414,13135930,155.61316843177673,1,41542,1181.1827235217947,0.0018434521339087,1.1846376193522402e-05,0.4921221598313076,0.0139927348961285,32,1,64,0.871813,3.227607,3.70218
TSOPF_FS_b300,29214,29214,4400122,150.61689600876292,1,13942,676.2740695754374,0.0051556409943439,3.42301636201821e-05,0.4772369411925789,0.0231489720536536,32,1,64,0.294513,1.084447,3.68217
HTC_336_9129,226340,226340,883422,3.903075019881594,1,7394,31.884191514774084,1.7244300697541726e-05,4.418132013784572e-06,0.0326676681099231,0.000140868567265,32,1,64,0.172513,0.635218,3.68215
G36,2000,2000,23532,11.766,4,326,13.613752017720907,0.005883,0.002,0.163,0.0068068760088604,32,1,8,0.00765952,0.028068,3.66446
c-68,64810,64810,566006,8.733312760376485,2,2774,18.687027803881463,0.0001347525499209,3.085943527233452e-05,0.0428020367227279,0.000288335562473,32,1,32,0.0623309,0.225874,3.62379
meg1,2904,2904,58142,20.021349862258955,1,411,25.719874433550338,0.0068944042225409,0.0003443526170798,0.1415289256198347,0.0088567060721592,32,1,8,0.010199,0.036045,3.53417
kron_g500-logn19,524288,524288,43562265,83.08842658996582,0,80675,540.9137136737126,0.0001584785968589,0.0,0.1538753509521484,0.001031711032245,32,4,32,2.82636,9.988484,3.53405
c-31,5339,5339,78571,14.716426297059376,2,458,29.92719726365996,0.0027564012543658,0.0003746019853905,0.0857838546544296,0.0056053937560704,32,1,8,0.011561,0.040837,3.53231
c-48,18354,18354,166080,9.048708728342596,2,950,16.8659220080715,0.0004930101737137,0.0001089680723548,0.05175983436853,0.0009189235048529,32,1,16,0.0193434,0.068024,3.51665
goddardRocketProblem_2,867,867,9058,10.447520184544404,2,284,18.882211292865463,0.0120501962912853,0.0023068050749711,0.3275663206459054,0.0217787904185299,32,2,8,0.00627712,0.022067,3.51547
TSOPF_RS_b678_c2,35696,35696,8781949,246.020534513671,2,512,253.6108149954113,0.0068921037234892,5.6028686687584046e-05,0.0143433437920215,0.0071047404469803,32,16,32,0.461967,1.621688,3.5104
c-67,57975,57975,531935,9.17524795170332,2,2346,44.73353419046671,0.0001582621466443,3.4497628288055193e-05,0.0404657179818887,0.0007716004172568,32,1,32,0.0565043,0.19714,3.48894
wikipedia-20060925,2983494,2983494,37269096,12.491761672723324,0,5852,32.874803396365806,4.186957196067204e-06,0.0,0.0019614586119496,1.101889375221328e-05,32,1,32,6.34628,22.040342,3.47295
c-54,31793,31793,391693,12.3201019092253,2,1808,37.50138018318798,0.0003875098892594,6.290692919825119e-05,0.056867863995219,0.0011795483340102,32,1,32,0.0367002,0.125972,3.43246
c-27,4563,4563,31375,6.875958799035722,2,369,10.672230968556178,0.0015068943236983,0.0004383081306158,0.0808678500986193,0.002338862802664,32,1,8,0.00845824,0.029,3.42861
net4-1,88343,88343,2441727,27.639167789185333,2,4791,85.30254346140819,0.0003128620013943,2.2639031954993604e-05,0.0542318010481871,0.0009655835036325,32,1,32,0.159437,0.540426,3.38959
sx-mathoverflow,24818,24818,239978,9.669514062374084,0,1849,54.47127431754504,0.0003896169740661,0.0,0.0745023773067934,0.0021948293302258,32,1,32,0.0257946,0.087194,3.38032
tomography,500,500,28726,57.452,1,335,63.43872394681343,0.1149039999999999,0.002,0.67,0.1268774478936268,32,1,8,0.00774144,0.026132,3.3756
freeFlyingRobot_2,1338,1338,11600,8.66965620328849,1,269,8.25481641541515,0.0064795636795878,0.0007473841554559,0.2010463378176382,0.0061695189950785,32,1,4,0.00658432,0.022211,3.37332
c-39,9271,9271,136811,14.756876280875847,2,668,41.23328770030742,0.0015917243318817,0.0002157264588501,0.0720526372559594,0.0044475555711689,32,1,8,0.015104,0.050801,3.36341
c-56,35910,35910,380900,10.607073238652186,2,1410,32.14891459515026,0.0002953793717252,5.56947925368978e-05,0.0392648287385129,0.0008952635643316,32,1,16,0.0397005,0.133427,3.36084
c-28,4598,4598,30590,6.652892561983471,2,386,9.007947007667024,0.001446910083076,0.0004349717268377,0.0839495432796868,0.0019591011325939,32,1,8,0.00850944,0.028242,3.3189
barrier2-12,115625,115625,3897557,33.70860108108108,8,8437,28.460783510321782,0.0002915338471877,6.91891891891892e-05,0.0729686486486486,0.000246147316846,32,1,8,0.281508,0.931441,3.30875
wiki-RfA,11380,11380,188077,16.526977152899825,0,1101,45.38310339365518,0.0014522827023637,0.0,0.0967486818980667,0.003987970421235,32,1,8,0.0180224,0.059505,3.30172
soc-Slashdot0811,77360,77360,905468,11.704601861427092,0,2508,36.843890319840426,0.0001513004377123,0.0,0.0324198552223371,0.0004762653867611,32,1,16,0.0837222,0.275927,3.29574
barrier2-11,115625,115625,3897557,33.70860108108108,8,8437,28.460783510321782,0.0002915338471877,6.91891891891892e-05,0.0729686486486486,0.000246147316846,32,1,8,0.281334,0.92374,3.28343
goddardRocketProblem_1,831,831,8498,10.226233453670275,2,284,18.543326443994776,0.0123059367673529,0.0024067388688327,0.3417569193742479,0.022314472255108,32,2,8,0.00622592,0.020306,3.26153
barrier2-9,115625,115625,3897557,33.70860108108108,8,8437,28.460783510321782,0.0002915338471877,6.91891891891892e-05,0.0729686486486486,0.000246147316846,32,1,8,0.281508,0.913848,3.24626
freeFlyingRobot_3,1718,1718,12922,7.521536670547148,1,345,8.920314128877525,0.0043780772238341,0.0005820721769499,0.2008149010477299,0.005192266664073,32,1,8,0.00723968,0.023347,3.22487
c-26,4307,4307,34537,8.01880659391688,2,438,12.52874546352066,0.0018618078927134,0.0004643603436266,0.1016949152542373,0.0029089262743256,32,1,4,0.0092672,0.029164,3.14701
wikipedia-20061104,3148440,3148440,39383235,12.508809124518809,0,6576,33.15733493752139,3.97301810563924e-06,0.0,0.0020886534283645,1.05313536029022e-05,32,1,32,6.73461,21.056379,3.12659
tumorAntiAngiogenesis_1,205,205,1783,8.697560975609756,2,201,13.839013213885115,0.0424271267102914,0.0097560975609756,0.9804878048780488,0.0675073815311469,32,1,2,0.00536576,0.016671,3.10692
kron_g500-logn20,1048576,1048576,89239674,85.1055850982666,0,131504,640.9821441399936,8.116301069094334e-05,0.0,0.1254119873046875,0.0006112882081413,32,4,64,6.09817,18.866144,3.09374
soc-Slashdot0902,82168,82168,948464,11.54298510369,0,2511,36.91789798873973,0.0001404802977277,0.0,0.0305593418362379,0.0004492977556803,32,1,16,0.0881357,0.267377,3.0337
barrier2-10,115625,115625,3897557,33.70860108108108,8,8437,28.460783510321782,0.0002915338471877,6.91891891891892e-05,0.0729686486486486,0.000246147316846,32,1,8,0.281252,0.852265,3.03025
G42,2000,2000,23558,11.779,4,249,13.892989563085406,0.0058895,0.002,0.1245,0.0069464947815427,32,1,8,0.00758784,0.022845,3.01074
wikipedia-20051105,1634989,1634989,19753078,12.081474554263057,0,4970,31.074978212874846,7.38933078709585e-06,0.0,0.0030397758027729,1.9006230753157888e-05,32,1,32,3.16812,9.459568,2.98586
wikipedia-20070206,3566907,3566907,45030389,12.624492031892055,0,7061,32.97536673414652,3.5393387133143804e-06,0.0,0.0019795862353574,9.244806980991236e-06,32,1,32,7.77455,23.189308,2.98272
kron_g500-logn21,2097152,2097152,182082942,86.82391262054443,0,213905,755.6414166386309,4.140086775805685e-05,0.0,0.1019978523254394,0.0003603179057305,32,8,32,13.2874,39.561024,2.97733
barrier2-2,113076,113076,3805068,33.65053592274223,10,7031,24.93580363148365,0.0002975922027905,8.843609607697478e-05,0.0621794191517209,0.000220522512571,32,1,8,0.27179,0.802693,2.95336
TSOPF_RS_b2052_c1,25626,25626,6761100,263.8375087801452,2,635,310.47505370131233,0.0102956961203521,7.804573480059315e-05,0.0247795207991883,0.0121156268516862,32,4,64,0.360305,1.055672,2.92994
sx-superuser,194085,194085,924886,4.765365690290337,0,14255,61.42101675204077,2.455298292135063e-05,0.0,0.0734472009686477,0.0003164645219983,32,1,16,0.106476,0.307159,2.88477
wiki-Vote,8297,8297,103689,12.497167650958175,0,893,39.48185282933345,0.0015062272690078,0.0,0.1076292635892491,0.0047585697034269,32,1,8,0.012329,0.035287,2.86211
dynamicSoaringProblem_1,647,647,5367,8.295208655332303,2,242,11.474359235094534,0.0128210334703745,0.0030911901081916,0.3740340030911901,0.0177347128826808,32,1,4,0.00596992,0.01705,2.85598
bundle1,10581,10581,770901,72.85710235327474,17,1711,198.7971241329573,0.0068856537523178,0.001606653435403,0.1617049428220395,0.0187881224962628,32,8,16,0.048384,0.134963,2.78941
Zd_Jac6,22835,22835,1711983,74.97188526384936,1,1050,175.4823305767884,0.0032832005808561,4.379242391066345e-05,0.0459820451061966,0.0076847966094498,32,4,16,0.0929075,0.259041,2.78816
lowThrust_1,584,584,6133,10.501712328767123,0,225,13.273338084944768,0.0179823841246012,0.0,0.3852739726027397,0.022728318638604,32,1,4,0.00607232,0.016876,2.77917
barrier2-1,113076,113076,3805068,33.65053592274223,10,7031,24.93580363148365,0.0002975922027905,8.843609607697478e-05,0.0621794191517209,0.000220522512571,32,1,8,0.271585,0.753408,2.77411
barrier2-3,113076,113076,3805068,33.65053592274223,10,7031,24.93580363148365,0.0002975922027905,8.843609607697478e-05,0.0621794191517209,0.000220522512571,32,1,8,0.271647,0.752343,2.76956
barrier2-4,113076,113076,3805068,33.65053592274223,10,7031,24.93580363148365,0.0002975922027905,8.843609607697478e-05,0.0621794191517209,0.000220522512571,32,1,8,0.271964,0.75306,2.76897
spaceStation_14,1640,1640,24324,14.831707317073173,1,214,8.697054141696773,0.0090437239738251,0.0006097560975609,0.1304878048780487,0.0053030817937175,32,1,8,0.0075776,0.020634,2.72303
p2p-Gnutella24,26518,26518,65369,2.465080322799608,0,79,4.365016171867686,9.295875717624283e-05,0.0,0.002979108530055,0.0001646057836891,32,1,8,0.0137421,0.037407,2.72207
indochina-2004,7414866,7414866,194109311,26.178397694577352,0,6985,215.8300277110629,3.530528764050133e-06,0.0,0.0009420264641329,2.9107744861614893e-05,32,64,128,12.683,34.016678,2.68207
loc-Brightkite,58228,58228,428156,7.353094731057223,1,1134,20.355554563114094,0.0001262810800827,1.7173868242082847e-05,0.0194751665865219,0.0003495836120614,32,1,16,0.0477798,0.127703,2.67274
memplus,17758,17758,126150,7.103840522581372,2,574,22.03544651570614,0.0004000360695225,0.0001126252956414,0.0323234598490821,0.0012408743392108,32,1,16,0.0180122,0.047862,2.6572
cnae9_10NN,1080,1080,18278,16.924074074074074,10,221,15.589460295045797,0.0156704389574759,0.0092592592592592,0.2046296296296296,0.0144346854583757,32,1,8,0.00674816,0.0179,2.65257
Zd_Jac2,22835,22835,1642833,71.94363915042697,1,924,164.39534190963167,0.0031505863433513,4.379242391066345e-05,0.040464199693453,0.007199270501845,32,2,16,0.0910643,0.235151,2.58225
ex27,974,974,40782,41.87063655030801,9,206,27.451276609291124,0.0429883332138685,0.0092402464065708,0.2114989733059548,0.0281840622271982,32,2,16,0.00781312,0.02003,2.56364
sx-askubuntu,159316,159316,596933,3.746849029601546,0,4966,43.43175091361804,2.3518347370016487e-05,0.0,0.0311707549775289,0.0002726138674936,32,1,8,0.0802509,0.20565,2.56259
c-18,2169,2169,15145,6.98248040571692,2,170,8.547950996067676,0.0032192164157293,0.0009220839096357,0.078377132319041,0.0039409640369145,32,1,4,0.00702464,0.017736,2.52483
FA,10617,10617,72176,6.79815390411604,0,34,8.004887151722576,0.0006403083643323,0.0,0.003202411227277,0.0007539688378753,32,1,8,0.0114074,0.028611,2.50811
rajat14,180,180,1503,8.35,1,163,15.317192591623597,0.0463888888888888,0.0055555555555555,0.9055555555555556,0.0850955143979088,32,4,2,0.005632,0.013998,2.48544
micromass_10NN,571,571,9668,16.93169877408056,10,148,13.54556016159537,0.0296527123889326,0.0175131348511383,0.2591943957968476,0.0237225221744227,32,1,4,0.00595968,0.014705,2.46741
Zd_Jac3,22835,22835,1916152,83.9129406612656,1,1050,191.39009592075303,0.0036747510690284,4.379242391066345e-05,0.0459820451061966,0.0083814362128641,32,2,16,0.104172,0.256266,2.46003
mahindas,1258,1258,7682,6.106518282988871,1,69,9.54163025428271,0.0048541480786874,0.0007949125596184,0.0548489666136724,0.0075847617283646,32,1,4,0.0065536,0.015964,2.43591
c-22,3792,3792,28872,7.613924050632911,2,208,12.607144021641751,0.0020078913635635,0.0005274261603375,0.0548523206751054,0.0033246687820785,32,1,8,0.00816128,0.019579,2.39901
email-Eu-core,1005,1005,25571,25.443781094527363,0,334,33.30734420128877,0.0253171951189327,0.0,0.3323383084577114,0.0331416360211828,32,1,8,0.00760832,0.017961,2.36071
mbeacxc,496,496,49920,100.64516129032258,0,484,126.62022169109883,0.2029136316337148,0.0,0.9758064516129032,0.2552827050223766,32,1,16,0.00840704,0.019845,2.36052
arc130,130,130,1282,9.861538461538462,1,124,14.8078741247579,0.0758579881656804,0.0076923076923076,0.953846153846154,0.1139067240365992,32,1,8,0.005632,0.013189,2.3418
USAir97,332,332,4252,12.80722891566265,1,139,20.10317233931561,0.0385759907098272,0.003012048192771,0.4186746987951807,0.0605517239136012,32,1,4,0.00580608,0.013558,2.33514
spaceStation_12,1410,1410,19728,13.991489361702127,1,184,8.124557723798485,0.0099230421004979,0.000709219858156,0.1304964539007092,0.0057620976764528,32,1,8,0.00729088,0.017019,2.33429
email-Eu-core-temporal,1005,1005,24929,24.80497512437811,0,333,33.12307480746426,0.0246815672879384,0.0,0.3313432835820895,0.0329582833905117,32,1,8,0.00736256,0.017111,2.32406
para-8,155924,155924,5416358,34.737166824863394,8,6931,22.27815599741571,0.0002227826814657,5.13070470229086e-05,0.0444511428644724,0.0001428782996678,32,1,8,0.374467,0.86354,2.30605
spaceStation_11,1364,1364,18954,13.895894428152491,1,178,8.081477364901282,0.0101876058857422,0.000733137829912,0.1304985337243401,0.0059248367777868,32,1,4,0.00684032,0.01577,2.30545
c-24,4119,4119,35699,8.666909444039815,2,232,15.064778791222226,0.0021041295081427,0.0004855547462976,0.0563243505705268,0.003657387422001,32,1,8,0.00882688,0.020285,2.29809
spaceStation_9,1180,1180,19674,16.672881355932205,1,154,9.002058719499301,0.0141295604711289,0.0008474576271186,0.1305084745762711,0.0076288633216095,32,1,8,0.00734208,0.016712,2.27619
mbeaflw,496,496,49920,100.64516129032258,0,484,126.62022169109883,0.2029136316337148,0.0,0.9758064516129032,0.2552827050223766,32,1,16,0.00866304,0.019651,2.26837
ca-HepPh,12008,12008,237010,19.73767488341106,1,491,46.6368985473893,0.0016437104333287,8.327781479013991e-05,0.0408894070619586,0.003883818999616,32,1,8,0.0220979,0.049746,2.25116
power197k,197156,197156,3698357,18.758531315303618,1,1000,65.92546619528014,9.514562739811936e-05,5.072125626407515e-06,0.0050721256264075,0.0003343822465219,32,1,16,0.306248,0.683346,2.23135
fs_183_4,183,183,1069,5.841530054644808,2,72,9.11505221564339,0.0319209292603541,0.0109289617486338,0.3934426229508196,0.0498090285007835,32,1,2,0.00548864,0.012206,2.22387
dendrimer,730,730,63024,86.33424657534246,28,229,40.01034872697649,0.1182660911990992,0.0383561643835616,0.3136986301369863,0.0548086968862691,32,1,8,0.00935936,0.020716,2.2134
bcsstk38,8032,8032,355460,44.2554780876494,2,614,20.44818955424496,0.0055098951802352,0.0002490039840637,0.0764442231075697,0.0025458403329488,32,2,16,0.0256922,0.056474,2.1981
fs_183_6,183,183,1069,5.841530054644808,2,72,9.11505221564339,0.0319209292603541,0.0109289617486338,0.3934426229508196,0.0498090285007835,32,1,2,0.00548864,0.011909,2.16975
freeFlyingRobot_1,798,798,5246,6.573934837092732,1,161,6.092348815604036,0.0082380135803167,0.0012531328320802,0.2017543859649122,0.0076345223253183,32,2,2,0.00652288,0.01409,2.16009
cit-HepPh,34546,34546,421578,12.20338099924738,0,411,15.224253402206129,0.0003532501881331,0.0,0.011897180570833,0.0004406951138252,32,1,8,0.0382874,0.082606,2.15752
para-7,155924,155924,5416358,34.737166824863394,8,6931,22.27815599741571,0.0002227826814657,5.13070470229086e-05,0.0444511428644724,0.0001428782996678,32,1,8,0.374579,0.799826,2.13527
para-10,155924,155924,5416358,34.737166824863394,8,6931,22.27815599741571,0.0002227826814657,5.13070470229086e-05,0.0444511428644724,0.0001428782996678,32,1,8,0.374651,0.799242,2.1333
para-6,155924,155924,5416358,34.737166824863394,8,6931,22.27815599741571,0.0002227826814657,5.13070470229086e-05,0.0444511428644724,0.0001428782996678,32,1,8,0.374897,0.799734,2.13321
para-5,155924,155924,5416358,34.737166824863394,8,6931,22.27815599741571,0.0002227826814657,5.13070470229086e-05,0.0444511428644724,0.0001428782996678,32,1,8,0.374743,0.799222,2.13272
para-9,155924,155924,5416358,34.737166824863394,8,6931,22.27815599741571,0.0002227826814657,5.13070470229086e-05,0.0444511428644724,0.0001428782996678,32,1,8,0.374866,0.799078,2.13164
c-20,2921,2921,22685,7.766175967134543,2,158,12.568923956734682,0.0026587387768348,0.0006846970215679,0.0540910647038685,0.0043029523987451,32,1,8,0.00781312,0.016384,2.09699
spaceStation_13,1617,1617,23649,14.625231910946196,1,211,8.510857067651571,0.0090446703221683,0.0006184291898577,0.1304885590599876,0.0052633624413429,32,1,8,0.00794624,0.016599,2.08891
TSOPF_RS_b2383_c1,38120,38120,16171169,424.217444910808,2,983,484.2374989813413,0.0111284744205353,5.246589716684155e-05,0.0257869884575026,0.0127029774129417,32,8,32,0.872509,1.818419,2.08413
spaceStation_8,1157,1157,18945,16.374243733794295,1,151,8.76875456266048,0.0141523282055266,0.0008643042350907,0.1305099394987035,0.0075788717049788,32,1,4,0.00709632,0.01449,2.0419
bcsstk02,66,66,4356,66.0,66,66,0.0,1.0,1.0,1.0,0.0,32,4,8,0.00567296,0.011581,2.04144
TSOPF_RS_b2383,38120,38120,16171169,424.217444910808,2,983,484.2374989813413,0.0111284744205353,5.246589716684155e-05,0.0257869884575026,0.0127029774129417,32,4,64,0.895693,1.821409,2.03352
Chem97ZtZ,2541,2541,7361,2.8968909878000786,2,101,5.599832228849781,0.0011400594206218,0.0007870916961826,0.0397481306572215,0.0022037907236716,32,1,2,0.00628736,0.012769,2.0309
mbeause,496,496,41063,82.7883064516129,0,489,126.42231750470692,0.1669119081685744,0.0,0.9858870967741936,0.2548837046465865,32,1,8,0.008192,0.01663,2.03003
power9,155376,155376,2512300,16.169163834826485,9,3744,9.89630606654716,0.000104064745101,5.792400370713624e-05,0.0240963855421686,6.369262992062585e-05,32,1,32,0.196884,0.394537,2.00391
fs_183_3,183,183,1069,5.841530054644808,2,72,9.11505221564339,0.0319209292603541,0.0109289617486338,0.3934426229508196,0.0498090285007835,32,1,2,0.00549888,0.010988,1.99823
msc01050,1050,1050,29156,27.767619047619046,5,128,17.51829789099764,0.0264453514739229,0.0047619047619047,0.1219047619047619,0.0166840932295215,32,1,8,0.0072704,0.014397,1.98022
spaceStation_7,1134,1134,18252,16.095238095238095,1,148,8.562649825448764,0.0141933316536491,0.0008818342151675,0.1305114638447971,0.0075508375885791,32,1,8,0.00724992,0.014356,1.98016
fs_183_1,183,183,1069,5.841530054644808,2,72,9.11505221564339,0.0319209292603541,0.0109289617486338,0.3934426229508196,0.0498090285007835,32,2,1,0.00557056,0.011018,1.9779
hcircuit,105676,105676,513072,4.855142132556115,1,1399,7.890113695442099,4.5943659227791696e-05,9.462886558915933e-06,0.0132385782959233,7.466325083691758e-05,32,1,64,0.0861389,0.170342,1.97753
spaceStation_10,1272,1272,17478,13.74056603773585,1,166,8.022001330090804,0.0108023317906728,0.0007861635220125,0.130503144654088,0.0063066048192537,32,1,8,0.00722944,0.014213,1.96599
ex2,441,441,26839,60.859410430839006,28,125,25.591651285632665,0.1380031982558707,0.0634920634920634,0.2834467120181406,0.0580309552962192,32,1,8,0.00700416,0.013732,1.96055
3D_51448_3D,51448,51448,1056610,20.53743585756492,12,5671,28.403309253840813,0.0003991882261227,0.000233245218473,0.1102278028300419,0.0005520780060224,32,1,8,0.0773325,0.151132,1.95431
add20,2395,2395,17319,7.231315240083507,2,124,13.03186797930596,0.0030193383048365,0.0008350730688935,0.0517745302713987,0.0054412809934471,32,1,4,0.00678912,0.013199,1.94414
spaceStation_6,1111,1111,17595,15.837083708370836,1,145,8.384735613913247,0.0142548008176155,0.0009000900090009,0.1305130513051305,0.0075470167541973,32,1,4,0.00724992,0.01406,1.93933
para-4,153226,153226,5326228,34.760601986608016,10,5776,19.88599173577776,0.0002268583790388,6.526307545716785e-05,0.0376959523840601,0.0001297820979192,32,1,8,0.378552,0.724521,1.91393
jan99jac020,6774,6774,38692,5.711839385887216,2,68,5.826969540876282,0.0008432003817371,0.0002952465308532,0.0100383820490109,0.0008601962711656,32,1,8,0.00940032,0.017971,1.91174
spaceStation_5,1019,1019,15219,14.93523061825319,1,133,7.806776278303016,0.0146567523240953,0.000981354268891,0.1305201177625122,0.0076612132269902,32,1,4,0.00662528,0.012544,1.89335
