name,num_rows,num_cols,nnz,avg_nnz_per_row,min_nnz_per_row,max_nnz_per_row,std_dev_nnz_per_row,avg_nnz_density_per_row,min_nnz_density_per_row,max_nnz_density_per_row,std_dev_nnz_density_per_row,K,best_num_partitions,best_max_bucket_width,autotuning_time(s),exe_time_hyb(ms),exe_time_naive(ms),speed_to_naive
ABACUS_shell_ud,23412,23412,218484,9.332137365453612,6,15,1.3086619494712448,0.0003986048763648,0.0002562788313685,0.0006406970784213,5.589705917782525e-05,32,2,16,121.32863061968236,0.0265523,0.023808,0.896645
conf5_4-8x8-15,49152,49152,1916928,39.0,39,39,0.0,0.00079345703125,0.00079345703125,0.00079345703125,0.0,32,1,8,44.02545865997672,0.111524,0.108339,0.971441
Hardesty1,938905,938905,12143314,12.93348528338863,1,14,0.7976025882533434,1.3775073392290623e-05,1.0650704810390829e-06,1.4910986734547158e-05,8.495029723490058e-07,32,1,64,84.24033676832914,0.745165,0.818299,1.09814
ca-HepPh,12008,12008,237010,19.73767488341106,1,491,46.6368985473893,0.0016437104333287,8.327781479013991e-05,0.0408894070619586,0.003883818999616,32,1,16,31.823448022827503,0.0220979,0.045015,2.03707
TSOPF_RS_b39_c7,14098,14098,252446,17.906511561923676,2,32,13.988389644486572,0.0012701455214869,0.0001418640941977,0.0022698255071641,0.0009922251131001,32,1,32,28.78273442108184,0.0204595,0.021647,1.05804
d_dyn,87,87,238,2.735632183908046,1,8,1.1982724165445653,0.031444048090897,0.0114942528735632,0.0919540229885057,0.0137732461671789,32,2,1,5.763389314524829,0.00540672,0.006072,1.12305
ex25,848,848,24612,29.02358490566038,6,62,14.524602107931717,0.0342259255962976,0.0070754716981132,0.0731132075471698,0.0171280685235043,32,4,8,51.886322814039886,0.00687104,0.010056,1.46353
wave,156317,156317,2118662,13.5536250055976,3,44,3.3200936814859627,8.67060204942367e-05,1.9191770568780103e-05,0.0002814793016754,2.1239492067311696e-05,32,1,16,226.3202008260414,0.175841,0.150323,0.85488
dc3,116835,116835,766396,6.559643942311808,1,114190,361.4981022988756,5.614451099680582e-05,8.559079043094963e-06,0.977361235931014,0.0030940908315049,32,1,64,1833.6163032650948,0.10709,9.408974,87.8604
fpga_dcop_11,1220,1220,5892,4.829508196721312,1,36,4.012739723181456,0.003958613276001,0.0008196721311475,0.0295081967213114,0.0032891309206405,32,1,4,9.019697284325956,0.0059904,0.009052,1.51108
stokes64s,12546,12546,140034,11.161645145863224,5,13,2.414027626893326,0.0008896576714381,0.0003985333970986,0.0010361868324565,0.0001924141261671,32,1,16,52.20814305450767,0.0153702,0.015237,0.991334
copter2,55476,55476,759952,13.69875261374288,4,45,4.188337660345809,0.0002469311524576,7.210325185665874e-05,0.0008111615833874,7.549819129616065e-05,32,1,64,79.73253040295094,0.0713114,0.061983,0.869188
nd3k,9000,9000,3279690,364.41,127,515,94.76267496576206,0.04049,0.0141111111111111,0.0572222222222222,0.0105291861073068,32,4,16,93.13205214217304,0.166574,0.194724,1.16899
g7jac140sc,41490,41490,565956,13.640780911062906,2,153,23.7912651996466,0.0003287727382757,4.8204386599180526e-05,0.0036876355748373,0.0005734216726836,32,4,16,72.5753179024905,0.0492851,0.051169,1.03822
bp_1000,822,822,4661,5.670316301703163,1,308,12.324369846530292,0.0068981950142374,0.0012165450121654,0.3746958637469586,0.0149931506648787,32,1,2,7.166082869283855,0.00628736,0.025641,4.07818
bp_1600,822,822,4841,5.8892944038929445,1,304,12.169670618267446,0.0071645917322298,0.0012165450121654,0.3698296836982968,0.0148049520903496,32,1,2,6.997866132296622,0.0062976,0.025621,4.06838
cz1268,1268,1268,12786,10.083596214511042,1,27,7.170805845082692,0.0079523629451979,0.000788643533123,0.0212933753943217,0.0056552096570052,32,1,8,7.1407582657411695,0.00672768,0.007608,1.13085
adder_dcop_35,1813,1813,11246,6.202978488692774,1,1310,30.77714949450744,0.0034213891277952,0.0005515719801434,0.7225592939878654,0.0169758132898551,32,1,8,20.847693872638047,0.00744448,0.083374,11.1994
TSOPF_FS_b162_c1,10798,10798,608540,56.35673272828301,1,5054,243.7833883203703,0.0052191825086389,9.260974254491573e-05,0.468049638822004,0.0225767168290767,32,1,32,26.25338628794998,0.0466842,0.373944,8.01008
conf5_4-8x8-20,49152,49152,1916928,39.0,39,39,0.0,0.00079345703125,0.00079345703125,0.00079345703125,0.0,32,1,8,40.05329634808004,0.111493,0.108483,0.973003
S20PI_n,1182,1182,2881,2.437394247038917,1,12,0.6535515198284818,0.0020620932716065,0.0008460236886632,0.0101522842639593,0.0005529200675367,32,1,2,4.573944982141256,0.00595968,0.00681,1.14268
breasttissue_10NN,106,106,1412,13.320754716981131,10,27,3.609597191271135,0.1256674973300106,0.0943396226415094,0.2547169811320754,0.0340528036912371,32,1,2,7.112792712636292,0.00539648,0.006851,1.26953
G21,800,800,9334,11.6675,5,143,11.782802881742528,0.014584375,0.00625,0.17875,0.0147285036021781,32,1,8,11.057487917132676,0.0061952,0.016394,2.64624
bcsstm37,25503,25503,15525,0.6087519115398189,0,5,0.7002144117753641,2.386981576833388e-05,0.0,0.0001960553660353,2.745615856077184e-05,32,1,4,17.859082696028054,0.0103936,0.015084,1.45128
oscil_dcop_08,430,430,1544,3.5906976744186045,1,13,1.448305176868269,0.0083504597079502,0.0023255813953488,0.0302325581395348,0.0033681515741122,32,1,1,2.9751848680898547,0.00575488,0.006277,1.09073
598a,110971,110971,1483868,13.371673680511124,5,26,2.9150614614442403,0.000120497009854,4.505681664579034e-05,0.0002342954465581,2.6268677955900552e-05,32,2,16,46.16798882558942,0.185129,0.202117,1.09176
ckt11752_tr_0,49702,49702,333029,6.700515069816104,1,2921,23.220465885734285,0.0001348137915942,2.011991469156171e-05,0.0587702708140517,0.0004671937927192,32,1,16,62.81232934445143,0.0434381,0.282184,6.49623
blckhole,2132,2132,14872,6.975609756097561,1,20,0.9531058411950916,0.0032718619869125,0.0004690431519699,0.0093808630393996,0.0004470477679151,32,1,8,13.188206277787684,0.0065024,0.007444,1.14481
ASIC_100k,99340,99340,954163,9.605023152808537,1,99029,420.91440449328906,9.668837480177708e-05,1.00664384940608e-05,0.9968693376283472,0.0042371089640959,32,1,64,913.688603247516,0.115917,8.315136,71.7335
mi2010,329885,329885,1578090,4.783757976264456,1,58,2.6444576623426665,1.450128977147932e-05,3.0313594131288176e-06,0.0001758188459614,8.016301627363066e-06,32,1,8,240.5437545143068,0.223437,0.230185,1.0302
cage8,1015,1015,11003,10.840394088669951,5,18,3.1647915039404,0.0106801912203644,0.0049261083743842,0.0177339901477832,0.0031180211861481,32,1,4,8.53428978100419,0.00612352,0.00727,1.18723
email-Eu-core-temporal,1005,1005,24929,24.80497512437811,0,333,33.12307480746426,0.0246815672879384,0.0,0.3313432835820895,0.0329582833905117,32,1,8,12.59628951177001,0.00746496,0.024054,3.22225
af_4_k101,503625,503625,17550675,34.848696947133284,15,35,1.256580164710205,6.919572488882261e-05,2.9784065524944155e-05,6.949615289153636e-05,2.4950710642049224e-06,32,4,8,105.23430341202766,1.08357,0.889559,0.820952
bodyy4,17546,17546,121938,6.949618146586117,3,9,0.5260490456251926,0.000396079912606,0.0001709791405448,0.0005129374216345,2.998113790181196e-05,32,1,16,33.02029424812645,0.0165376,0.018125,1.09599
G22,2000,2000,39980,19.99,7,37,4.543775962786898,0.0099949999999999,0.0035,0.0185,0.0022718879813934,32,1,8,28.65854934975505,0.00831488,0.009114,1.09611
