name,format,feat_size,num_parts,time_select(s),time_num_parts(s),time_bucket(s),time_exe_our(ms)
Strided,CSR,32,0,0.005642451345920563,0,0,0.04829887
Strided,CSR,64,0,0.005999760702252388,0,0,0.06688495
Strided,CSR,128,0,0.006142385303974152,0,0,0.11652266
Strided,CSR,256,0,0.0060021523386240005,0,0,0.21927128
Strided,CSR,512,0,0.006123902276158333,0,0,0.4160735300000001
